AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA;BXNE53G1
2.3;2.3;6.7;6.7;0.1;0.1;0.1;0.1;16.4;0.0;1.4;31.0;31.0;38.0;23.8;3.5;3.5;6.4;6.4;3.1;14.2;7.8;11.8;11.2;11.2;0.0;0.0;0.2;14.2;14.2;14.2;-0.4;-0.4;0.7;0.0;0.0;7.2;0.4;0.4;13.2;12.3;12.3;12.0;0.0;-1.1;-0.3;-0.3;0.5;6.2;6.2;0.0;0.0;1.0;1.0;1.0;1.9;1.9;11.7;11.7;-0.3;0.0;1.3;1.3;0.1;0.1;9.1;9.1;11.0;6.5;8.9;8.9;46.0;46.0;0.0;0.4;5.7;5.7;0.9;0.9;0.9;-0.5;-0.5;0.0;0.0;2.5;19.5;19.5;-2.1;-2.1;6.7;6.7;-1.4;-1.4;57.3;57.3;0.4;0.3;0.3;1.7;1.7;1.7;0.2;0.2;-3.0;167.9;168.0;24.3;35.0;1113.4;-4.0;378.6;368.9;60.2;17.4;27.9;-23.1;17.4;-47.0;57.9;29.4;28.7;51.3;-168.6;-119.4;8.0;0.0;20.9;9.5;0.1;17.9;12.7;-0.6;8.2;12.2;54.9;9.1;9.1;8.9;470.1;497.3;490.9;464.2;9.0;19.2;17.9;7.2;-463.2;-450.0;116.4;-252.9;28.7;90.9;849.1;12.2;0.0;21.8;42.9;-137.2;81.5;97.4;715.0;710.3;-1.2;-169.9;-807.2;43.5;43.6;419.8;0.0;-2.3;14.1;97.7;0.0;0.0;0.0;33.4;33.1;39.2;39.8;9.0;9.0;-0.0;395.0;535.3;21.3;22.3;82.5;17.5;0.0;17.5;-76.0;-56.2;-81.8;-139.2;33.0;32.7;35.0;16.5;8.8;0.9;0.0;-193.1;2.9;-535.7;12.8;-6.1;-14.0;-14.1;-6.8;0.0;0.0;6.6;10.3;0.0
2.6;2.6;7.5;7.5;0.2;0.2;0.2;0.2;16.3;-1.4;-1.4;31.0;31.0;38.0;26.7;4.5;4.5;6.6;6.6;0.8;14.3;8.3;12.0;11.7;11.7;-0.1;-0.1;1.4;16.0;16.0;16.0;-0.3;-0.3;1.5;0.0;0.0;-0.8;0.9;0.9;14.8;13.9;13.9;13.0;0.0;-1.8;-0.6;-0.6;-0.7;6.5;6.5;0.0;0.0;0.0;0.0;0.0;2.0;2.0;12.4;12.4;-0.5;0.0;1.2;1.2;0.3;0.3;9.8;9.8;11.4;6.0;9.4;9.4;46.0;46.0;0.0;0.8;6.0;6.0;1.2;1.2;1.2;0.5;0.0;0.0;0.0;0.4;20.8;20.8;-2.2;-2.2;7.4;7.4;-1.3;-1.3;48.4;48.4;1.0;0.7;0.7;1.6;1.6;1.6;0.2;0.2;-0.3;171.4;171.5;24.5;35.5;1123.1;-4.0;369.6;360.1;64.5;24.5;35.2;-32.1;24.4;-56.7;60.1;30.6;29.9;54.3;-180.4;-136.7;8.5;0.0;22.6;10.0;0.2;19.5;13.5;-0.5;8.7;13.1;43.7;9.8;9.8;9.6;398.4;423.0;417.6;393.4;9.6;21.5;21.1;7.5;-483.9;-471.4;120.2;-303.3;-28.5;86.2;871.2;13.2;0.0;22.1;45.5;-98.4;103.5;123.2;745.9;741.6;-2.0;-153.1;-724.3;48.9;49.0;465.4;0.0;-2.8;16.4;93.3;0.0;0.0;0.0;35.0;34.6;41.6;42.3;9.5;9.5;0.0;424.2;561.2;22.0;23.7;76.0;19.2;-0.0;19.2;-63.2;-47.1;-62.1;-122.7;35.1;34.7;36.3;17.8;8.6;1.2;0.0;-185.7;4.5;-528.2;12.5;-5.3;-14.1;-14.0;-7.8;0.0;-0.0;6.9;10.0;0.0
4.2;4.2;7.8;7.8;0.3;0.3;0.3;0.3;17.1;0.0;1.3;31.0;31.0;38.0;27.7;5.6;5.6;7.2;7.2;3.2;15.6;9.4;12.9;12.5;12.5;0.0;0.0;0.1;16.1;16.1;16.1;-0.5;-0.5;0.0;0.0;0.0;-1.4;0.8;0.8;15.5;15.0;15.0;13.6;0.0;22.9;0.0;0.0;0.5;7.1;7.1;0.0;0.0;0.4;0.4;0.4;2.2;2.2;12.9;12.9;0.7;0.0;1.0;1.0;0.4;0.4;10.1;10.1;13.3;7.9;10.3;10.3;46.0;46.0;0.0;0.5;6.5;6.5;1.2;1.2;1.2;-0.8;-0.8;0.0;0.0;0.1;22.9;22.9;-3.4;-3.4;7.8;7.8;-1.1;-1.1;47.7;47.7;0.1;0.5;0.5;1.6;1.6;1.6;0.3;0.3;0.6;180.4;180.5;28.2;35.7;995.9;-4.1;460.3;448.5;70.4;39.9;69.8;-38.9;39.7;-106.3;60.7;32.4;33.0;58.0;-200.7;-179.7;8.5;2.8;23.0;10.6;-0.2;22.7;14.4;-0.8;9.3;14.8;139.7;10.4;10.4;10.1;271.4;287.6;283.9;268.0;10.1;22.5;22.7;6.9;-437.4;-428.1;101.6;-252.7;-29.6;78.3;758.2;14.3;0.0;25.3;50.9;-49.3;117.9;140.1;675.5;672.8;-0.4;-108.5;-648.2;51.6;52.6;619.4;0.0;-6.3;14.2;85.2;-0.0;0.0;0.0;38.4;38.0;44.3;45.9;10.0;10.0;-0.0;434.4;544.9;26.7;28.6;54.5;19.9;0.0;19.9;-52.2;-41.8;-51.8;-105.7;38.7;38.3;41.0;19.3;7.7;1.2;0.0;-155.2;1.7;-392.7;11.7;-3.1;-12.3;-12.1;-3.0;0.0;0.0;6.4;9.5;3.2
3.4;3.4;7.9;7.9;0.1;0.1;0.1;0.1;18.1;-0.8;-0.8;31.0;31.0;38.0;33.2;7.4;7.4;7.5;7.5;3.2;19.7;10.4;15.8;12.9;12.9;0.5;0.5;0.7;16.6;16.6;16.6;-3.3;-3.3;0.0;0.0;0.0;65.6;0.6;0.6;14.4;14.3;14.3;14.0;0.0;6.5;0.0;0.0;1.6;7.2;7.2;0.0;0.0;0.4;0.4;0.4;2.8;2.8;12.8;12.8;-0.2;0.0;0.9;0.9;0.4;0.4;10.3;10.3;13.1;6.9;10.9;10.9;46.0;46.0;0.0;0.9;6.7;6.7;1.1;1.1;1.1;-0.5;-0.5;0.0;0.0;-0.4;24.7;24.7;-3.0;-3.0;8.4;8.4;-0.9;-0.9;47.4;47.4;0.2;0.3;0.3;1.7;1.7;1.7;-0.2;-0.2;-1.3;198.1;198.2;29.3;0.0;952.0;-4.0;519.1;505.8;74.7;50.0;77.9;-48.6;49.8;-115.7;56.7;32.7;32.7;60.7;-210.3;-193.3;8.5;3.4;23.8;10.9;-0.1;21.9;14.8;-0.7;9.6;15.9;186.5;11.1;11.1;10.8;239.4;256.4;253.1;236.3;10.8;23.8;22.7;6.8;-433.4;-423.8;53.2;-221.5;-18.7;71.5;698.8;14.1;0.0;26.4;53.7;-72.0;125.3;148.8;646.1;643.2;0.1;-100.2;-645.4;54.5;54.6;685.5;0.0;-7.4;6.0;78.2;0.0;0.0;0.0;38.8;38.4;46.1;46.9;10.3;10.3;0.0;422.0;522.5;31.0;32.5;53.2;20.5;0.0;20.5;-52.2;-48.0;-54.6;-112.8;37.4;36.9;39.6;20.0;7.3;1.1;0.0;-145.5;3.3;-349.3;13.9;-2.1;-12.0;-12.0;0.5;0.0;0.0;6.3;11.4;1.3
3.8;3.8;7.9;7.9;0.1;0.1;0.1;0.1;17.5;-0.5;-0.5;31.0;31.0;38.0;29.0;7.6;7.6;7.3;7.3;1.1;19.9;10.2;16.5;12.7;12.7;0.0;0.0;-0.8;17.9;17.9;17.9;-2.9;-2.9;0.9;0.0;0.0;9.8;0.1;0.1;15.9;15.4;15.4;14.1;0.0;45.3;-0.4;-0.4;-0.8;7.3;7.3;0.0;0.0;0.4;0.4;0.4;2.4;2.4;13.6;13.6;1.2;0.0;0.6;0.6;0.4;0.4;10.2;10.2;14.1;10.7;11.4;11.4;46.0;46.0;0.0;1.0;6.9;6.9;1.1;1.1;1.1;0.0;0.0;0.0;0.0;0.4;25.3;25.3;-1.6;-1.6;8.0;8.0;-0.7;-0.7;47.8;47.8;3.1;0.3;0.3;4.3;4.3;4.3;0.1;0.1;0.7;190.6;190.7;25.3;0.0;837.9;-4.0;604.5;589.0;75.0;58.3;85.0;-46.5;58.0;-128.5;50.4;34.0;34.0;59.9;-219.7;-203.6;9.6;0.0;23.0;11.6;-0.2;24.4;15.9;-0.7;10.3;15.9;256.6;11.7;11.7;11.4;257.0;271.6;268.1;253.8;11.3;22.3;20.3;6.0;-374.4;-366.3;29.6;-115.5;69.8;54.9;628.0;14.1;0.0;22.9;50.1;-123.9;112.8;134.1;598.4;595.9;0.0;-89.2;-724.8;55.8;55.9;627.1;0.6;-9.1;-1.9;61.3;0.0;0.0;0.0;39.3;38.9;46.8;48.5;10.5;10.5;0.0;340.6;432.6;33.3;34.2;52.1;22.2;0.0;22.2;-55.3;-51.4;-61.9;-116.0;40.0;39.6;42.4;19.2;6.7;1.1;0.0;-102.2;4.4;-245.1;13.0;0.9;-9.7;-9.9;0.4;0.0;0.0;5.6;10.5;0.4
2.6;2.6;7.9;7.9;0.2;0.2;0.2;0.2;17.2;0.0;2.0;31.0;31.0;38.0;27.6;8.0;8.0;7.3;7.3;5.6;20.7;9.9;16.0;13.3;13.3;-0.1;-0.1;-0.3;17.2;17.2;17.2;-3.1;-3.1;0.0;0.0;0.0;27.8;0.7;0.7;13.4;16.5;16.5;14.2;0.0;32.4;0.3;0.3;0.0;7.4;7.4;0.0;0.0;0.3;0.3;0.3;2.6;2.6;13.6;13.6;-1.2;0.0;0.4;0.4;0.1;0.1;10.1;10.1;14.1;9.4;10.6;10.6;46.0;46.0;0.0;0.3;7.0;7.0;1.1;1.1;1.1;0.0;0.0;0.0;0.0;0.2;26.4;26.4;-2.2;-2.2;8.0;8.0;0.0;0.0;48.0;48.0;0.3;0.6;0.6;0.8;0.8;0.8;0.3;0.3;-1.6;181.7;181.8;24.4;0.0;796.2;-4.1;655.0;638.2;72.3;61.0;77.8;-4.6;60.7;-153.7;62.4;35.2;35.2;62.7;-246.3;-208.2;8.7;0.0;22.1;11.6;-0.2;25.2;15.9;-0.7;10.3;16.5;300.1;11.7;11.7;11.4;282.5;296.9;293.1;279.0;11.4;23.6;22.7;5.1;-322.8;-315.1;37.9;-49.5;129.8;48.8;603.0;14.3;0.0;21.5;48.1;-170.5;102.4;122.0;539.8;537.4;-0.4;-97.4;-801.7;57.0;57.0;594.7;0.6;-9.1;0.4;55.2;-0.0;0.0;0.0;41.0;40.6;47.0;48.7;10.3;10.3;0.0;295.5;384.8;33.4;35.8;69.6;22.4;-0.0;22.4;-62.0;-60.7;-73.5;-131.3;38.4;38.0;40.7;19.1;6.5;1.1;0.0;-84.4;4.3;-223.5;13.3;1.1;-9.6;-9.8;-4.8;0.0;0.0;4.7;10.8;0.3
2.3;2.3;8.0;8.0;0.1;0.1;0.1;0.1;17.2;-1.8;-1.8;31.0;31.0;38.0;29.2;7.5;7.5;7.2;7.2;1.2;21.4;9.3;17.7;13.1;13.1;-0.1;-0.1;0.3;18.9;18.9;18.9;-1.6;-1.6;0.0;0.0;0.0;31.0;0.8;0.8;15.9;17.7;17.7;13.5;0.0;1.0;-0.1;-0.1;0.4;7.2;7.2;0.0;0.0;0.4;0.4;0.4;2.4;2.4;13.5;13.5;1.6;0.0;0.9;0.9;0.1;0.1;10.2;10.2;14.5;11.3;11.4;11.4;46.0;46.0;0.0;0.4;6.6;6.6;1.2;1.2;1.2;-0.3;-0.3;0.0;0.0;0.0;27.1;27.1;-2.1;-2.1;8.0;8.0;-1.2;-1.2;48.5;48.5;0.1;0.4;0.4;1.5;1.5;1.5;0.1;0.1;-0.2;180.8;180.9;23.7;0.0;790.5;-4.1;801.9;781.4;75.8;63.1;89.2;-9.7;62.9;-153.9;59.0;35.9;35.9;64.1;-258.2;-219.3;10.2;0.0;23.1;11.7;-0.7;25.2;16.0;-1.1;10.3;16.2;286.0;11.6;11.6;11.3;271.5;284.2;280.5;268.1;11.3;22.5;21.1;6.1;-314.9;-307.8;30.5;17.9;17.9;46.0;575.9;14.6;0.0;21.1;47.2;-157.3;109.1;129.8;511.3;509.3;1.5;-91.4;-799.8;58.8;58.9;588.0;0.6;-8.0;-1.6;51.8;0.0;0.0;0.0;42.3;41.8;49.7;51.6;10.8;10.8;0.0;286.2;286.1;34.8;37.3;72.1;22.6;0.0;22.6;-55.4;-71.8;-89.0;-121.9;40.9;40.5;43.4;19.4;6.5;1.2;0.0;-95.6;2.2;-200.5;12.5;1.2;-8.9;-9.3;-7.1;0.0;-0.0;5.6;10.1;3.0
2.8;2.8;7.8;7.8;0.1;0.1;0.1;0.1;17.8;-0.5;-0.5;31.0;31.0;38.0;29.8;6.9;6.9;7.2;7.2;3.4;20.2;9.4;16.9;13.1;13.1;-0.1;-0.1;0.6;18.1;18.1;18.1;-1.1;-1.1;0.0;0.0;0.0;33.4;0.9;0.9;17.2;15.9;15.9;14.5;0.0;20.4;-0.1;-0.1;1.2;6.7;6.7;0.0;0.0;0.1;0.1;0.1;2.5;2.5;12.8;12.8;-0.1;0.0;0.3;0.3;2.4;2.4;10.6;10.6;14.7;9.6;11.3;11.3;46.0;46.0;0.0;0.5;6.6;6.6;1.2;1.2;1.2;0.8;0.6;0.0;0.0;1.1;27.4;27.4;-2.3;-2.3;7.8;7.8;0.2;0.2;48.7;48.7;0.9;0.3;0.3;3.8;3.8;3.7;-0.2;-0.2;-0.7;210.0;210.2;25.9;0.0;884.3;-4.0;830.4;809.2;77.2;70.9;123.9;-19.4;70.6;-185.8;54.4;35.6;35.6;62.4;-263.0;-243.1;10.8;-1.1;23.0;12.2;1.5;26.8;16.7;0.7;10.8;16.2;339.2;11.8;11.8;11.5;136.2;141.6;139.8;134.5;11.4;23.4;21.9;5.5;-298.1;-293.6;-21.1;-8.3;-8.3;45.2;529.6;13.9;0.0;23.3;52.2;-93.0;113.1;134.5;436.9;436.2;-1.0;-62.6;-650.2;57.8;57.9;722.6;0.0;-9.1;-6.4;51.3;-0.0;0.0;0.0;42.6;42.1;48.2;50.0;10.5;10.5;0.0;329.5;329.4;35.2;37.7;55.5;21.6;-0.0;21.6;-63.4;-72.3;-101.9;-122.8;39.5;39.0;41.8;20.9;6.5;1.2;0.0;-68.6;1.7;-121.4;13.2;2.5;-7.9;-7.9;-4.8;0.0;-0.0;5.1;10.7;1.6
2.3;2.3;7.9;7.9;0.6;0.6;0.6;0.6;17.8;-1.9;-1.9;31.0;31.0;37.6;28.5;6.4;6.4;6.8;6.8;0.0;20.0;8.8;18.1;13.6;13.6;-0.3;-0.3;-1.3;17.8;17.8;17.8;-1.6;-1.6;0.0;0.0;0.0;28.9;0.7;0.7;17.4;17.7;17.7;14.8;0.0;10.6;-0.1;-0.1;-1.7;7.0;7.0;0.0;0.0;1.0;1.0;1.0;2.6;2.6;13.4;13.4;0.0;0.0;1.3;1.3;0.7;0.7;10.6;10.6;15.4;10.8;11.0;11.0;46.0;46.0;0.0;0.4;6.5;6.5;1.2;1.2;1.2;0.0;0.0;0.0;0.0;-0.2;26.8;26.8;-1.9;-1.9;8.0;8.0;-1.4;-1.4;49.0;49.0;0.0;0.7;0.7;2.7;2.7;2.5;0.5;0.5;-3.3;193.4;193.5;23.6;0.0;832.9;-4.1;873.2;850.8;77.6;70.5;118.9;-17.6;70.2;-185.6;57.7;36.2;36.1;62.9;-264.0;-247.4;49.2;0.0;22.6;12.2;-0.2;26.3;16.6;-0.7;10.7;16.2;375.6;11.4;11.5;11.2;127.4;129.9;128.3;125.8;11.0;21.3;20.3;5.5;-288.2;-284.8;-1.6;72.5;72.3;41.2;519.5;14.0;0.0;21.1;48.6;-112.2;108.8;129.4;437.5;437.3;0.2;-71.5;-652.7;58.6;58.7;668.9;0.0;-9.7;-4.5;47.3;0.0;0.0;0.0;41.8;41.4;46.4;48.1;9.7;9.7;0.0;298.4;298.4;35.5;38.1;49.0;23.0;0.0;23.0;-66.7;-73.8;-107.1;-125.4;41.3;40.8;43.8;19.2;6.2;1.2;0.0;-58.6;3.4;-120.2;13.0;3.0;-7.5;-7.5;-5.5;0.0;0.0;5.1;10.5;0.1
2.9;2.9;8.2;8.2;0.2;0.2;0.2;0.2;17.9;0.0;0.4;31.0;31.0;38.0;32.4;7.7;7.7;6.5;6.5;0.0;17.3;7.7;17.7;13.2;13.2;-0.3;-0.3;1.0;17.4;17.4;17.4;-1.7;-1.7;1.4;0.0;0.0;13.2;0.7;0.7;17.5;0.0;32.4;14.1;0.0;49.8;-0.1;-0.1;3.6;7.2;7.2;0.0;0.0;0.3;0.3;0.3;2.0;2.0;13.3;13.3;-0.2;0.0;0.8;0.8;0.5;0.5;10.2;10.2;15.0;9.9;10.6;10.6;46.0;46.0;0.0;0.4;6.7;6.7;1.3;1.3;1.3;-0.6;-0.6;0.0;0.0;-0.1;26.8;26.8;-2.4;-2.4;8.0;8.0;-1.0;-1.0;48.8;48.8;0.4;0.5;0.5;2.3;2.3;1.9;0.1;0.1;-2.8;183.4;183.5;22.4;0.0;884.1;-4.0;856.7;834.8;74.9;65.1;100.4;-11.4;64.9;-175.8;60.6;34.9;34.9;60.5;-248.5;-237.1;27.9;0.0;23.4;12.3;-0.3;26.1;16.8;-0.8;10.8;15.6;366.4;11.6;11.6;11.3;103.4;108.4;107.0;102.1;11.2;22.2;21.1;8.5;-380.4;-375.3;47.0;41.2;41.1;51.3;614.5;13.2;0.0;20.5;48.8;-117.1;104.7;124.6;576.4;575.7;4.1;-88.5;-697.9;58.6;58.7;648.0;0.0;-8.5;2.2;57.2;0.0;0.0;0.0;41.5;41.0;48.0;49.8;10.6;10.6;0.0;318.9;318.9;35.7;38.3;38.8;22.2;0.0;22.2;-71.5;-75.8;-114.8;-128.7;39.7;39.2;42.0;19.7;6.7;1.3;0.0;-67.2;5.8;-173.4;12.8;1.9;-9.0;-9.0;-2.6;0.0;0.0;7.9;10.5;0.0
1.9;1.9;8.7;8.7;0.1;0.1;0.1;0.1;17.9;-0.7;-0.7;31.0;31.0;38.0;33.6;5.9;5.9;6.2;6.2;0.0;18.7;8.9;16.8;13.2;13.2;-0.2;-0.2;0.0;18.1;18.1;18.1;0.0;0.0;1.1;0.0;0.0;18.8;0.3;0.3;14.1;0.0;33.1;14.0;0.0;8.5;-0.9;-0.9;0.0;8.2;8.2;0.0;0.0;0.6;0.6;0.6;2.4;2.4;12.7;12.7;-0.2;0.0;1.2;1.2;0.1;0.1;10.2;10.2;14.7;8.8;11.1;11.1;46.0;46.0;0.0;0.2;6.9;6.9;1.0;1.0;1.0;-0.7;-0.7;0.0;0.0;-0.6;29.0;29.0;-1.8;-1.8;8.0;8.0;-1.1;-1.1;48.5;48.5;0.2;0.2;0.2;1.3;1.3;0.8;-0.1;-0.1;-1.1;191.1;191.3;23.7;0.0;873.6;-4.0;857.9;836.0;74.9;68.9;100.9;-9.3;68.6;-184.0;62.4;33.8;33.7;61.3;-249.9;-237.6;11.9;4.5;23.5;12.5;-0.1;26.3;17.0;-0.7;11.0;16.5;363.7;11.8;11.8;11.5;97.5;104.1;102.7;96.2;11.4;22.3;21.9;8.5;-374.2;-368.6;23.1;30.0;29.9;47.7;594.5;14.0;0.0;21.4;49.8;-98.3;99.5;118.5;578.9;578.0;-0.7;-82.0;-646.7;58.3;58.4;677.2;0.0;-9.1;-0.3;53.5;-0.0;0.0;0.0;41.2;40.8;47.3;50.0;10.4;10.4;-0.0;329.7;329.6;35.9;38.5;42.3;22.2;0.0;22.2;-70.1;-73.0;-112.6;-124.0;41.3;40.8;43.7;20.4;6.7;1.0;0.0;-71.7;6.6;-169.5;12.4;2.0;-8.0;-8.1;0.4;0.0;0.0;7.9;10.0;0.2
2.1;2.1;8.7;8.7;0.1;0.1;0.1;0.1;18.3;0.1;2.4;31.0;31.0;38.0;34.1;4.7;4.7;6.3;6.3;0.0;19.7;8.9;17.3;13.2;13.2;-0.1;-0.1;0.1;19.5;19.5;19.5;-1.9;-1.9;0.0;0.0;0.0;36.4;1.7;1.7;17.7;0.0;33.4;14.6;0.0;9.0;0.0;0.0;0.3;6.9;6.9;0.0;0.0;1.0;1.0;1.0;2.4;2.4;12.7;12.7;4.5;0.0;0.5;0.5;0.1;0.1;10.4;10.4;14.1;9.7;10.6;10.6;46.0;46.0;0.0;0.4;6.8;6.8;1.3;1.3;1.3;-0.8;-0.8;0.0;0.0;0.2;30.8;30.8;-1.8;-1.8;7.4;7.4;-0.6;-0.6;48.1;48.1;1.7;0.4;0.4;3.1;3.1;2.6;1.0;1.0;0.3;180.5;180.6;24.0;0.0;824.1;-4.0;848.6;826.9;75.0;67.2;119.5;-12.1;66.9;-189.3;61.2;33.5;33.5;60.8;-255.6;-243.2;42.7;1.1;23.5;12.4;-3.1;27.0;16.9;-3.3;11.0;16.5;358.6;12.2;12.2;11.9;109.4;115.4;114.0;108.0;11.7;21.2;20.3;7.8;-382.7;-377.3;31.3;8.1;8.1;42.0;572.8;13.5;0.0;22.0;49.4;-90.3;100.9;120.2;572.7;571.8;-0.4;-79.2;-592.3;57.7;57.8;678.3;0.0;-9.1;0.7;48.1;-0.0;0.0;0.0;40.4;40.0;45.8;47.5;10.4;10.4;0.0;332.6;332.6;36.5;39.2;43.4;21.8;0.0;21.8;-68.8;-70.9;-110.5;-120.4;41.5;41.0;44.0;19.1;6.7;1.3;0.0;-74.8;12.4;-167.9;12.6;1.9;-8.9;-8.9;-3.2;0.0;0.0;7.2;10.2;0.1
2.4;2.4;9.2;9.2;0.0;0.0;0.0;0.0;19.3;0.2;3.9;31.0;31.0;38.0;28.4;5.2;5.2;6.6;6.6;0.0;14.9;7.9;16.6;12.8;12.8;-0.2;-0.2;0.3;19.9;19.9;19.9;-1.6;-1.6;0.0;0.0;0.0;26.3;1.3;1.3;15.7;0.0;33.1;14.8;0.0;29.1;-0.5;-0.5;-0.8;6.8;6.8;0.0;0.0;0.6;0.6;0.6;3.0;3.0;13.8;13.8;3.3;0.0;1.0;1.0;0.3;0.3;10.7;10.7;14.2;9.7;11.1;11.1;46.0;46.0;0.0;0.4;7.2;7.2;1.1;1.1;1.1;-0.2;-0.2;0.0;0.0;-0.1;27.8;27.8;-2.0;-2.0;6.9;6.9;-1.1;-1.1;48.4;48.4;0.0;0.5;0.5;3.4;3.4;3.0;0.3;0.3;-4.1;206.1;206.2;25.3;0.0;879.1;-4.0;849.7;827.9;77.4;70.3;130.4;-14.5;70.0;-200.8;59.8;34.0;34.0;60.9;-260.6;-249.6;8.5;0.0;24.3;13.3;-0.9;27.7;18.2;-1.4;11.8;17.0;358.2;12.3;12.4;12.1;94.1;97.1;95.8;92.9;11.8;21.2;19.5;8.6;-362.6;-358.3;-8.4;6.4;6.4;39.9;542.7;13.6;0.0;23.4;52.8;-114.4;122.8;145.8;525.2;524.9;-0.3;-70.3;-628.2;61.0;61.1;756.3;0.6;-9.1;-0.9;45.8;-0.0;0.0;0.0;40.1;39.7;46.7;49.4;10.4;10.4;0.0;328.1;328.0;37.0;39.6;45.6;22.4;0.0;22.4;-60.2;-63.8;-96.6;-108.3;42.6;42.1;45.1;21.5;7.0;1.1;0.0;-71.4;9.7;-159.5;12.8;2.0;-8.7;-8.6;3.5;0.0;0.0;8.0;10.3;0.1
