BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
937.6;931.7;915.7;918.1;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;60.1;60.1;59.4;1337.6;1313.9;44.6;0.0;16.9;20.9;16.6;0.5;0.5;0.0;0.0;0.0;0.0
935.1;934.8;913.7;918.1;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;59.2;59.0;58.6;1339.9;1312.1;44.6;0.0;14.2;14.8;16.9;0.5;0.5;0.0;0.0;0.0;0.0
937.4;930.2;914.7;918.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;60.7;60.9;60.2;1337.8;1314.2;44.7;0.0;16.9;16.5;12.5;0.4;0.4;0.0;0.0;0.0;0.0
939.3;933.8;916.8;918.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;60.3;60.2;59.7;1340.1;1312.7;45.4;0.0;14.8;17.5;16.2;0.3;0.3;0.0;0.0;0.0;0.0
937.1;933.8;912.6;918.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;60.3;60.4;59.7;1341.8;1313.7;44.9;0.0;16.1;15.1;14.0;0.2;0.2;0.0;0.0;0.0;0.0
932.2;930.7;908.3;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.5;0.0;60.4;60.8;59.5;1341.6;1315.2;45.0;0.0;19.1;16.2;13.7;0.1;0.1;0.0;0.0;0.0;0.0
934.2;933.4;911.6;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.7;0.0;60.6;62.0;59.9;1341.8;1318.5;45.2;0.0;11.4;14.2;12.5;0.1;0.1;0.0;0.0;0.0;0.0
937.5;934.6;912.6;918.1;0.0;0.0;0.0;0.0;0.0;1.3;56.3;0.0;61.0;62.6;60.4;1345.3;1317.6;45.2;0.0;10.1;18.1;13.9;0.0;0.0;0.0;0.0;0.0;0.0
939.0;932.9;913.9;918.1;0.0;0.0;0.0;0.0;0.0;52.4;49.2;0.0;56.6;53.1;56.0;1344.8;1317.3;45.0;0.0;17.0;17.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0
937.5;934.6;915.9;918.1;0.0;0.0;0.0;0.0;0.0;62.0;51.3;0.0;58.4;56.6;57.5;1338.1;1315.1;45.2;0.0;15.5;15.9;13.9;0.0;0.0;0.0;0.0;0.0;0.0
935.2;932.3;911.7;918.1;0.0;0.0;0.0;0.0;0.0;62.4;52.0;0.0;58.7;59.3;57.8;1336.9;1317.7;45.2;0.0;14.1;15.4;10.3;0.0;0.0;0.0;0.0;0.0;0.0
937.5;938.4;895.6;918.1;0.0;0.0;0.0;0.0;0.0;61.8;51.6;0.0;58.2;58.7;57.4;1339.3;1315.7;45.4;0.0;12.0;16.8;10.6;0.0;0.0;0.0;0.0;0.0;0.0
936.3;937.2;857.9;918.1;0.0;0.0;0.0;0.0;0.0;62.5;52.0;0.0;58.6;59.2;57.7;1338.7;1315.0;45.4;0.0;10.8;13.2;9.6;0.0;0.0;0.0;0.0;0.0;0.0
935.0;932.4;862.0;918.1;0.0;0.0;0.0;0.0;0.0;62.6;52.9;0.0;58.8;59.3;58.0;1340.0;1316.3;45.4;0.0;14.6;15.2;11.4;0.0;0.0;0.0;0.0;0.0;0.0
931.9;930.5;832.6;918.1;0.0;0.0;0.0;0.0;0.0;0.0;56.3;0.0;61.3;62.9;60.5;1334.9;1315.4;45.5;0.0;15.8;15.2;14.0;0.0;0.0;0.0;0.0;0.0;0.0
935.1;935.8;835.9;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;60.1;61.7;59.2;1336.9;1317.7;45.4;0.0;15.2;17.1;14.8;0.0;0.0;0.0;0.0;0.0;0.0
933.4;936.4;863.3;918.1;0.0;0.0;0.0;0.0;0.0;0.0;56.4;0.0;61.3;63.0;60.6;1337.8;1318.6;45.5;0.0;17.9;17.6;12.9;0.0;0.0;0.0;0.0;0.0;0.0
936.3;936.1;910.1;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.2;0.0;60.3;62.1;59.8;1338.6;1315.0;45.4;0.0;16.1;15.9;12.5;0.0;0.0;0.0;0.0;0.0;0.0
936.5;933.8;917.7;918.1;0.0;0.0;0.0;0.0;0.0;0.0;56.5;0.0;61.4;63.1;60.9;1338.0;1316.4;45.4;0.0;14.3;10.8;10.2;0.0;0.0;0.0;0.0;0.0;0.0
932.1;936.5;914.0;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.6;0.0;60.7;62.3;59.8;1338.1;1315.2;45.5;0.0;8.5;14.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0
935.1;937.0;851.9;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.7;0.0;60.8;62.6;60.2;1341.5;1312.7;45.5;0.0;12.1;14.1;8.3;0.0;0.0;0.0;0.0;0.0;0.0
936.6;936.9;839.7;918.1;0.0;0.0;0.0;0.0;0.0;0.0;55.1;0.0;60.2;61.9;59.5;1336.4;1317.6;45.4;0.0;12.2;13.6;9.3;0.0;0.0;0.0;0.0;0.0;0.0
935.5;938.9;845.3;918.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.2;59.6;58.4;1337.4;1314.2;45.7;0.0;14.9;14.1;9.0;0.0;0.0;0.0;0.0;0.0;0.0
