BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
900.2;0.0;866.6;0.0;0.0;0.0;0.0;0.0;0.0;54.9;0.0;0.0;0.0;60.1;58.4;1296.7;1293.6;0.0;0.0;4.8;5.8;4.1;0.0;0.0;0.0;0.0;0.0;0.0
898.1;0.0;861.8;0.0;0.0;0.0;0.0;0.0;0.0;55.7;0.0;0.0;0.0;60.6;58.5;1299.3;1290.7;0.0;0.0;4.6;5.2;4.3;0.0;0.0;0.0;0.0;0.0;0.0
898.8;0.0;860.8;0.0;0.0;0.0;0.0;0.0;0.0;57.9;0.0;0.0;0.0;62.6;60.6;1301.4;1293.8;0.0;0.0;5.4;4.5;4.2;0.0;0.0;0.0;0.0;0.0;0.0
902.4;0.0;864.9;0.0;0.0;0.0;0.0;0.0;0.0;54.1;0.0;0.0;0.0;59.0;57.1;1301.0;1293.8;0.0;0.0;3.4;3.3;5.0;0.0;0.0;0.0;0.0;0.0;0.0
899.6;0.0;864.5;0.0;0.0;0.0;0.0;0.0;0.0;56.4;0.0;0.0;0.0;61.3;59.2;1302.9;1295.3;0.0;0.0;3.5;3.8;4.9;0.0;0.0;0.0;0.0;0.0;-66.5
901.7;0.0;868.6;0.0;0.0;0.0;0.0;0.0;0.0;56.2;0.0;0.0;0.0;61.2;59.0;1300.6;1297.9;0.0;0.0;4.0;4.5;4.3;0.0;0.0;0.0;0.0;0.0;-65.7
897.5;0.0;862.5;0.0;0.0;0.0;0.0;0.0;0.0;56.6;0.0;0.0;0.0;61.4;59.4;1300.8;1293.6;0.0;0.0;4.6;4.2;2.6;0.0;0.0;0.0;0.0;0.0;-65.7
905.5;0.0;871.9;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;61.8;60.1;1301.9;1297.4;0.0;0.0;3.1;3.9;5.2;0.0;0.0;0.0;0.0;0.0;-66.0
901.9;0.0;866.5;0.0;0.0;0.0;0.0;0.0;0.0;55.6;53.8;0.0;59.3;60.8;59.1;1304.1;1295.9;0.0;0.0;3.1;5.4;1.7;0.0;0.0;0.0;0.0;0.0;-66.3
900.6;0.0;864.7;0.0;0.0;0.0;0.0;0.0;0.0;55.5;53.8;0.0;59.0;60.4;58.5;1304.0;1296.4;0.0;0.0;3.1;3.8;2.4;0.0;0.0;0.0;0.0;0.0;0.0
905.5;0.0;870.8;0.0;0.0;0.0;0.0;0.0;0.0;56.3;55.0;0.0;59.9;61.7;59.2;1301.9;1294.6;0.0;0.0;2.7;2.5;1.0;0.0;0.0;0.0;50.2;49.4;0.0
903.4;0.0;867.6;0.0;0.0;0.0;0.0;0.0;0.0;56.8;54.9;0.0;60.2;61.8;59.8;1303.7;1296.1;0.0;0.0;3.0;3.0;1.4;0.1;0.1;0.0;50.4;50.3;0.0
900.4;0.0;868.6;0.0;0.0;0.0;0.0;0.1;0.1;56.0;54.4;0.0;59.2;61.5;58.9;1308.6;1297.6;0.0;0.0;2.9;2.4;0.9;0.2;0.2;0.0;50.2;50.0;0.0
901.0;0.0;865.0;0.0;0.0;0.0;0.0;0.2;0.2;54.9;53.1;0.0;58.3;60.4;58.3;1300.7;1294.5;0.0;0.0;2.2;2.0;0.9;0.5;0.5;0.0;49.7;48.6;0.0
898.9;0.0;865.9;0.0;0.0;0.0;0.0;0.3;0.3;56.1;43.9;0.0;59.4;61.6;59.3;1305.9;1298.7;0.0;0.0;2.2;1.9;0.8;0.7;0.7;0.0;0.5;51.5;0.0
900.0;0.0;865.0;0.0;0.0;0.0;0.0;0.4;0.4;56.7;0.0;0.0;0.0;60.6;59.1;1302.0;1294.8;0.0;0.0;2.3;1.7;0.8;1.0;1.0;0.0;0.0;50.5;0.0
900.7;0.0;865.3;0.0;0.0;0.0;0.0;0.6;0.6;55.8;0.0;0.0;0.0;60.8;59.0;1302.6;1295.0;0.0;0.0;2.2;1.7;0.8;1.3;1.3;0.0;0.0;29.3;0.0
