AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;BXNE53G1;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA
1.7;1.7;4.0;4.0;0.7;0.7;0.7;0.7;7.9;0.0;2.2;31.0;17.2;38.0;0.0;3.9;3.9;0.0;4.1;4.1;1.8;10.0;5.8;11.1;9.1;9.1;0.2;0.2;0.1;14.3;0.0;14.3;0.0;0.0;0.0;0.0;0.0;1.6;1.0;1.0;8.7;5.0;5.0;8.2;0.2;0.0;0.0;0.0;0.9;6.0;6.0;3.8;3.8;0.1;0.1;0.1;3.5;3.5;7.8;7.8;0.0;0.0;0.1;0.1;-0.3;-0.3;7.5;7.5;8.9;6.9;6.0;6.0;46.0;46.0;0.4;0.4;3.7;3.7;0.1;0.1;0.1;0.0;0.0;0.0;0.0;17.9;9.8;9.8;-0.6;-0.6;5.3;5.3;0.7;0.7;63.0;63.0;0.0;-0.1;-0.1;2.6;2.6;2.6;0.7;0.7;-2.1;0.0;-58.5;1.5;0.0;-49.5;-0.5;429.5;418.5;37.7;81.5;-0.4;-8.3;0.0;0.0;40.7;20.6;20.5;25.9;-189.9;0.0;33.4;0.0;0.0;7.4;6.1;17.9;9.7;4.6;6.2;5.4;13.4;8.3;8.4;9.4;0.0;519.3;512.7;513.2;8.6;12.4;11.4;11.4;-226.3;-224.1;135.2;26.8;85.6;-23.3;106.8;0.0;0.0;1.1;23.1;-168.3;270.9;0.0;0.0;850.1;-1.0;-83.4;-226.4;39.6;39.6;294.7;0.0;-6.8;49.0;-20.1;0.1;0.1;0.0;28.2;27.9;33.6;28.1;7.2;7.2;0.2;210.0;240.0;29.9;31.9;34.6;6.6;13.2;6.6;0.0;5.8;33.8;0.9;36.2;0.0;38.3;14.4;-2.2;13.3;0.0;-104.4;8.6;-293.5;7.5;-2.9;-9.1;-8.2;6.3;0.0;0.1;11.2;7.1
2.1;2.1;3.6;3.6;0.1;0.1;0.1;0.1;7.3;0.0;1.1;31.0;18.1;38.0;0.0;5.0;5.0;0.0;3.7;3.7;1.1;9.6;5.5;10.1;8.9;8.9;0.1;0.1;0.0;12.8;0.0;12.8;0.3;0.3;0.4;0.0;0.0;-0.2;1.8;1.8;10.3;5.9;5.9;8.4;-0.6;0.0;0.0;0.0;0.1;5.7;5.7;3.2;3.2;0.0;0.0;0.0;2.8;2.8;7.5;7.5;0.0;0.0;-0.1;-0.1;-0.1;-0.1;7.3;7.3;8.0;7.1;6.1;6.1;46.0;46.0;0.4;0.4;3.5;3.5;0.2;0.2;0.2;0.0;0.0;0.1;0.1;15.4;9.3;9.3;-1.1;-1.1;5.3;5.3;0.0;0.0;63.5;63.5;0.0;0.0;0.0;2.2;2.2;2.2;0.7;0.7;-2.4;0.0;-33.4;1.3;0.0;-17.7;-0.5;407.3;396.8;34.9;76.4;3.5;-10.4;0.0;0.0;38.7;20.5;20.5;25.0;-188.7;0.0;8.3;0.0;0.0;7.2;6.7;17.9;9.3;5.2;6.0;4.8;1.8;8.4;8.5;8.7;0.0;449.9;444.2;444.6;8.0;12.4;11.4;10.5;-229.0;-226.8;116.7;-36.8;5.4;-19.5;113.0;0.0;0.0;1.0;22.5;-91.2;265.9;0.0;0.0;821.7;-0.4;-65.6;-63.4;37.8;37.9;367.7;0.0;-5.1;45.9;-16.8;0.1;0.1;0.0;27.3;27.0;30.7;26.4;6.8;6.7;0.2;266.5;287.9;28.1;30.0;31.2;6.3;12.1;6.3;0.0;8.2;37.3;7.5;32.9;0.0;35.6;13.2;-2.0;12.1;0.0;-98.6;8.1;-276.2;7.5;-1.6;-8.1;-7.9;5.5;0.0;0.1;10.4;6.9
2.5;2.5;3.0;3.0;0.4;0.4;0.4;0.4;7.2;0.0;0.9;31.0;16.6;38.0;0.0;5.7;5.7;0.0;3.4;3.4;0.9;8.3;4.1;9.2;8.3;8.3;0.2;0.2;-0.3;13.8;0.0;13.8;-1.3;-1.3;0.8;0.0;0.0;1.1;-0.1;-0.1;4.0;6.5;6.5;8.5;-0.2;0.0;0.0;0.0;0.9;5.2;5.2;2.9;2.9;0.0;0.0;0.0;2.7;2.7;7.1;7.1;0.0;0.0;-0.5;-0.5;-0.3;-0.3;6.9;6.9;9.5;8.5;5.6;5.6;46.0;46.0;1.0;1.0;3.0;3.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;13.5;9.1;9.1;-1.1;-1.1;4.9;4.9;0.9;0.9;64.0;64.0;0.0;-0.2;-0.2;0.9;0.9;0.9;0.1;0.1;-2.3;0.0;-14.1;0.8;0.0;65.0;-0.5;385.7;375.8;34.6;69.8;5.1;-14.8;0.0;0.0;36.2;20.3;20.2;24.0;-180.7;0.0;8.3;0.0;0.0;6.4;5.1;17.0;8.3;3.8;5.3;4.5;-15.2;8.5;8.5;8.5;0.0;407.0;401.8;402.2;7.9;11.4;10.6;10.1;-261.2;-258.7;132.0;-82.7;-37.2;-17.5;128.7;0.0;0.0;0.6;20.5;-35.7;265.8;0.0;0.0;867.8;-0.3;-56.2;-6.8;34.9;35.6;402.0;0.0;-5.1;43.9;-15.9;0.1;0.1;0.0;25.0;24.7;28.6;25.5;6.5;6.5;0.2;307.1;330.0;26.2;27.4;28.6;6.3;11.0;6.3;0.0;9.6;38.8;9.3;32.5;0.0;35.2;11.4;-1.9;10.9;0.0;-98.4;7.2;-280.9;6.4;-2.6;-7.9;-6.1;4.9;0.0;0.1;9.9;6.1
2.2;2.2;2.9;2.9;0.1;0.1;0.1;0.1;6.8;0.0;1.7;31.0;13.9;38.0;0.0;4.5;4.5;0.0;3.7;3.7;2.1;8.8;4.1;9.8;8.4;8.4;0.2;0.2;0.1;12.3;0.0;12.3;-1.5;-1.5;0.7;0.0;0.0;1.5;1.8;1.8;8.0;4.6;4.6;8.6;0.0;0.0;-0.1;-0.1;1.1;5.0;5.0;2.8;2.8;0.0;0.0;0.0;2.7;2.7;7.3;7.3;0.2;0.0;-1.5;-1.5;-0.3;-0.3;6.6;6.6;8.0;7.0;5.6;5.6;46.0;46.0;0.0;0.0;3.3;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.1;9.4;9.4;-1.6;-1.6;5.0;5.0;1.7;1.7;63.4;63.4;0.0;-0.1;-0.1;2.7;2.7;2.7;0.3;0.3;-0.7;0.0;-31.5;-0.5;0.0;23.3;-0.5;377.9;368.2;33.0;72.1;2.3;-10.6;0.0;0.0;37.1;20.3;20.2;23.4;-177.9;0.0;7.7;0.0;0.0;6.4;2.8;16.2;8.3;1.8;5.3;4.5;-26.8;8.5;8.5;8.9;0.0;423.9;418.5;418.9;8.2;11.3;11.4;9.5;-248.3;-245.9;127.0;-72.2;-18.6;-14.8;137.0;0.0;0.0;-0.5;19.7;-44.7;264.0;0.0;0.0;877.7;0.0;-57.9;-43.3;35.6;36.4;412.2;0.0;-1.1;46.3;-11.8;0.1;0.1;0.0;24.7;24.4;29.1;25.9;6.8;6.8;0.2;304.0;331.0;26.8;28.6;29.4;6.2;10.4;6.2;0.0;10.3;37.7;9.1;32.7;0.0;34.6;11.0;-1.9;10.6;0.0;-100.6;6.9;-290.9;7.2;-3.1;-8.2;-7.8;5.1;0.0;0.1;9.4;6.6
1.5;1.5;2.8;2.8;0.0;0.0;0.0;0.0;6.5;-0.9;-0.9;31.0;18.0;38.0;0.0;4.5;4.5;0.0;3.3;3.3;1.2;8.6;4.3;9.1;8.1;8.1;0.1;0.1;-0.3;12.4;0.0;12.4;-1.4;-1.4;0.5;0.0;0.0;0.9;0.0;0.0;8.0;6.5;6.5;7.9;-0.4;0.0;0.0;0.0;0.6;4.8;4.8;2.5;2.5;2.6;2.6;2.6;2.9;2.9;6.7;6.7;-0.1;0.0;-0.3;-0.3;-0.2;-0.2;6.4;6.4;11.3;9.7;0.0;0.0;46.0;46.0;1.7;1.7;3.1;3.1;0.1;0.1;0.1;0.0;0.0;0.1;0.1;11.6;9.0;9.0;0.1;0.1;4.7;4.7;0.1;0.1;63.6;63.6;0.0;0.0;0.0;1.0;1.0;1.0;0.5;0.5;-2.3;0.0;-30.9;0.3;0.0;110.5;-0.5;346.9;338.0;33.3;70.0;-1.3;-11.0;0.0;0.0;37.3;19.8;19.7;24.2;-165.6;0.0;6.7;0.0;0.0;6.1;5.0;16.2;7.9;3.7;5.1;4.3;-53.7;8.5;8.5;9.0;0.0;435.8;430.3;430.7;8.3;11.3;10.6;9.5;-296.4;-293.5;137.3;-104.8;-39.3;-24.6;157.9;0.0;0.0;0.3;19.6;-39.7;268.4;0.0;0.0;925.0;-0.3;-63.4;-63.6;34.2;34.9;420.0;0.0;-2.3;44.3;-22.8;0.1;0.1;0.0;20.3;20.1;26.5;23.4;6.3;6.3;0.2;345.0;378.1;26.1;27.9;30.3;6.2;10.4;6.2;0.0;10.0;36.5;6.8;32.2;0.0;34.0;10.2;-1.9;10.1;0.0;-111.7;6.3;-330.9;4.3;-3.6;-7.5;-7.4;5.5;0.0;0.1;9.3;4.1
2.0;2.0;2.9;2.9;0.1;0.1;0.1;0.1;5.5;0.0;2.5;31.0;14.7;38.0;0.0;4.4;4.4;0.0;3.1;3.1;2.4;9.1;4.3;10.2;7.9;7.9;0.1;0.1;-0.4;12.8;0.0;12.8;-1.0;-1.0;0.2;0.0;0.0;-0.2;0.3;0.3;5.9;5.5;5.5;8.6;-0.4;0.0;1.3;1.3;0.0;5.3;5.3;2.9;2.9;0.3;0.3;0.3;2.7;2.7;7.0;7.0;0.0;0.0;1.3;1.3;-0.1;-0.1;5.9;5.9;9.0;6.5;5.0;5.0;46.0;46.0;0.3;0.3;3.2;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.9;9.1;9.1;-1.1;-1.1;4.6;4.6;0.1;0.1;63.8;63.8;0.0;-0.2;-0.2;1.7;1.7;1.7;0.0;0.0;-3.5;0.0;-33.8;-0.5;0.0;83.1;-0.5;337.8;329.2;33.0;65.1;0.0;-17.2;0.0;0.0;38.6;19.6;19.5;25.0;-163.2;0.0;7.3;0.0;0.0;5.8;5.8;16.2;7.5;4.4;4.8;4.3;-56.6;8.5;8.6;9.2;0.0;429.4;423.9;424.3;8.5;11.4;10.6;8.8;-320.3;-317.2;138.0;-136.6;-78.9;-23.8;158.1;0.0;0.0;-0.5;19.0;-8.4;271.7;0.0;0.0;931.3;-0.4;-54.0;11.2;34.0;34.7;443.5;0.0;-2.8;44.9;-21.8;0.1;0.1;0.0;23.3;23.0;27.0;23.4;6.3;6.3;0.2;365.5;394.5;26.1;27.9;27.7;6.3;10.0;6.3;0.0;9.5;37.0;7.1;31.5;0.0;33.3;10.7;-2.3;9.8;0.0;-108.7;6.4;-321.4;3.6;-3.2;-6.9;-6.6;5.9;0.0;0.1;8.7;3.6
3.2;3.2;2.8;2.8;0.2;0.2;0.2;0.2;5.9;0.0;1.6;31.0;18.4;38.0;0.0;3.2;3.2;0.0;3.1;3.1;0.6;8.1;3.8;9.5;8.1;8.1;0.3;0.3;0.4;13.1;0.0;13.1;-1.1;-1.1;0.6;0.0;0.0;0.9;1.5;1.5;5.4;5.6;5.6;8.5;-0.8;0.0;0.1;0.1;0.8;5.0;5.0;2.7;2.7;-0.1;-0.1;-0.1;2.3;2.3;7.0;7.0;0.0;0.0;0.0;0.0;-0.2;-0.2;5.7;5.7;8.5;5.0;5.6;5.6;46.0;46.0;1.1;1.1;3.1;3.1;0.2;0.2;0.2;0.0;0.0;0.0;0.0;13.8;9.0;9.0;-0.8;-0.8;4.7;4.7;1.1;1.1;63.6;63.6;0.0;-0.1;-0.1;1.2;1.2;1.2;0.4;0.4;-2.0;0.0;-35.2;0.4;0.0;83.3;-0.5;343.9;335.1;33.0;65.6;-0.4;-14.7;0.0;0.0;38.5;19.8;19.7;23.9;-162.2;0.0;7.3;0.0;0.0;5.8;7.7;16.2;7.4;6.2;4.8;4.3;-53.5;8.5;8.5;8.8;0.0;444.6;438.9;439.3;8.1;11.3;10.6;9.2;-313.6;-310.6;141.9;-121.3;-57.5;-28.8;154.4;0.0;0.0;0.4;18.3;-39.3;279.6;0.0;0.0;927.1;-0.4;-56.7;-46.0;36.4;37.2;412.8;0.0;-0.0;45.0;-27.4;0.1;0.1;0.0;22.0;21.7;25.6;22.4;6.0;6.0;0.2;359.6;391.8;28.1;30.0;29.5;6.3;10.0;6.3;0.0;10.2;38.9;7.4;32.4;0.0;34.3;11.0;-2.0;10.5;0.0;-111.8;6.3;-327.0;4.2;-3.4;-6.8;-6.7;4.4;0.0;0.1;9.1;4.1
3.1;3.1;3.1;3.1;0.1;0.1;0.1;0.1;6.6;0.0;0.8;31.0;11.8;38.0;0.0;1.4;1.4;0.0;3.3;3.3;0.0;8.5;3.8;9.4;8.3;8.3;0.1;0.1;-0.3;12.8;0.0;12.8;-1.3;-1.3;0.6;0.0;0.0;0.0;1.3;1.3;6.6;4.4;4.4;9.6;-1.1;0.0;0.2;0.2;1.1;5.6;5.6;3.0;3.0;-0.1;-0.1;-0.1;2.8;2.8;6.8;6.8;-0.5;0.0;-0.3;-0.3;-0.3;-0.3;5.4;5.4;8.8;4.7;5.7;5.7;46.0;46.0;0.2;0.2;3.1;3.1;0.2;0.2;0.2;0.0;0.0;-0.2;-0.2;15.7;9.4;9.4;0.0;0.0;4.7;4.7;0.7;0.7;62.7;62.7;0.0;-0.1;-0.1;1.8;1.8;1.8;0.4;0.4;-2.4;0.0;-31.4;1.6;0.0;78.5;-0.5;374.1;364.5;33.5;63.1;10.2;-19.9;0.0;0.0;35.9;19.8;19.7;24.7;-175.8;0.0;7.0;2.3;0.0;6.4;8.8;17.0;8.3;7.2;5.3;4.3;-22.0;8.9;8.9;9.2;0.0;416.5;411.2;411.6;8.5;12.3;12.2;10.2;-300.7;-297.8;143.1;-110.7;-56.6;-28.0;142.0;0.0;0.0;1.3;19.7;-32.4;289.5;0.0;0.0;896.6;-0.6;-43.2;-17.6;34.9;35.6;392.7;0.0;-1.1;45.0;-26.1;0.1;0.1;0.0;22.3;22.1;27.3;23.5;6.2;6.2;0.2;331.4;358.8;26.0;27.2;29.0;12.5;0.0;12.5;0.0;10.2;42.3;8.8;33.3;0.0;35.2;13.2;2.3;10.6;0.0;-104.0;6.9;-292.6;4.3;-2.4;-6.2;-5.9;3.4;0.0;0.1;10.0;4.2
2.2;2.2;3.1;3.1;0.6;0.6;0.6;0.6;6.4;-1.4;-1.4;31.0;15.5;38.0;0.0;2.5;2.5;0.0;3.6;3.6;2.1;9.8;4.1;10.3;8.4;8.4;0.2;0.2;0.0;12.2;0.0;12.2;-1.1;-1.1;0.7;0.0;0.0;0.1;0.2;0.2;8.5;4.4;4.4;9.7;-0.9;0.0;-0.1;-0.1;0.6;5.3;5.3;3.1;3.1;0.2;0.2;0.2;2.7;2.7;8.0;8.0;-0.1;0.0;-0.8;-0.8;-0.1;-0.1;6.2;6.2;9.6;6.4;5.7;5.7;46.0;46.0;-0.1;-0.1;3.5;3.5;0.0;0.0;0.0;0.0;0.0;-0.5;-0.5;20.0;10.0;10.0;-1.7;-1.7;4.7;4.7;1.3;1.3;63.8;63.8;0.4;-0.3;-0.3;2.2;2.2;2.2;0.5;0.5;1.1;0.0;-3.6;1.5;0.0;20.9;-0.5;354.3;345.3;34.8;67.3;8.4;-19.6;0.0;0.0;37.3;20.4;20.3;25.5;-186.1;0.0;8.1;0.0;0.0;6.4;8.8;17.0;8.3;7.1;5.4;4.5;-25.4;9.2;9.3;9.9;0.0;415.8;410.5;410.9;9.2;11.3;11.4;10.1;-306.7;-303.7;156.9;-154.3;-35.9;-14.7;137.7;0.0;0.0;1.2;21.1;146.9;285.2;0.0;0.0;918.3;1.1;-33.4;-148.8;36.9;37.7;433.1;0.0;-2.8;48.6;-12.4;0.1;0.1;0.0;22.4;22.2;28.4;24.5;6.4;6.4;0.2;320.8;380.7;28.5;30.4;28.4;13.5;0.0;13.5;0.0;14.4;43.6;6.1;36.9;0.0;39.1;14.3;2.1;10.7;0.0;-108.1;8.9;-298.5;5.2;-2.8;-6.1;-5.5;3.3;0.0;0.1;10.0;5.0
2.3;2.3;3.6;3.6;0.2;0.2;0.2;0.2;7.1;0.8;3.2;31.0;16.2;38.0;0.0;3.0;3.0;0.0;3.7;3.7;3.2;10.5;4.7;11.0;8.8;8.8;0.1;0.1;0.3;13.9;0.0;13.9;-0.8;-0.8;0.8;0.0;0.0;0.4;1.2;1.2;9.8;3.6;3.6;10.4;-0.9;0.0;-0.6;-0.6;0.6;5.9;5.9;2.9;2.9;0.7;0.7;0.7;2.9;2.9;8.1;8.1;-0.3;0.0;-0.1;-0.1;-0.2;-0.2;6.1;6.1;8.9;6.5;6.0;6.0;46.0;46.0;0.4;0.4;3.3;3.3;0.4;0.4;0.4;0.0;0.0;-0.4;-0.4;20.1;10.2;10.2;-1.2;-1.2;5.2;5.2;1.3;1.3;63.2;63.2;0.2;0.3;0.3;2.7;2.7;2.7;0.5;0.5;-1.0;0.0;5.5;2.0;0.0;-87.4;-0.5;394.2;384.1;39.6;71.0;12.3;-19.5;0.0;0.0;37.6;21.3;21.2;28.1;-211.2;0.0;9.2;0.0;0.0;6.4;9.9;17.9;8.3;8.2;5.4;5.4;8.1;9.2;9.2;9.9;0.0;403.2;398.0;398.4;9.2;13.4;12.2;11.3;-227.4;-225.2;145.3;-104.6;9.6;-24.1;59.8;0.0;0.0;1.6;22.5;145.6;274.6;0.0;0.0;828.0;0.8;-24.6;-173.4;40.4;41.2;423.5;0.0;-5.1;53.7;-20.9;0.1;0.1;0.0;23.3;23.0;31.3;26.6;6.9;6.9;0.2;285.8;343.8;30.1;32.1;28.1;13.6;0.0;13.6;0.0;14.1;42.0;6.2;38.6;0.0;40.8;15.4;0.7;12.1;0.0;-85.0;9.5;-236.8;7.5;-1.7;-6.7;-6.3;5.6;0.0;0.1;11.1;7.0
