BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
23.9;24.4;24.4;24.4;63.1;63.1;63.1;63.1;63.1;15.5;14.8;15.0;14.9;14.3;15.0;20.3;20.5;28.9;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.0
23.9;24.4;24.4;24.4;63.5;63.5;63.5;63.5;63.5;15.5;14.9;15.0;14.9;14.3;15.0;20.2;20.4;29.0;33.0;64.7;64.7;64.7;64.7;64.7;10.0;10.0;10.0;10.0
23.9;24.5;24.5;24.5;63.2;63.2;63.2;63.2;63.2;15.5;14.9;15.0;14.9;14.3;15.0;20.4;20.5;28.9;33.0;64.5;64.5;64.5;64.5;64.5;10.1;10.0;10.0;10.0
23.9;24.6;24.6;24.6;63.8;63.8;63.8;63.8;63.8;15.5;14.9;15.0;15.0;14.4;15.0;20.6;20.0;29.1;33.0;64.7;64.7;64.7;64.7;64.7;11.1;10.0;10.0;10.0
23.9;24.6;24.6;24.6;63.8;63.8;63.8;63.8;63.8;15.5;14.9;15.0;15.5;14.4;15.0;20.9;20.0;29.1;33.0;64.7;64.7;64.7;64.7;64.7;11.1;10.0;10.0;10.0
23.9;24.7;24.7;24.7;63.8;63.8;63.8;63.8;63.8;15.0;14.9;15.0;15.0;14.4;15.0;20.8;20.0;29.1;33.0;64.7;64.7;64.7;64.7;64.7;11.1;10.0;10.0;10.0
23.9;24.6;24.6;24.6;63.9;63.9;63.9;63.9;63.9;15.0;14.9;15.0;15.0;14.4;15.0;20.9;20.0;29.1;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;64.6;64.6;64.6;64.6;64.6;15.0;14.9;15.0;15.0;14.4;15.0;20.9;20.0;29.1;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;64.9;64.9;64.9;64.9;64.9;15.0;14.9;15.0;15.0;14.4;15.0;20.9;20.0;29.2;33.0;65.0;65.0;65.0;65.0;65.0;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;64.0;64.0;64.0;64.0;64.0;15.0;14.9;15.0;15.0;14.4;15.0;20.9;20.0;29.1;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;63.8;63.8;63.8;63.8;63.8;15.0;14.9;15.0;15.0;14.4;15.0;21.0;20.0;29.0;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
23.9;24.7;24.7;24.7;63.8;63.8;63.8;63.8;63.8;15.0;14.9;15.0;15.0;14.4;15.0;21.1;20.0;29.0;33.0;64.3;64.3;64.3;64.3;64.3;10.0;10.0;10.0;10.0
23.9;24.8;24.7;24.7;63.9;63.9;63.9;63.9;63.9;15.5;14.9;15.0;15.0;14.4;15.0;21.0;20.0;29.1;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
23.9;24.7;24.7;24.7;64.1;64.1;64.1;64.1;64.1;15.5;14.9;15.0;15.0;14.4;15.0;21.1;20.0;29.1;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;64.4;64.4;64.4;64.4;64.4;15.5;14.9;15.0;15.3;14.4;15.0;21.1;20.0;29.2;33.0;64.7;64.7;64.7;64.7;64.7;10.0;10.0;10.0;10.0
23.9;24.5;24.5;24.5;64.2;64.2;64.2;64.2;64.2;15.5;14.9;15.0;15.0;14.4;15.0;20.9;20.0;29.1;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
23.9;24.4;24.5;24.4;64.3;64.3;64.3;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;20.9;20.0;29.2;33.0;64.5;64.5;64.5;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.1;24.2;24.1;64.6;64.6;64.6;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;21.0;20.0;29.1;33.0;64.5;64.5;64.5;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.1;24.0;63.9;63.9;63.9;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;21.1;20.0;29.0;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.1;24.0;64.4;64.4;64.4;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;21.5;20.0;29.1;33.0;64.5;64.5;64.5;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.1;24.0;64.6;64.6;64.6;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;21.5;20.0;29.2;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.1;24.0;65.0;65.0;65.0;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;21.3;20.0;29.2;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.2;24.0;65.4;65.4;65.4;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;21.2;20.0;29.3;33.0;64.9;64.9;64.9;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.9;24.1;23.9;65.6;65.6;65.6;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;20.4;20.0;29.3;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.1;24.0;65.2;65.2;65.2;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;20.1;20.0;29.3;33.0;64.5;64.5;64.5;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.1;24.0;65.4;65.4;65.4;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;19.8;20.0;29.3;33.0;64.7;64.7;64.7;63.0;63.0;10.0;10.0;10.0;10.0
23.6;23.8;23.9;23.8;64.7;64.7;64.7;63.0;63.0;15.5;14.9;15.0;15.0;14.4;15.0;19.2;20.0;29.1;33.0;64.2;64.2;64.2;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.1;24.2;24.1;65.4;65.4;65.4;63.0;63.0;15.5;14.9;15.0;15.0;14.5;15.0;19.6;20.0;29.4;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.1;24.2;24.1;65.5;65.5;65.5;63.0;63.0;15.5;15.0;15.0;15.5;14.5;15.0;19.5;20.0;29.4;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.7;24.1;23.7;66.0;66.0;66.0;63.0;63.0;15.5;15.0;15.0;15.0;14.5;15.0;19.6;20.0;29.4;33.0;64.7;64.7;64.7;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.5;24.1;23.7;66.0;66.0;66.0;63.0;63.0;15.5;15.0;15.0;15.0;14.6;15.0;19.6;20.0;29.5;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.5;24.1;23.7;66.2;66.2;66.2;63.0;63.0;15.5;15.0;15.0;15.0;14.5;15.0;19.6;20.0;29.5;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
