AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;BXNE53G1;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA
-1.9;-1.9;-1.4;-1.4;0.2;0.2;0.2;0.2;-0.8;-11.2;-3.5;13.0;13.0;16.0;-1.3;-2.7;-2.7;0.0;-1.6;-1.6;-0.0;-1.7;-9.0;-3.4;-1.8;-1.8;0.2;0.2;2.0;-1.7;-1.7;-1.7;-1.6;-1.6;-0.3;0.0;0.0;-0.8;0.1;0.1;-6.9;0.1;0.1;-1.8;0.0;0.2;-0.1;-0.1;1.7;0.8;0.8;-2.2;-2.2;0.3;0.3;0.3;-1.6;-1.6;-0.3;-0.3;0.0;1.0;-1.0;-1.0;-0.6;-0.6;-0.9;-0.9;0.0;-3.9;-0.6;-0.6;20.0;0.0;0.3;0.3;-1.2;-1.2;0.3;0.3;0.3;0.0;0.0;0.5;0.0;0.5;1.5;1.5;1.3;1.3;-0.5;-0.5;1.1;1.1;14.7;14.7;0.0;0.4;0.4;-0.4;-0.4;-0.4;0.4;0.4;-5.7;-35.4;0.0;0.2;-16.2;-110.7;-0.0;-59.8;-59.8;-5.1;-47.6;-20.2;4.2;-47.6;67.4;-3.9;6.3;4.2;-2.7;36.0;36.6;6.3;0.0;-5.2;-1.7;-6.3;-2.0;-4.0;-6.0;-2.8;-3.3;0.3;1.9;1.8;1.7;43.4;43.3;42.6;3.8;1.4;-3.0;-1.6;2.7;-3.1;-3.4;0.4;69.1;0.0;-24.9;7.5;-1.9;0.0;-0.4;-1.7;20.0;-81.5;0.0;4.9;4.9;2.1;14.2;74.8;-6.0;4.2;-36.6;-0.0;1.1;30.8;-26.4;-0.0;0.0;0.0;-6.6;-7.6;7.1;-22.0;2.5;2.5;68.1;-40.0;-40.0;-9.7;9.8;10.3;-2.8;0.0;-2.8;-4.7;4.9;-2.1;13.4;-7.2;2.6;-7.5;-1.7;0.0;0.3;0.0;-11.1;-6.6;43.3;-0.1;5.4;10.5;10.2;-5.5;-0.5;0.0;2.8;-1.3
-1.9;-1.9;-1.3;-1.3;0.4;0.4;0.4;0.4;-0.8;-11.2;-3.5;13.0;13.0;16.0;-1.8;-1.8;-1.8;0.0;-1.5;-1.5;0.6;-1.7;-9.0;-3.4;-1.8;-1.8;0.4;0.4;2.1;-1.4;-1.4;-1.4;-2.4;-2.4;-0.3;0.0;0.0;-1.2;-1.2;-1.2;-2.7;-1.3;-1.3;-1.4;0.0;-0.1;0.3;0.3;2.0;0.9;0.9;-2.0;-2.0;0.2;0.2;0.2;-1.6;-1.6;-0.3;-0.3;0.0;1.1;-0.3;-0.3;-0.7;-0.7;-1.0;-1.0;0.0;-1.4;-0.4;-0.4;20.0;0.0;-0.0;-0.0;-1.1;-1.1;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.1;1.5;1.5;0.9;0.9;-0.6;-0.6;0.6;0.6;14.4;14.4;0.0;0.0;0.0;-1.0;-1.0;-1.0;-0.4;-0.4;-5.5;-36.4;0.0;1.9;-16.4;-110.0;-0.0;-59.1;-59.1;-5.1;-47.5;-19.8;3.3;-47.4;68.0;-4.1;5.8;3.6;-3.3;36.5;37.1;6.3;0.0;-4.9;-1.6;-6.2;-2.0;-4.0;-6.1;-2.7;-3.4;14.2;1.5;1.4;1.3;41.8;41.7;41.0;0.7;1.0;-3.1;-1.6;2.7;-2.8;-3.2;22.7;87.9;0.0;-24.5;6.8;-1.8;0.0;-0.4;-1.2;8.6;-83.0;0.0;-1.7;-1.7;2.1;9.6;21.1;-5.6;4.5;-15.7;-0.0;1.1;33.2;-26.3;-0.0;0.0;0.0;-9.2;-10.2;5.8;-23.4;2.3;2.3;68.3;-22.7;-22.7;-3.0;6.6;10.3;-2.2;0.0;-2.2;-8.1;-0.8;-15.5;-4.9;-7.5;2.3;-7.8;-1.7;0.0;0.2;0.0;-11.4;-6.2;45.9;-0.7;6.1;10.9;10.8;-5.4;-0.5;0.0;2.9;-2.0
-1.6;-1.6;-1.6;-1.6;0.3;0.3;0.3;0.3;-0.5;-13.2;-4.6;13.0;13.0;16.0;0.5;-1.5;-1.5;0.0;-1.7;-1.7;-0.9;-1.1;-9.1;-3.7;-1.7;-1.7;0.2;0.2;1.9;-1.8;-1.8;-1.8;-2.0;-2.0;-0.2;0.0;0.0;-0.8;-1.5;-1.5;-3.5;-0.9;-0.9;-1.8;0.0;0.2;-0.1;-0.1;1.9;0.9;0.9;-2.3;-2.3;0.1;0.1;0.1;-1.7;-1.7;-0.1;-0.1;0.0;1.3;-0.6;-0.6;-0.6;-0.6;-1.2;-1.2;0.0;-0.5;-0.2;-0.2;20.0;0.0;0.3;0.3;-1.2;-1.2;0.2;0.2;0.2;0.0;0.0;0.1;0.1;0.5;1.6;1.6;0.9;0.9;-0.5;-0.5;0.9;0.9;14.6;14.6;0.0;-0.2;-0.2;-0.0;-0.0;-0.0;-0.8;-0.8;-6.4;-33.7;0.0;1.2;-12.8;-126.6;-0.0;-47.0;-47.3;-5.5;-46.2;-20.8;3.0;-46.1;68.2;-4.4;5.6;3.5;-4.0;36.9;37.5;13.4;0.0;-5.2;-1.9;-6.5;-2.0;-4.1;-5.4;-2.8;-3.3;27.3;1.5;1.5;1.4;36.8;36.8;36.1;-11.7;1.1;-3.1;-1.6;2.7;0.1;-0.3;-0.6;114.3;0.0;-24.1;-11.4;-1.9;0.0;-0.4;-2.0;1.1;-85.4;0.0;-16.8;-16.7;2.5;3.7;-30.6;-6.1;4.1;0.7;-0.0;1.1;31.1;-25.9;-0.0;0.0;0.0;-7.6;-8.6;6.3;-22.7;2.4;2.4;67.9;3.1;3.1;-2.4;7.2;10.7;-3.0;0.0;-3.0;-11.1;-7.5;-20.1;-7.7;-7.6;2.2;-7.9;-1.4;0.0;0.2;0.0;-11.3;-6.3;44.2;-0.3;5.3;10.2;9.9;-5.5;-0.5;0.0;2.9;-1.5
-2.1;-2.1;-1.7;-1.7;0.1;0.1;0.1;0.1;-0.9;-14.8;-5.5;13.0;13.0;16.0;-3.5;-2.9;-2.9;0.0;-1.6;-1.6;-0.7;-1.7;-6.9;-2.6;-1.5;-1.5;0.4;0.4;1.8;-1.6;-1.6;-1.6;-1.8;-1.8;-0.1;0.0;0.0;-0.7;-0.0;-0.0;-5.5;1.4;1.4;-1.4;0.0;1.2;0.0;0.0;1.6;0.5;0.5;-2.4;-2.4;0.4;0.4;0.4;-1.8;-1.8;-0.3;-0.3;0.0;1.2;-0.5;-0.5;-0.6;-0.6;-0.9;-0.9;0.0;-4.1;-0.9;-0.9;20.0;0.0;0.2;0.2;-1.2;-1.2;0.4;0.4;0.4;0.0;0.0;-0.5;-0.3;0.5;1.2;1.2;0.9;0.9;-0.5;-0.5;0.4;0.4;14.2;14.2;0.0;0.6;0.6;-1.7;-1.7;-1.7;0.6;0.6;-6.4;-34.2;0.0;2.0;-16.5;-122.0;0.0;-44.8;-45.1;-5.6;-45.7;-20.7;1.8;-45.6;66.6;-5.7;6.1;3.9;-4.2;37.2;37.8;22.5;0.0;-5.4;-1.9;-6.9;-2.0;-4.1;-6.0;-2.8;-3.3;36.4;1.4;1.4;1.3;34.6;34.5;34.0;-12.5;1.0;-3.2;-1.6;2.1;-1.2;-1.6;-1.1;119.2;0.0;-20.6;-7.0;-1.8;0.0;-0.4;-2.4;-11.0;-82.2;0.0;-13.0;-13.0;2.1;7.7;-51.6;-2.5;-2.8;-2.3;-0.0;1.7;30.2;-22.2;-0.0;0.0;0.0;-10.5;-11.5;7.8;-20.9;2.9;2.9;67.4;-3.2;-3.2;-1.6;8.0;9.3;-3.3;0.0;-3.3;-12.1;-6.8;-21.7;-15.0;-7.8;2.0;-8.1;-1.1;0.0;0.4;0.0;-11.2;-6.1;47.8;-0.9;5.7;10.5;10.3;-5.6;-0.5;0.0;2.3;-1.8
-2.3;-2.3;-1.2;-1.2;0.3;0.3;0.3;0.3;-1.1;-12.2;-4.2;13.0;13.0;16.0;-4.1;-2.7;-2.7;0.0;-1.6;-1.6;0.4;-1.3;-6.8;-2.5;-1.8;-1.8;0.3;0.3;1.4;-2.4;-2.4;-2.4;-1.7;-1.7;-0.3;0.0;0.0;-0.9;0.1;0.1;-8.1;1.5;1.5;-2.0;0.0;-1.1;-0.1;-0.1;1.7;0.8;0.8;-2.2;-2.2;0.1;0.1;0.1;-2.3;-2.3;-0.7;-0.7;0.0;0.9;0.5;0.5;-0.5;-0.5;-0.9;-0.9;0.0;-3.7;-0.6;-0.6;20.0;0.0;0.1;0.1;-1.1;-1.1;0.1;0.1;0.1;0.0;0.0;-0.2;-0.1;0.1;1.4;1.4;0.9;0.9;-0.5;-0.5;-0.4;-0.4;14.2;14.2;0.0;-0.3;-0.3;-1.3;-1.3;-1.3;0.5;0.5;-6.0;-33.5;0.0;1.2;-17.1;-136.2;-0.0;-49.1;-49.3;-5.9;-45.4;-21.0;1.9;-45.3;62.6;-5.7;12.7;0.6;-4.2;38.8;39.4;18.7;0.0;-5.6;-2.0;-6.9;-2.0;-4.1;-6.0;-2.8;-3.3;28.1;1.6;1.6;1.5;33.2;33.2;32.6;-15.1;1.2;-2.9;-1.6;2.0;2.6;2.2;-3.3;95.7;0.0;-21.6;-20.9;-1.9;0.0;-0.4;-2.6;-18.5;-82.0;0.0;-14.0;-14.0;2.5;18.5;-63.0;-2.4;-2.6;1.7;-0.0;1.7;33.5;-23.4;-0.0;0.0;0.0;-13.0;-13.9;7.3;-21.6;2.6;2.6;67.8;12.9;12.9;-2.2;7.4;9.9;-1.8;0.0;-1.8;-14.2;-7.9;-17.1;-8.4;-7.6;2.1;-7.9;-1.3;0.0;0.1;0.0;-10.9;-6.2;46.4;-1.5;4.4;9.1;9.4;-5.5;-0.5;0.0;2.2;-2.5
-2.3;-2.3;-1.2;-1.2;0.3;0.3;0.3;0.3;-1.1;-14.8;-6.2;13.0;13.0;16.0;-3.7;-2.5;-2.5;0.0;-1.7;-1.7;-1.2;-1.0;-5.5;-1.9;-1.8;-1.8;0.0;0.0;1.8;-2.0;-2.0;-2.0;-1.8;-1.8;-0.5;0.0;0.0;-1.1;-0.1;-0.1;-7.8;2.5;2.5;-1.5;0.0;-1.0;-0.0;-0.0;1.5;0.6;0.6;-2.1;-2.1;0.4;0.4;0.4;-2.7;-2.7;-0.5;-0.5;0.0;0.9;-0.3;-0.3;-0.4;-0.4;-1.2;-1.2;0.0;-2.6;-1.1;-1.1;20.0;0.0;0.2;0.2;-0.9;-0.9;0.2;0.2;0.2;0.0;0.0;0.3;0.2;0.1;1.5;1.5;1.0;1.0;-0.5;-0.5;0.2;0.2;13.9;13.9;0.0;-0.2;-0.2;-1.7;-1.7;-1.7;0.2;0.2;-7.4;-33.9;0.0;-2.1;-17.3;-140.4;-0.0;-8.9;-10.2;-5.5;-44.8;-19.3;1.3;-44.7;59.6;-5.7;12.9;0.8;-3.9;37.2;37.8;26.1;0.0;-5.0;-2.0;-6.5;-2.4;-4.1;-6.2;-2.8;-3.4;39.3;1.3;1.3;1.2;52.6;52.5;51.7;12.1;1.0;-2.7;-1.6;2.0;21.0;20.4;-5.8;112.8;0.0;-21.1;-14.7;-1.9;0.0;-0.4;-2.3;-11.7;-67.3;0.0;15.6;15.6;2.6;25.2;-41.3;-2.8;-3.0;9.1;-0.0;0.9;31.2;-22.9;0.0;0.0;0.0;-10.0;-11.0;6.5;-22.2;2.2;2.2;67.3;53.6;53.6;-2.3;7.3;8.9;-2.2;0.0;-2.2;-10.1;-5.2;-18.5;-3.9;-8.0;1.8;-8.3;-1.2;0.0;0.2;0.0;-11.1;-6.3;52.2;-1.1;4.4;8.4;8.6;-5.4;-0.4;0.0;2.3;-2.2
-2.7;-2.7;-1.1;-1.1;0.1;0.1;0.1;0.1;-1.0;-13.2;-4.9;13.0;13.0;16.0;0.6;-2.7;-2.7;0.0;-1.9;-1.9;-2.2;-1.0;-8.2;-3.1;-2.0;-2.0;0.2;0.2;2.3;-1.7;-1.7;-1.7;-2.6;-2.6;-0.6;0.0;0.0;-1.3;0.1;0.1;-6.5;3.7;3.7;-1.1;0.0;-0.1;-0.2;-0.2;2.0;0.8;0.8;-2.1;-2.1;0.4;0.4;0.4;-2.0;-2.0;-0.4;-0.4;0.0;1.3;-0.8;-0.8;-0.7;-0.7;-1.6;-1.6;0.0;-3.3;-0.8;-0.8;20.0;0.0;0.4;0.4;-1.0;-1.0;0.3;0.3;0.3;0.0;0.0;0.2;0.1;0.2;1.2;1.2;1.0;1.0;-0.9;-0.9;0.9;0.9;14.5;14.5;0.0;0.3;0.3;-0.9;-0.9;-0.9;0.5;0.5;-4.6;-35.1;0.0;-2.7;-16.9;-144.5;-0.0;-1.2;-2.6;-5.1;-45.4;-19.2;6.0;-45.4;61.6;-3.7;6.2;4.1;-3.6;36.2;36.7;5.9;0.0;-5.2;-2.0;-5.9;-2.0;-4.0;-5.2;-2.7;-3.3;39.0;1.5;1.5;1.4;61.5;61.5;60.5;22.5;1.1;-3.2;-1.6;2.1;27.0;26.3;-9.2;126.0;0.0;-21.5;-17.6;-1.9;0.0;-0.4;-2.4;-8.8;-69.1;0.0;10.0;10.0;2.3;21.4;-20.9;-2.4;-2.6;6.4;-0.0;0.6;32.2;-23.3;0.0;0.0;0.0;-11.2;-12.1;7.5;-21.6;2.6;2.6;68.3;36.1;36.1;-1.8;7.9;13.9;-1.2;0.0;-1.2;-12.2;-4.8;-13.9;-3.1;-7.8;2.0;-8.1;-0.5;0.0;0.3;0.0;-12.4;-6.4;56.9;-1.7;5.8;10.7;10.4;-5.2;-0.5;0.0;2.4;-3.0
-2.7;-2.7;-1.3;-1.3;0.0;0.0;0.0;0.0;-0.7;-11.3;-4.4;13.0;13.0;16.0;-2.6;-2.6;-2.6;0.0;-1.6;-1.6;-2.3;-1.0;-8.2;-3.1;-1.8;-1.8;0.2;0.2;1.6;-1.9;-1.9;-1.9;-2.2;-2.2;-0.6;0.0;0.0;-1.2;-0.1;-0.1;-6.9;3.4;3.4;-0.4;0.0;-0.3;-0.0;-0.0;1.8;1.1;1.1;-2.0;-2.0;0.4;0.4;0.4;-1.3;-1.3;-0.1;-0.1;0.0;1.2;-0.2;-0.2;-0.4;-0.4;-1.4;-1.4;0.0;-3.1;-0.8;-0.8;20.0;0.0;0.1;0.1;-1.0;-1.0;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.3;1.7;1.7;1.1;1.1;-0.5;-0.5;0.1;0.1;14.2;14.2;0.2;0.4;0.4;-1.0;-1.0;-1.0;0.4;0.4;-5.4;-32.2;0.0;-2.2;-16.5;-130.0;-0.0;18.5;16.5;-4.6;-45.2;-18.1;6.1;-45.1;61.9;-3.1;6.9;4.8;-3.0;32.8;33.4;6.2;0.0;-5.4;-1.9;-5.8;-1.6;-4.0;-5.1;-2.7;-3.4;38.0;1.6;1.6;1.5;79.2;79.1;78.0;37.9;1.2;-2.6;-1.2;2.0;32.8;32.1;-14.9;137.9;0.0;-20.5;-18.2;-1.9;0.0;-0.4;-0.4;-10.0;-59.6;0.0;4.3;4.3;2.4;21.1;-6.2;-1.0;-1.2;16.1;-0.0;-0.0;32.8;-22.3;0.0;0.0;0.0;-11.6;-12.5;7.5;-21.5;2.6;2.6;68.1;36.3;36.3;-1.8;7.9;11.9;-2.1;0.0;-2.1;-10.7;-1.0;-11.5;-5.2;-7.1;2.7;-7.4;-0.5;0.0;0.3;0.0;-12.2;-6.1;57.6;-1.5;6.0;10.9;10.6;-5.0;-0.5;0.0;2.4;-2.9
-2.1;-2.1;-1.3;-1.3;0.2;0.2;0.2;0.2;-0.8;-12.5;-4.9;13.0;13.0;16.0;-1.6;-2.1;-2.1;0.0;-1.6;-1.6;-0.8;0.0;-9.3;-3.7;-1.3;-1.3;0.1;0.1;1.7;-1.6;-1.6;-1.6;-2.2;-2.2;-0.2;0.0;0.0;0.4;-1.0;-1.0;-6.3;0.6;0.6;-0.3;0.0;-0.7;-0.1;-0.1;1.3;1.2;1.2;-1.8;-1.8;0.5;0.5;0.5;-1.7;-1.7;-0.1;-0.1;0.0;0.9;-0.5;-0.5;-0.4;-0.4;-1.3;-1.3;0.0;-0.9;-0.7;-0.7;20.0;0.0;0.2;0.2;-0.9;-0.9;0.3;0.3;0.3;0.0;0.0;0.5;0.5;0.8;1.8;1.8;0.7;0.7;-0.4;-0.4;0.7;0.7;12.7;12.7;0.0;0.3;0.3;-0.7;-0.7;-0.7;0.3;0.3;-7.5;-36.0;0.0;-1.4;-17.2;-116.1;-0.1;-0.6;-2.1;-4.6;-45.6;-13.3;2.3;-45.6;59.0;-3.7;6.5;4.4;-3.2;28.1;28.8;27.5;0.0;-4.4;-1.6;-5.5;-1.2;-3.8;-5.2;-2.6;-3.1;30.1;1.7;1.7;1.6;86.3;86.2;85.0;47.5;1.4;-1.2;-0.8;0.8;22.3;21.7;-22.4;120.8;0.0;-25.2;-11.4;-1.7;0.0;-0.4;-0.6;-9.2;-55.6;0.0;11.6;11.5;2.2;9.7;-29.6;-0.3;-0.5;18.8;-0.0;0.0;33.3;-26.7;-0.0;0.0;0.0;-5.3;-6.3;4.3;-15.1;2.0;2.0;65.7;7.9;7.9;-9.3;9.8;10.2;-1.4;0.0;-1.4;-12.1;-4.6;-13.6;-11.3;-6.9;2.7;-7.2;-1.8;0.0;0.3;0.0;-11.5;-4.9;46.8;-1.0;6.1;10.3;10.0;-5.0;-0.5;0.0;1.2;-2.2
-1.9;-1.9;-1.4;-1.4;0.3;0.3;0.3;0.3;-0.8;-12.2;-4.7;13.0;13.0;16.0;-0.0;-2.4;-2.4;0.0;-1.5;-1.5;-3.6;0.0;1.9;0.4;-0.9;-0.9;0.3;0.3;1.7;-1.5;-1.5;-1.5;-1.5;-1.5;-0.0;0.0;0.0;0.9;0.3;0.3;-6.7;0.1;0.1;-0.4;0.0;0.3;-0.1;-0.1;2.1;1.3;1.3;-1.9;-1.9;0.3;0.3;0.3;-2.4;-2.4;0.3;0.3;0.0;1.3;-0.8;-0.8;-0.7;-0.7;-1.2;-1.2;0.0;-3.0;-0.6;-0.6;20.0;0.0;0.2;0.2;-0.8;-0.8;0.4;0.4;0.4;0.0;0.0;0.0;1.2;0.3;2.1;2.1;0.5;0.5;-0.4;-0.4;0.8;0.8;14.3;14.3;0.0;0.0;0.0;-1.9;-1.9;-1.9;1.1;1.1;-6.3;-34.4;0.0;-0.2;-13.2;-102.0;-0.1;29.4;27.1;-4.4;-46.2;-16.0;11.4;-46.1;61.9;0.1;13.6;1.6;-3.2;24.6;25.2;21.0;0.0;-4.0;-1.3;-4.8;-1.2;-3.6;-5.1;-2.5;-3.0;29.1;1.7;1.7;1.6;105.6;105.5;104.0;72.3;1.3;-1.4;0.0;0.9;24.8;24.2;2.6;170.4;0.0;-27.3;9.7;-1.5;0.0;-0.4;0.3;-7.5;-58.9;0.0;31.2;31.0;2.4;-8.9;-42.2;0.3;0.1;37.9;-0.0;-0.0;35.0;-29.1;-0.0;0.0;0.0;-5.8;-6.8;4.7;-15.1;2.1;2.1;67.1;36.4;36.4;-2.6;6.8;12.8;-1.4;0.0;-1.4;-11.9;-8.2;-13.3;-8.3;-5.5;4.1;-5.7;-2.2;0.0;0.4;0.0;-11.5;-5.2;20.9;-1.2;4.8;9.0;9.2;-4.9;-0.5;0.0;1.3;-2.6
