BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
917.9;916.0;897.4;0.0;0.0;0.0;0.0;0.5;0.5;0.0;53.9;0.0;59.8;60.3;58.3;1316.3;0.0;0.0;0.0;3.6;3.6;1.7;1.3;1.3;0.0;0.0;0.0;-66.7
917.4;913.4;894.9;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;61.2;0.0;1312.0;0.0;0.0;0.0;3.1;3.1;1.7;1.1;1.1;0.0;0.0;0.0;-65.2
918.0;919.5;898.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;56.4;0.0;1315.0;0.0;0.0;0.0;3.0;2.4;3.0;1.1;1.1;0.0;0.0;0.0;-66.1
918.2;915.4;897.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;57.1;0.0;1320.7;0.0;0.0;0.0;3.7;4.0;4.3;1.0;1.0;0.0;0.0;0.0;0.0
919.8;918.9;899.5;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;58.2;58.7;1320.0;0.0;0.0;0.0;5.7;4.0;3.3;0.8;0.8;0.0;0.0;0.0;0.0
917.2;917.0;899.1;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;58.2;57.9;1314.4;0.0;0.0;0.0;4.4;3.0;8.7;0.6;0.6;0.0;0.0;0.0;0.0
917.4;916.6;894.0;0.0;0.0;0.0;0.0;0.2;0.2;54.0;53.0;0.0;58.3;59.3;58.3;1316.3;0.0;0.0;0.0;2.8;2.9;3.2;0.4;0.4;0.0;0.0;0.0;0.0
920.9;919.6;902.2;0.0;0.0;0.0;0.0;0.1;0.1;56.9;55.1;0.0;60.5;62.4;60.7;1322.3;0.0;0.0;0.0;2.2;1.9;1.3;0.3;0.3;0.0;50.1;49.8;0.0
921.5;919.9;900.2;0.0;0.0;0.0;0.0;0.0;0.0;56.9;55.1;0.0;60.8;62.1;60.5;1315.0;0.0;0.0;0.0;2.6;1.8;1.5;0.1;0.1;0.0;59.3;59.0;0.0
922.8;922.0;901.9;0.0;0.0;0.0;0.0;0.0;0.0;57.4;55.5;0.0;61.2;62.5;61.7;1317.1;0.0;0.0;0.0;3.2;4.1;3.9;0.0;0.0;0.0;64.8;64.3;52.7
920.7;919.3;896.6;0.0;0.0;0.0;0.0;0.0;0.0;55.6;53.7;0.0;59.3;60.8;59.7;1317.0;0.0;0.0;0.0;3.8;6.1;4.5;0.0;0.0;0.0;66.0;65.6;55.7
925.4;923.9;897.9;0.0;0.0;0.0;0.0;0.0;0.0;56.0;54.1;0.0;59.8;61.0;60.4;1321.1;0.0;0.0;0.0;4.2;6.3;9.9;0.0;0.0;0.0;65.3;65.1;55.1
922.4;920.3;899.7;0.0;0.0;0.0;0.0;0.0;0.0;56.3;54.3;0.0;60.2;61.5;60.4;1320.8;0.0;0.0;0.0;4.0;6.6;6.3;0.0;0.0;0.0;66.3;65.8;54.8
922.1;921.2;901.5;0.0;0.0;0.0;0.0;0.0;0.0;54.2;52.6;0.0;58.3;60.0;58.6;1317.8;0.0;0.0;0.0;3.0;4.7;3.1;0.0;0.0;0.0;0.0;0.0;0.0
924.0;923.0;903.5;0.0;0.0;0.0;0.0;0.0;0.0;55.8;53.8;0.0;59.7;61.6;60.4;1322.2;0.0;0.0;0.0;8.3;8.2;8.8;0.0;0.0;0.0;0.0;0.0;0.0
920.3;922.2;902.8;0.0;0.0;0.0;0.0;0.0;0.0;54.8;53.5;0.0;58.5;60.6;59.2;1323.9;0.0;0.0;0.0;11.1;14.4;10.4;0.0;0.0;0.0;0.0;0.0;0.0
923.7;920.0;905.1;0.0;0.0;0.0;0.0;0.0;0.0;56.3;55.1;0.0;60.6;62.1;60.8;1319.8;0.0;0.0;0.0;16.2;18.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0
921.0;920.8;902.9;0.0;2.8;2.8;2.8;0.0;0.0;56.8;55.5;0.0;61.1;62.5;61.1;1316.2;0.0;0.0;0.0;14.4;13.6;12.8;0.0;0.0;0.0;0.0;0.0;0.0
921.2;921.0;904.8;0.0;1.6;1.6;1.6;0.0;0.0;56.6;54.7;0.0;60.1;61.4;60.1;1324.8;0.0;0.0;0.0;13.3;13.9;9.0;0.0;0.0;0.0;0.0;49.8;0.0
918.5;919.1;902.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.7;59.4;58.0;1321.8;0.0;0.0;0.0;8.3;9.9;6.5;0.0;0.0;0.0;0.0;50.3;0.0
917.0;916.0;849.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;59.2;58.2;1322.1;0.0;0.0;0.0;9.0;10.3;6.3;0.0;0.0;0.0;0.0;40.1;0.0
923.3;926.0;877.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.2;59.6;1322.4;0.0;0.0;0.0;8.8;8.8;6.1;0.0;0.0;0.0;0.0;49.1;0.0
