BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
898.6;-0.0;865.4;-0.0;0.0;0.0;0.0;-0.0;-0.0;55.7;54.2;-0.0;59.7;61.3;59.7;1288.7;1280.8;-0.0;-0.0;3.2;2.7;1.6;-0.0;-0.0;-0.0;53.2;52.6;32.5
898.6;-0.0;864.8;-0.0;0.0;0.0;0.0;-0.0;-0.0;54.3;52.4;-0.0;58.1;60.0;57.9;1289.2;1281.3;-0.0;-0.0;3.2;3.2;2.6;-0.0;-0.0;-0.0;47.4;47.2;-0.0
897.8;-0.0;861.9;-0.0;0.0;0.0;0.0;-0.0;-0.0;54.6;53.0;-0.0;58.6;60.5;58.0;1292.0;1279.7;-0.0;-0.0;3.4;3.3;2.9;-0.0;-0.0;-0.0;-0.0;58.6;-0.0
896.5;-0.0;861.1;-0.0;0.0;0.0;0.0;-0.0;-0.0;55.7;54.0;-0.0;58.4;60.4;58.6;1292.4;1288.3;-0.0;-0.0;3.7;3.6;3.5;-0.0;-0.0;-0.0;-0.0;30.4;-0.0
900.7;-0.0;865.6;-0.0;0.0;0.0;0.0;-0.0;-0.0;55.3;53.5;-0.0;58.1;59.7;58.3;1296.1;1287.9;-0.0;-0.0;4.5;4.1;4.5;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
896.1;-0.0;866.3;-0.0;0.0;0.0;0.0;-0.0;-0.0;54.9;53.2;-0.0;58.5;60.1;58.2;1292.2;1288.0;-0.0;-0.0;4.6;3.8;3.8;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
895.5;-0.0;863.1;-0.0;0.0;0.0;0.0;-0.0;-0.0;54.4;52.7;-0.0;58.1;59.7;57.7;1296.4;1288.5;-0.0;-0.0;4.4;3.9;4.1;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
898.2;-0.0;868.0;-0.0;0.0;0.0;0.0;-0.0;-0.0;55.9;-0.0;-0.0;59.6;61.1;58.4;1296.2;1288.3;-0.0;-0.0;4.7;5.0;4.6;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
895.1;-0.0;864.7;-0.0;0.0;0.0;0.0;-0.0;-0.0;55.6;-0.0;-0.0;59.3;60.6;58.0;1295.3;1287.4;-0.0;-0.0;5.1;6.5;5.6;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
902.7;-0.0;872.0;-0.0;0.0;0.0;0.0;-0.0;-0.0;55.8;-0.0;-0.0;-0.0;60.9;58.9;1295.0;1287.4;-0.0;-0.0;5.3;6.1;4.5;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
