AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;BXNE53G1;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA
2.3;2.3;3.8;3.8;0.6;0.6;0.6;0.6;7.4;-0.6;-0.6;31.0;16.2;38.0;0.0;4.5;4.5;0.0;4.0;4.0;2.6;8.9;4.9;10.4;9.6;9.6;0.1;0.1;0.0;13.3;0.0;13.3;-1.5;-1.5;0.3;0.0;0.0;0.1;1.6;1.6;6.7;3.0;3.0;7.9;-0.6;0.0;0.2;0.2;0.0;4.9;4.9;3.4;3.4;0.3;0.3;0.3;3.2;3.2;7.4;7.4;0.0;0.0;-1.2;-1.2;0.0;0.0;6.5;6.5;8.3;7.0;5.5;5.5;46.0;46.0;0.9;0.9;3.6;3.6;0.2;0.2;0.2;0.0;0.0;0.0;0.0;20.0;9.4;9.4;-1.6;-1.6;5.0;5.0;2.6;2.6;59.2;59.2;0.0;1.9;1.9;2.2;2.2;2.2;0.7;0.7;0.0;0.0;-28.7;7.4;0.0;-90.5;-0.9;408.8;398.3;35.0;68.2;8.4;-14.7;0.0;0.0;28.6;22.3;22.3;24.6;-188.5;0.0;6.9;0.0;0.0;7.0;8.9;16.2;9.1;7.2;5.9;5.1;-21.8;8.6;8.6;9.4;0.0;409.2;404.0;404.4;8.7;12.4;11.4;11.9;-217.0;-214.8;118.3;0.0;-100.3;-25.2;105.3;0.0;0.0;6.0;21.1;-28.4;323.1;0.0;0.0;782.8;0.4;-20.8;-19.0;40.7;41.6;415.6;0.0;-9.7;35.6;-22.9;-0.0;0.1;0.0;27.9;27.6;31.0;24.7;6.4;6.4;0.2;326.3;326.2;32.4;34.6;26.0;5.8;12.4;5.8;0.0;6.1;38.6;10.5;33.2;0.0;35.1;14.2;-3.6;12.4;0.0;-99.6;8.5;-262.4;6.4;-2.0;-6.2;-5.8;5.6;0.0;0.1;11.6;6.0
1.5;1.5;3.7;3.7;0.5;0.5;0.5;0.5;7.2;-0.3;-0.3;31.0;15.8;38.0;0.0;4.2;4.2;0.0;3.6;3.6;5.3;8.0;4.5;8.9;9.0;9.0;0.2;0.2;0.0;13.3;0.0;13.3;-1.3;-1.3;0.3;0.0;0.0;0.0;1.1;1.1;9.1;6.1;6.1;8.1;-0.9;0.0;3.1;3.1;0.7;5.8;5.8;3.1;3.1;0.2;0.2;0.2;2.7;2.7;6.9;6.9;0.0;0.0;0.3;0.3;0.0;0.0;6.0;6.0;8.1;6.7;5.6;5.6;46.0;46.0;0.3;0.3;3.4;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.1;9.3;9.3;-0.5;-0.5;5.0;5.0;2.8;2.8;59.4;59.4;0.0;0.0;0.0;1.6;1.6;1.6;0.4;0.4;0.0;0.0;-49.0;8.3;0.0;-34.7;-0.9;364.3;355.0;33.0;64.4;7.6;-15.0;0.0;0.0;30.0;21.6;21.5;23.5;-180.6;0.0;7.3;0.0;0.0;6.9;8.8;16.2;9.0;7.1;5.8;4.5;-57.7;8.4;8.4;8.4;0.0;382.2;377.3;377.7;7.8;11.2;10.6;9.5;-252.8;-250.4;85.6;0.0;-167.5;-34.6;150.2;0.0;0.0;6.7;21.1;-6.6;321.9;0.0;0.0;777.4;-1.0;-20.3;-0.2;38.7;39.5;470.8;0.0;-8.5;43.6;-31.7;0.0;0.1;0.0;25.9;25.6;30.1;23.8;6.4;6.4;0.2;400.3;400.2;31.8;34.0;24.5;6.1;11.9;6.1;0.0;7.8;40.1;13.6;31.0;0.0;32.8;13.5;-4.2;11.5;0.0;-104.6;8.3;-286.0;4.8;-1.7;-5.4;-3.9;4.2;0.0;0.1;9.3;4.6
2.4;2.4;3.1;3.1;0.0;0.0;0.0;0.0;6.4;0.0;0.7;31.0;14.8;38.0;0.0;3.7;3.7;0.0;3.7;3.7;2.1;8.5;4.5;10.0;8.7;8.7;0.2;0.2;0.2;12.2;0.0;12.2;-1.5;-1.5;0.4;0.0;0.0;0.0;1.0;1.0;6.1;1.4;1.4;7.9;-1.7;0.0;0.0;0.0;0.1;5.2;5.2;2.9;2.9;0.2;0.2;0.2;2.8;2.8;6.5;6.5;0.0;0.0;0.4;0.4;0.0;0.0;6.0;6.0;8.2;6.6;5.6;5.6;46.0;46.0;0.4;0.4;3.1;3.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;19.7;8.4;8.4;-1.7;-1.7;4.6;4.6;1.1;1.1;58.9;58.9;0.0;0.0;0.0;1.8;1.8;1.8;0.5;0.5;0.0;0.0;-31.3;8.3;0.0;13.5;-0.9;326.0;317.6;32.8;57.5;8.6;-19.5;0.0;0.0;28.4;21.2;21.1;23.2;-170.9;0.0;6.4;0.0;0.0;6.4;8.0;15.4;8.3;6.5;5.3;4.3;-91.4;8.4;8.4;8.4;0.0;354.4;349.9;350.2;7.8;11.3;10.6;9.6;-290.6;-287.8;86.7;0.0;-246.1;-28.2;171.0;0.0;0.0;6.7;19.7;31.7;326.8;0.0;0.0;813.0;-0.8;-16.2;69.2;37.0;37.8;542.4;0.0;-6.8;43.2;-26.0;0.0;0.1;0.0;27.8;27.5;29.1;23.3;6.3;6.3;0.2;456.7;456.6;29.1;31.1;22.3;5.8;10.8;5.8;0.0;8.5;40.8;14.5;30.4;0.0;32.2;12.4;-3.0;10.9;0.0;-106.1;7.8;-305.1;4.1;-1.9;-5.6;-5.4;0.6;0.0;0.1;9.5;4.0
3.4;3.4;2.9;2.9;0.6;0.6;0.6;0.6;6.4;0.0;0.9;31.0;16.1;38.0;0.0;3.8;3.8;0.0;3.7;3.7;5.4;8.1;4.1;9.1;8.0;8.0;0.1;0.1;0.2;11.4;0.0;11.4;0.3;0.3;0.0;0.0;0.0;1.1;0.7;0.7;6.1;0.5;0.5;7.5;0.1;0.0;0.0;0.0;0.1;5.0;5.0;3.1;3.1;0.1;0.1;0.1;2.3;2.3;6.5;6.5;0.0;0.0;-0.3;-0.3;0.0;0.0;6.0;6.0;8.4;6.7;5.2;5.2;46.0;46.0;0.4;0.4;2.9;2.9;0.2;0.2;0.2;0.0;0.0;0.1;0.1;21.4;8.5;8.5;-0.6;-0.6;4.5;4.5;0.6;0.6;58.3;58.3;0.0;0.0;0.0;1.9;1.9;1.9;0.7;0.7;0.0;0.0;-26.8;6.9;0.0;9.1;-0.9;344.4;335.6;32.5;53.7;10.7;-20.7;0.0;0.0;28.0;21.5;21.4;23.4;-174.6;0.0;6.2;0.0;0.0;5.9;7.7;15.4;7.5;6.1;4.9;4.0;-57.3;8.3;8.3;8.8;0.0;312.0;308.1;308.4;8.1;11.2;10.6;9.9;-282.2;-279.5;90.2;0.0;-251.0;-29.8;165.5;0.0;0.0;5.6;18.4;40.3;315.0;0.0;0.0;817.8;0.4;-8.0;92.2;34.5;35.2;558.0;0.0;-8.0;43.6;-27.5;0.0;0.1;0.0;23.6;23.3;27.8;22.2;6.3;6.3;0.2;453.6;453.5;28.3;30.2;20.0;5.6;10.5;5.6;0.0;8.5;41.5;14.5;30.4;0.0;32.2;12.2;-3.2;10.4;0.0;-96.5;5.9;-276.5;3.3;-1.1;-3.7;-3.2;-1.2;0.0;0.1;9.8;3.4
2.3;2.3;2.6;2.6;0.1;0.1;0.1;0.1;5.7;-0.1;-0.1;31.0;16.1;38.0;0.0;3.2;3.2;0.0;3.2;3.2;4.3;8.0;4.0;9.0;7.9;7.9;0.1;0.1;0.0;11.6;0.0;11.6;0.0;0.0;0.4;0.0;0.0;0.0;1.0;1.0;4.5;4.8;4.8;7.5;-0.5;0.0;0.5;0.5;0.0;5.2;5.2;2.7;2.7;0.1;0.1;0.1;2.6;2.6;6.6;6.6;0.0;0.0;0.2;0.2;0.0;0.0;5.9;5.9;8.2;5.7;5.2;5.2;46.0;46.0;0.8;0.8;2.7;2.7;0.0;0.0;0.0;0.0;0.0;0.1;0.1;14.6;8.6;8.6;-1.0;-1.0;4.5;4.5;1.2;1.2;59.0;59.0;0.0;0.0;0.0;1.1;1.1;1.1;0.9;0.9;0.0;0.0;-36.8;6.8;0.0;6.9;-0.9;338.8;330.1;32.5;51.1;9.5;-22.8;0.0;0.0;28.1;21.5;21.4;24.1;-166.0;0.0;32.4;0.0;0.0;5.9;7.5;15.4;7.5;6.0;4.9;4.0;-69.7;8.3;8.3;8.5;0.0;334.4;330.2;330.5;7.8;11.2;9.7;9.3;-307.9;-304.9;112.6;0.0;-261.3;-31.1;172.6;0.0;0.0;5.5;18.3;31.5;313.2;0.0;0.0;869.4;-0.5;-14.4;88.0;34.5;34.6;532.4;0.0;-8.5;46.2;-29.2;0.0;0.1;0.0;22.5;22.3;25.5;20.2;5.8;5.8;0.2;466.8;466.7;27.3;29.2;20.4;5.9;9.7;5.9;0.0;7.9;40.2;13.5;29.3;0.0;31.0;11.4;-3.4;9.7;0.0;-101.1;6.3;-294.6;3.0;-2.2;-3.9;-3.0;1.2;0.0;0.1;9.2;3.1
2.0;2.0;2.6;2.6;0.1;0.1;0.1;0.1;5.8;-0.2;-0.2;31.0;17.4;38.0;0.0;3.3;3.3;0.0;3.1;3.1;3.8;8.2;3.9;9.2;8.0;8.0;0.1;0.1;0.0;12.5;0.0;12.5;-0.8;-0.8;0.8;0.0;0.0;0.0;1.3;1.3;6.4;4.0;4.0;7.8;-1.0;0.0;1.5;1.5;0.7;5.3;5.3;2.5;2.5;0.4;0.4;0.4;2.6;2.6;6.6;6.6;0.0;0.0;-0.5;-0.5;0.0;0.0;5.9;5.9;7.8;5.4;4.8;4.8;46.0;46.0;0.2;0.2;2.9;2.9;0.4;0.4;0.4;0.0;0.0;0.0;0.0;15.1;9.2;9.2;-1.7;-1.7;4.2;4.2;1.6;1.6;59.1;59.1;0.0;0.1;0.1;1.4;1.4;1.4;0.4;0.4;0.0;0.0;-13.9;7.4;0.0;-3.8;-0.9;362.8;353.6;31.8;49.8;10.4;-23.8;0.0;0.0;27.1;21.2;21.1;22.9;-166.4;0.0;6.7;0.0;0.0;5.7;7.0;15.4;7.3;5.5;4.7;4.0;-37.2;8.3;8.4;8.4;0.0;328.2;324.0;324.3;7.7;10.1;9.7;10.9;-294.7;-291.8;93.6;0.0;-269.3;-22.7;152.6;0.0;0.0;6.0;17.7;48.3;301.5;0.0;0.0;817.5;0.9;-4.1;156.2;37.8;37.9;534.7;0.0;-8.0;46.8;-20.3;0.0;0.1;0.0;25.1;24.8;27.1;21.5;6.0;6.0;0.2;437.8;437.8;28.5;30.5;18.5;5.7;10.1;5.7;0.0;7.7;40.0;13.2;29.3;0.0;31.0;10.8;-3.3;10.3;0.0;-94.4;4.5;-270.2;4.8;-1.2;-2.5;-2.2;-4.5;0.0;0.1;10.6;4.5
1.2;1.2;2.8;2.8;0.0;0.0;0.0;0.0;6.1;-0.7;-0.7;31.0;15.4;38.0;0.0;2.3;2.3;0.0;3.2;3.2;2.1;7.2;3.6;8.6;8.4;8.4;0.1;0.1;0.5;10.2;0.0;10.2;-2.1;-2.1;0.1;0.0;0.0;0.0;1.7;1.7;8.5;5.9;5.9;8.1;-0.2;0.0;0.1;0.1;0.0;5.4;5.4;2.5;2.5;0.1;0.1;0.1;2.8;2.8;6.8;6.8;0.0;0.0;-0.8;-0.8;0.0;0.0;5.5;5.5;7.5;5.5;4.5;4.5;46.0;46.0;0.7;0.7;2.8;2.8;0.0;0.0;0.0;0.0;0.0;0.1;0.1;12.2;9.3;9.3;-1.0;-1.0;4.3;4.3;2.4;2.4;58.8;58.8;0.0;0.0;0.0;0.9;0.9;0.9;1.0;1.0;0.0;0.0;-19.0;5.4;0.0;-44.6;-0.9;384.5;374.7;31.8;52.7;10.5;-19.6;0.0;0.0;28.5;21.1;21.0;22.2;-173.4;0.0;34.6;0.0;0.0;5.9;7.6;15.4;7.5;6.2;4.8;4.0;-16.7;8.3;8.4;8.8;0.0;346.7;342.2;342.6;8.1;11.3;10.6;10.9;-270.2;-267.6;94.7;0.0;-242.8;-26.8;130.6;0.0;0.0;4.4;17.6;36.7;290.8;0.0;0.0;798.4;-1.1;-4.4;171.3;37.6;37.6;476.4;0.0;-8.5;47.2;-24.7;0.0;0.1;0.0;22.8;22.6;26.5;20.7;6.1;6.1;0.2;407.1;407.0;29.7;31.1;19.0;5.9;10.2;5.9;0.0;8.4;41.9;14.4;29.8;0.0;31.6;11.6;-3.3;9.7;0.0;-91.3;4.2;-254.1;5.0;-0.8;-2.7;-2.4;-2.6;0.0;0.1;10.6;4.8
1.1;1.1;3.0;3.0;0.1;0.1;0.1;0.1;6.2;-0.2;-0.2;31.0;17.9;38.0;0.0;2.9;2.9;0.0;3.2;3.2;1.8;8.6;4.0;9.6;7.7;7.7;0.2;0.2;0.1;12.3;0.0;12.3;-0.1;-0.1;0.0;0.0;0.0;0.0;1.1;1.1;6.4;4.5;4.5;9.2;0.2;0.0;0.7;0.7;0.4;5.6;5.6;2.6;2.6;0.5;0.5;0.5;2.7;2.7;7.0;7.0;0.0;0.0;-1.1;-1.1;0.0;0.0;5.1;5.1;8.7;6.6;4.7;4.7;46.0;46.0;0.1;0.1;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;9.8;9.8;-1.0;-1.0;4.3;4.3;1.3;1.3;58.7;58.7;1.4;0.0;0.0;1.9;1.9;1.9;1.3;1.3;0.1;0.0;-16.1;7.9;0.0;-21.0;-0.6;391.0;381.0;32.9;43.6;20.9;-29.3;0.0;0.0;26.4;21.5;21.4;23.2;-176.7;0.0;7.7;0.0;0.0;5.9;8.8;16.2;7.6;7.3;4.9;4.0;-4.0;8.6;8.7;9.2;0.0;301.8;297.9;298.2;8.5;11.2;10.6;10.0;-293.8;-290.9;98.4;0.0;-272.0;-26.3;146.2;0.0;0.0;6.5;18.4;42.4;298.7;0.0;0.0;806.7;-1.1;0.5;135.1;37.9;38.0;547.2;0.0;-6.8;48.3;-24.3;0.0;0.1;0.0;24.8;24.5;29.6;23.0;6.2;6.2;0.2;444.1;444.0;28.4;30.3;18.9;6.5;10.3;6.5;0.0;8.3;42.6;14.5;31.3;0.0;33.1;13.7;-3.2;10.2;0.0;-92.8;4.9;-255.7;4.9;-0.8;-3.2;-3.1;-3.3;0.0;0.1;9.7;4.7
2.3;2.3;3.1;3.1;0.1;0.1;0.1;0.1;6.5;-0.8;-0.8;31.0;11.0;38.0;0.0;3.7;3.7;0.0;3.3;3.3;2.0;8.4;3.7;9.4;8.3;8.3;0.1;0.1;0.7;13.1;0.0;13.1;0.0;0.0;0.4;0.0;0.0;14.8;0.0;0.0;7.6;1.1;1.1;9.1;-1.1;0.0;0.0;0.0;0.0;5.8;5.8;2.9;2.9;2.4;2.4;2.4;2.8;2.8;7.3;7.3;0.0;0.0;0.0;0.0;0.0;0.0;5.4;5.4;11.9;9.1;0.0;0.0;46.0;46.0;0.3;0.3;3.3;3.3;0.1;0.1;0.1;0.0;0.0;0.0;0.0;22.3;9.4;9.4;-1.4;-1.4;4.4;4.4;0.3;0.3;59.4;59.4;0.0;0.0;0.0;1.4;1.4;1.4;0.0;0.0;0.0;0.0;6.0;8.6;0.0;-105.9;-0.6;436.5;425.3;34.1;50.3;22.8;-25.8;0.0;0.0;24.2;21.6;21.5;23.9;-196.0;0.0;7.3;4.0;0.0;6.3;7.8;16.2;8.1;6.3;5.3;4.3;40.8;8.8;8.9;9.3;0.0;288.2;284.5;284.8;8.6;12.4;12.2;10.2;-238.0;-235.7;101.0;0.0;-215.6;-17.5;94.1;0.0;0.0;7.0;19.9;-1.7;295.9;0.0;0.0;776.3;0.1;4.8;103.9;40.7;40.8;553.6;0.0;-10.2;48.4;-15.5;0.0;0.1;0.0;27.8;27.5;30.7;24.1;6.5;6.5;0.2;426.6;426.6;29.8;31.8;17.8;6.9;11.3;6.9;0.0;8.7;43.7;15.1;33.0;0.0;34.9;13.3;-3.2;10.2;0.0;-82.1;5.5;-207.9;6.2;-0.3;-3.4;-3.2;-0.9;0.0;0.1;10.0;5.8
2.8;2.8;3.2;3.2;0.2;0.2;0.2;0.2;6.7;0.0;2.2;31.0;19.1;38.0;0.0;3.3;3.3;0.0;3.6;3.6;2.0;9.6;4.3;10.0;8.9;8.9;0.1;0.1;0.6;12.6;0.0;12.6;-1.4;-1.4;0.5;0.0;0.0;0.0;2.6;2.6;8.4;2.2;2.2;9.6;0.5;0.0;0.0;0.0;0.2;5.7;5.7;2.9;2.9;0.5;0.5;0.5;2.7;2.7;8.0;8.0;0.4;0.0;-0.3;-0.3;0.0;0.0;5.8;5.8;7.6;5.5;5.2;5.2;46.0;46.0;0.3;0.3;3.4;3.4;0.1;0.1;0.1;0.0;0.0;0.1;0.1;20.6;10.5;10.5;-2.3;-2.3;4.8;4.8;1.5;1.5;59.1;59.1;0.1;0.0;0.0;2.0;2.0;2.0;0.6;0.6;0.0;0.0;23.2;7.3;0.0;-140.1;-0.6;487.2;474.8;38.4;45.2;28.6;-37.4;0.0;0.0;21.8;22.9;22.8;25.9;-212.7;0.0;43.4;0.0;0.0;6.4;8.8;17.0;8.3;7.2;5.3;5.1;97.3;9.0;9.1;9.5;0.0;227.1;224.2;224.4;8.8;13.5;14.6;10.2;-218.3;-216.2;101.9;0.0;-216.6;-16.6;70.3;0.0;0.0;6.1;21.8;-53.9;285.1;0.0;0.0;725.4;0.2;17.6;152.1;40.7;40.7;557.0;0.0;-13.1;52.8;-13.9;-0.0;0.1;0.0;28.1;27.8;33.4;26.2;6.9;6.9;0.2;422.0;422.0;29.6;31.7;11.0;7.4;12.7;7.4;0.0;6.9;43.2;11.8;37.1;0.0;39.2;14.3;-3.6;11.0;0.0;-67.1;8.4;-158.7;8.0;1.2;-3.4;-3.3;4.6;0.0;0.1;9.9;7.3
