AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;BXNE53G1;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA
-0.6;-0.6;-1.5;-1.5;0.3;0.3;0.3;0.3;-0.7;-9.9;-3.4;16.3;13.0;16.0;-0.2;-2.8;-2.8;0.0;-1.8;-1.8;-3.5;-0.3;-0.8;-0.5;-0.8;-0.8;-0.2;-0.2;0.2;-2.4;-2.4;-2.4;-0.8;-0.8;-0.1;0.0;0.0;-2.8;0.1;0.1;-6.0;-2.1;-2.1;-1.8;0.0;-1.4;0.1;0.1;2.8;0.9;0.9;-1.3;-1.3;0.3;0.3;0.3;-2.5;-2.5;-0.6;-0.6;0.0;0.4;0.5;0.5;-1.0;-1.0;-0.0;-0.0;-1.8;-1.8;-0.9;-0.9;20.0;0.0;0.4;0.4;-1.0;-1.0;0.2;0.2;0.2;0.0;0.0;-0.6;-0.4;0.5;0.5;0.5;0.0;0.0;-0.9;-0.9;0.2;0.2;25.4;25.4;0.0;-0.1;-0.1;-3.2;-3.2;-3.2;0.8;0.8;-5.3;-52.1;-52.1;1.0;-18.7;-83.2;-0.1;-38.6;-39.1;-0.1;-24.3;-19.8;-2.4;-24.3;73.6;-3.7;11.5;0.2;-14.0;14.9;15.4;38.2;0.0;-4.5;-1.6;-6.6;-2.0;-4.0;-6.1;-2.7;-3.3;-9.7;1.7;1.7;1.6;41.3;41.2;40.5;22.0;1.3;-2.6;-1.6;0.7;12.3;11.8;27.4;114.4;0.0;-16.1;52.7;-2.0;0.0;-0.4;-1.9;-10.7;-69.7;0.0;19.0;18.9;1.2;-39.2;-5.6;-4.1;-4.3;-70.4;0.6;-1.1;22.0;-18.1;66.6;0.0;0.0;-5.9;-6.9;7.6;-21.2;2.3;2.3;67.4;-46.7;-46.7;-12.1;7.1;8.9;-2.4;0.0;-2.4;-13.5;-11.4;-15.5;-13.2;-6.8;2.9;-7.1;-1.8;0.0;0.2;0.0;22.7;-5.9;37.1;-2.1;0.9;6.7;6.9;-5.0;-0.5;67.5;0.7;-2.9
-0.9;-0.9;-1.5;-1.5;0.3;0.3;0.3;0.3;-0.6;-10.8;-3.7;17.3;13.0;16.0;-0.0;-2.7;-2.7;0.0;-1.7;-1.7;-3.1;-0.4;-1.2;-0.7;-1.0;-1.0;-0.0;-0.0;0.2;-1.5;-1.5;-1.5;-1.8;-1.8;-0.3;0.0;0.0;-1.4;0.2;0.2;-6.7;-2.5;-2.5;-2.2;0.0;-0.1;0.1;0.1;2.9;0.7;0.7;-1.1;-1.1;0.3;0.3;0.3;-2.0;-2.0;-0.5;-0.5;0.0;1.3;0.1;0.1;-1.3;-1.3;-0.2;-0.2;-2.1;-2.1;-0.9;-0.9;20.0;0.0;0.1;0.1;-1.0;-1.0;0.2;0.2;0.2;0.0;0.0;0.2;0.2;0.4;0.9;0.9;0.3;0.3;-0.6;-0.6;-0.1;-0.1;25.5;25.5;0.0;-0.2;-0.2;-3.5;-3.5;-3.5;0.8;0.8;-8.6;-57.6;-57.7;1.6;-14.9;-84.3;-0.2;-3.8;-5.2;0.3;-24.1;-21.7;-2.2;-24.1;75.5;-3.3;11.3;-0.0;-13.7;15.3;15.8;19.1;0.0;-4.7;-1.5;-6.2;-2.0;-3.9;-5.6;-2.7;-3.3;4.1;1.7;1.7;1.6;41.7;41.7;41.0;20.6;1.2;-2.9;-1.6;0.1;13.9;13.4;30.8;128.9;0.0;-16.9;54.3;-2.0;0.0;-0.4;-1.7;-11.3;-68.2;0.0;16.2;16.1;1.1;-39.2;-9.3;-4.8;-5.0;-71.6;0.7;-0.0;23.8;-18.9;66.4;0.0;0.0;-8.7;-9.6;8.0;-20.9;2.8;2.8;67.8;-37.8;-37.9;-5.4;3.9;7.0;-2.6;0.0;-2.6;-11.4;-11.6;-20.4;-13.4;-7.0;2.8;-7.2;-1.7;0.0;0.1;0.0;25.2;-6.0;40.2;-1.3;0.9;6.4;6.5;-5.2;-0.5;67.5;0.1;-1.9
-1.1;-1.1;-1.3;-1.3;0.2;0.2;0.2;0.2;-0.6;-11.2;-4.2;17.5;13.0;16.0;0.1;-3.0;-3.0;0.0;-1.7;-1.7;-4.4;-0.3;-0.7;-0.4;-1.0;-1.0;-0.4;-0.4;0.2;-2.3;-2.3;-2.3;-1.6;-1.6;-0.4;0.0;0.0;-1.5;1.0;1.0;-5.7;-2.1;-2.1;-2.2;0.0;-1.3;0.0;0.0;2.7;0.9;0.9;-1.1;-1.1;0.2;0.2;0.2;-2.4;-2.4;-0.5;-0.5;0.0;1.2;-0.3;-0.3;-1.2;-1.2;-0.1;-0.1;-2.5;-2.5;-0.6;-0.6;20.0;0.0;0.4;0.4;-1.1;-1.1;0.2;0.2;0.2;0.0;0.0;0.4;0.3;0.4;0.8;0.8;0.4;0.4;-0.8;-0.8;0.3;0.3;26.2;26.2;0.0;-0.1;-0.1;-3.8;-3.8;-3.8;1.0;1.0;-8.2;-58.1;-58.1;1.0;-15.9;-89.3;0.0;-35.0;-35.5;-0.2;-24.3;-22.5;-3.5;-24.3;75.6;-3.9;7.7;5.7;-14.1;16.8;17.3;10.4;0.0;-5.1;-1.6;-6.5;-2.0;-3.8;-6.2;-2.6;-3.3;-5.3;1.8;1.8;1.7;43.2;43.2;42.4;20.1;1.4;-2.9;-1.6;-0.0;16.6;16.0;31.4;118.3;0.0;-16.1;51.5;-1.9;0.0;-0.4;-2.3;-19.8;-73.4;0.0;17.9;17.8;1.1;-37.5;-31.8;-4.5;-4.7;-68.8;0.6;-0.9;23.6;-18.2;66.5;0.0;0.0;-9.8;-10.8;7.8;-21.3;2.7;2.7;68.2;-43.1;-43.1;-5.5;3.8;7.2;-1.8;0.0;-1.8;-12.3;-14.0;-21.8;-9.2;-7.1;2.7;-7.4;-2.4;0.0;0.1;0.0;28.4;-6.0;41.1;-1.5;0.8;6.1;6.3;-5.3;-0.5;67.7;0.0;-2.0
-0.7;-0.7;-1.3;-1.3;0.2;0.2;0.2;0.2;-0.8;-7.6;-2.9;18.4;13.0;16.0;0.7;-3.2;-3.2;0.0;-1.7;-1.7;-2.0;-0.3;-0.7;-0.4;-0.8;-0.8;-0.1;-0.1;0.2;-1.5;-1.5;-1.5;-1.7;-1.7;-0.3;0.0;0.0;-0.9;0.9;0.9;-5.5;-5.2;-5.2;-2.1;0.0;-0.7;0.1;0.1;4.1;0.8;0.8;-1.1;-1.1;0.4;0.4;0.4;-2.1;-2.1;-0.4;-0.4;0.0;1.2;-0.6;-0.6;-1.8;-1.8;-0.2;-0.2;-2.7;-2.7;-1.0;-1.0;20.0;0.0;0.2;0.2;-1.0;-1.0;0.1;0.1;0.1;0.0;0.0;0.4;0.3;0.1;0.6;0.6;0.1;0.1;-0.7;-0.7;0.5;0.5;26.5;26.5;0.0;-0.1;-0.1;-3.7;-3.7;-3.7;1.3;1.3;-5.6;-58.8;-58.8;1.2;-19.5;-94.7;0.0;-26.4;-27.2;-0.1;-25.3;-22.5;-2.6;-25.3;77.8;-4.0;11.9;0.6;-14.7;17.2;17.7;8.7;0.0;-4.6;-1.7;-6.8;-2.4;-3.9;-6.4;-2.7;-3.3;-3.5;1.6;1.6;1.5;45.1;45.0;44.3;21.2;1.2;-3.2;-1.6;-0.1;14.8;14.2;36.0;131.4;0.0;-16.1;52.1;-2.0;0.0;-0.4;-2.7;-22.6;-76.5;0.0;16.1;16.0;1.3;-39.5;-39.3;-5.1;-5.3;-56.1;0.7;-0.0;22.8;-18.3;66.5;0.0;0.0;-13.0;-13.9;4.0;-16.2;1.7;1.7;68.3;-35.9;-35.9;-5.8;3.5;8.0;-3.2;0.0;-3.2;-14.6;-14.4;-17.2;-9.9;-7.2;2.6;-7.5;-1.9;0.0;0.1;0.0;29.3;-6.5;41.4;-2.1;1.0;6.0;6.3;-5.4;-0.5;67.8;-0.0;-2.8
-1.0;-1.0;-1.6;-1.6;0.2;0.2;0.2;0.2;-0.9;-12.8;-4.8;18.1;13.0;16.0;0.5;-3.0;-3.0;0.0;-1.7;-1.7;-3.3;-0.2;-0.8;-0.5;-0.9;-0.9;-0.2;-0.2;0.2;-1.8;-1.8;-1.8;-1.8;-1.8;0.0;0.0;0.0;-1.9;0.9;0.9;-6.1;-3.3;-3.3;-2.4;0.0;-0.5;-0.1;-0.1;3.3;1.2;1.2;-1.2;-1.2;0.3;0.3;0.3;-2.1;-2.1;-0.3;-0.3;0.0;1.3;-0.5;-0.5;-1.6;-1.6;-0.2;-0.2;-2.5;-2.5;-1.1;-1.1;20.0;0.0;0.4;0.4;-1.0;-1.0;-0.0;-0.0;-0.0;0.0;0.0;0.2;0.1;0.4;0.5;0.5;0.4;0.4;-0.8;-0.8;0.3;0.3;26.0;26.0;0.0;-0.3;-0.3;-3.7;-3.7;-3.7;1.0;1.0;-7.4;-59.1;-59.1;1.0;-15.7;-98.7;0.0;-16.1;-17.2;-0.2;-24.8;-23.7;-0.3;-24.8;78.6;-5.8;11.8;0.4;-14.4;16.9;17.4;4.8;0.0;-4.4;-1.8;-6.7;-2.0;-4.0;-6.4;-2.7;-3.1;-2.5;1.7;1.6;1.5;51.5;51.4;50.6;25.4;1.2;-3.1;-1.6;-0.1;18.6;18.0;34.3;147.0;0.0;-16.5;49.4;-2.0;0.0;-0.4;-2.2;-21.6;-74.9;0.0;12.1;12.0;1.1;-40.5;-39.2;-5.1;-5.3;-51.2;0.7;-0.9;23.8;-18.8;66.4;0.0;0.0;-13.1;-14.0;4.0;-16.1;1.8;1.8;68.3;-33.1;-33.1;-6.4;2.9;8.0;-3.2;0.0;-3.2;-15.0;-12.5;-17.9;-15.1;-7.0;2.8;-7.3;-1.9;0.0;-0.0;0.0;29.9;-6.6;40.9;-1.3;1.0;6.2;6.4;-5.5;-0.5;67.9;-0.0;-1.8
-1.1;-1.1;-1.4;-1.4;0.3;0.3;0.3;0.3;-1.0;-8.9;-3.3;18.5;13.0;16.0;0.6;-2.9;-2.9;0.0;-1.6;-1.6;-3.8;-0.3;-0.9;-0.6;-0.9;-0.9;0.1;0.1;0.2;-2.0;-2.0;-2.0;-1.9;-1.9;-0.3;0.0;0.0;-1.6;1.1;1.1;-5.5;-3.2;-3.2;-2.3;0.0;-0.7;-0.1;-0.1;3.5;1.4;1.4;-1.2;-1.2;0.4;0.4;0.4;-2.2;-2.2;-0.3;-0.3;0.0;1.1;0.5;0.5;-1.5;-1.5;-0.3;-0.3;-3.0;-3.0;-1.0;-1.0;20.0;0.0;0.1;0.1;-1.2;-1.2;0.0;0.0;0.0;0.0;0.0;-0.9;-0.9;0.5;0.7;0.7;0.7;0.7;-0.6;-0.6;-0.5;-0.5;25.6;25.6;0.0;-0.2;-0.2;-3.8;-3.8;-3.8;0.9;0.9;-7.5;-55.9;-56.0;1.1;-14.9;-95.9;0.0;-2.0;-3.4;-0.4;-25.3;-22.9;0.2;-25.3;80.2;-5.0;11.0;-0.3;-14.6;15.4;15.9;5.0;0.0;-4.8;-1.9;-6.3;-2.0;-4.0;-6.0;-2.7;-3.3;1.5;1.6;1.6;1.5;62.4;62.4;61.4;35.7;1.1;-3.6;-1.6;-0.1;24.1;23.4;27.9;162.9;0.0;-17.2;45.8;-2.0;0.0;-0.4;-2.2;-19.7;-72.8;0.0;13.0;12.9;1.2;-42.4;-42.6;-5.6;-5.8;-47.9;0.6;-1.1;21.9;-19.3;66.4;0.0;0.0;-9.6;-10.6;4.5;-15.5;1.9;1.9;68.0;-31.9;-31.9;-6.3;2.9;10.4;-1.5;0.0;-1.5;-14.8;-14.7;-17.5;-10.5;-7.6;2.2;-7.9;-2.0;0.0;-0.0;0.0;29.7;-6.3;41.2;-1.3;0.9;6.0;6.2;-5.4;-0.5;67.6;-0.0;-1.8
-1.0;-1.0;-1.3;-1.3;0.3;0.3;0.3;0.3;-1.1;-11.9;-4.4;18.0;13.0;16.0;0.4;-2.9;-2.9;0.0;-1.9;-1.9;-2.2;-0.6;-1.6;-1.0;-0.6;-0.6;-0.1;-0.1;0.2;-1.6;-1.6;-1.6;-1.0;-1.0;-0.5;0.0;0.0;-1.6;0.9;0.9;-5.0;-2.6;-2.6;-1.1;0.0;-0.2;0.0;0.0;3.4;1.1;1.1;-1.0;-1.0;0.3;0.3;0.3;-2.3;-2.3;-0.4;-0.4;0.0;1.2;-0.6;-0.6;-1.5;-1.5;-0.7;-0.7;-2.6;-2.6;-0.8;-0.8;20.0;0.0;0.3;0.3;-1.0;-1.0;-0.1;-0.1;-0.1;0.0;0.0;-0.3;-0.2;0.4;0.5;0.5;0.4;0.4;-1.0;-1.0;0.8;0.8;25.5;25.5;0.0;-0.3;-0.3;-3.5;-3.5;-3.5;1.1;1.1;-6.7;-55.2;-55.2;1.0;-14.7;-100.6;0.0;-10.4;-11.6;-0.2;-24.8;-23.0;0.6;-24.8;77.0;-4.6;11.2;-0.1;-14.4;16.3;16.7;6.2;-0.0;-4.7;-1.9;-5.7;-2.4;-4.1;-6.0;-2.8;-3.3;-1.7;1.4;1.4;1.3;51.9;51.8;51.0;25.2;0.9;-3.6;-1.6;-0.3;24.3;23.7;15.4;151.6;0.0;-17.0;40.1;-2.0;0.0;-0.4;-2.6;-20.4;-68.5;0.0;1.1;1.1;0.8;-42.1;-46.7;-5.7;-6.0;-52.7;0.7;-1.7;24.6;-19.1;66.4;0.0;0.0;-4.1;-5.1;7.6;-21.4;2.5;2.5;67.7;-38.3;-38.3;-6.5;2.7;8.1;-2.3;0.0;-2.3;-14.7;-14.8;-17.4;-10.4;-7.3;2.5;-7.5;-1.5;0.0;-0.1;0.0;28.8;-6.2;39.1;-1.6;0.7;5.8;6.0;-5.4;-0.5;67.5;-0.2;-2.1
-1.5;-1.5;-1.1;-1.1;0.3;0.3;0.3;0.3;-0.9;-11.8;-3.8;19.1;13.0;16.0;1.2;-2.8;-2.8;0.0;-1.8;-1.8;-3.2;-0.0;-0.1;-0.1;-0.6;-0.6;0.0;0.0;0.2;-1.4;-1.4;-1.4;-1.2;-1.2;-0.5;0.0;0.0;-1.6;1.6;1.6;-4.6;-5.7;-5.7;-1.5;0.0;-0.3;-0.0;-0.0;3.9;1.5;1.5;-0.9;-0.9;0.2;0.2;0.2;-2.2;-2.2;-0.1;-0.1;0.0;1.0;0.1;0.1;-1.7;-1.7;-0.9;-0.9;-3.4;-3.4;-0.3;-0.3;20.0;0.0;0.4;0.4;-0.8;-0.8;-0.0;-0.0;-0.0;0.0;0.0;0.4;0.4;0.3;1.0;1.0;0.9;0.9;-0.6;-0.6;-0.1;-0.1;24.9;24.9;0.0;-0.3;-0.3;-3.3;-3.3;-3.3;1.0;1.0;-6.3;-52.6;-52.7;2.4;-14.2;-105.5;0.0;20.6;18.6;-0.1;-24.5;-20.3;1.4;-24.5;75.2;-3.6;11.4;0.2;-13.5;11.9;12.4;5.8;2.0;-4.6;-1.7;-5.1;-1.6;-3.9;-5.5;-2.7;-3.3;2.0;1.4;1.4;1.3;61.6;61.5;60.6;36.0;1.0;-3.4;-1.6;-0.1;30.0;29.3;10.2;170.2;0.0;-16.6;34.9;-1.9;0.0;-0.4;-1.2;-2.3;-57.7;0.0;-1.0;-1.0;1.3;-42.4;-43.4;-4.4;-4.6;-45.6;0.6;-1.7;22.3;-18.8;66.2;0.0;0.0;-7.3;-8.3;7.5;-21.2;2.4;2.5;67.2;-31.8;-31.8;-5.9;3.3;12.2;-2.8;0.0;-2.8;-11.7;-14.3;-20.8;-9.8;-6.7;3.0;-6.9;-1.3;0.0;-0.1;0.0;25.9;-5.7;40.3;-1.7;0.9;5.5;5.6;-5.4;-0.5;66.7;-0.0;-2.6
-1.3;-1.3;-1.5;-1.5;0.3;0.3;0.3;0.3;-0.8;-11.5;-3.9;18.3;13.0;16.0;0.5;-2.4;-2.4;0.0;-1.8;-1.8;-2.8;-0.2;-0.9;-0.5;-0.8;-0.8;0.0;0.0;0.2;-1.8;-1.8;-1.8;-2.8;-2.8;0.3;0.0;0.0;-0.4;1.3;1.3;-4.9;-2.8;-2.8;-0.9;0.0;-0.4;0.0;0.0;2.9;1.3;1.3;-1.0;-1.0;0.3;0.3;0.3;-2.3;-2.3;-0.2;-0.2;0.0;0.9;-0.5;-0.5;-1.3;-1.3;-0.8;-0.8;-3.0;-3.0;-0.2;-0.2;20.0;0.0;0.3;0.3;-0.9;-0.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.7;1.1;1.1;0.6;0.6;-0.8;-0.8;0.5;0.5;24.4;24.4;0.4;-0.2;-0.2;-3.3;-3.3;-3.3;0.7;0.7;-7.3;-58.1;-58.1;2.5;-13.9;-89.6;-0.0;12.1;10.3;0.0;-24.7;-19.2;0.8;-24.7;74.7;-2.5;12.2;1.0;-14.1;10.4;11.0;6.3;0.0;-4.1;-1.7;-5.0;-1.2;-4.0;-5.6;-2.7;-3.3;-3.1;1.7;1.7;1.6;64.3;64.2;63.2;37.1;1.3;-2.5;-1.6;-1.0;27.4;26.7;6.1;159.6;0.0;-16.5;37.1;-1.7;0.0;-0.4;-1.1;-6.4;-53.7;0.0;-6.0;-6.0;0.9;-45.8;-37.0;-2.9;-3.1;-37.3;0.6;-2.0;24.5;-18.4;66.3;0.0;0.0;-7.7;-8.7;8.0;-20.7;2.6;2.6;67.3;-36.9;-36.9;-5.5;3.7;10.0;-1.5;0.0;-1.5;-12.0;-14.6;-21.2;-10.1;-6.0;3.7;-6.2;-1.2;0.0;-0.0;0.0;19.9;-4.7;37.1;-1.5;1.5;6.7;6.8;-5.2;-0.5;66.6;-0.8;-2.2
-1.6;-1.6;-0.9;-0.9;0.2;0.2;0.2;0.2;-0.4;-8.5;-2.4;19.6;13.0;16.0;1.5;-2.5;-2.5;0.0;-1.6;-1.6;-2.3;0.1;0.4;0.3;-0.3;-0.3;-0.1;-0.1;0.2;-1.1;-1.1;-1.1;-2.0;-2.0;-0.6;0.0;0.0;-0.8;1.1;1.1;-3.2;-5.6;-5.6;-0.8;0.0;-0.4;-0.0;-0.0;3.0;1.8;1.8;-0.9;-0.9;0.3;0.3;0.3;-2.0;-2.0;0.3;0.3;0.0;1.0;-0.5;-0.5;-1.3;-1.3;-0.6;-0.6;-2.6;-2.6;-0.3;-0.3;20.0;0.0;0.2;0.2;-0.7;-0.7;0.1;0.1;0.1;0.0;0.0;0.8;0.2;0.2;1.1;1.1;0.8;0.8;-0.4;-0.4;0.4;0.4;24.5;24.5;0.0;-0.1;-0.1;-3.1;-3.1;-3.1;1.6;1.6;-7.7;-59.7;-59.7;3.6;-12.9;-105.4;-0.1;-3.2;-4.6;0.9;-26.6;-17.5;1.6;-26.6;78.4;0.8;12.5;1.4;-13.5;3.5;4.1;13.5;0.0;-3.5;-1.4;-4.3;-1.2;-3.8;-5.1;-2.6;-2.8;-13.7;1.8;1.8;1.6;93.6;93.5;92.1;80.9;1.3;-2.4;-0.8;-1.0;12.9;12.4;15.6;136.3;0.0;-12.2;35.4;-1.5;0.0;-0.4;0.2;-16.2;-42.6;0.0;2.8;2.7;0.1;-53.8;-41.7;-1.4;-1.6;-5.7;0.6;-2.3;25.0;-14.2;66.2;0.0;0.0;-4.3;-5.3;8.3;-20.0;2.6;2.6;66.2;-28.6;-28.6;-4.7;4.5;10.1;-1.2;0.0;-1.2;-13.4;-14.5;-15.4;-10.0;-5.0;4.5;-5.2;-0.7;0.0;0.0;0.0;9.2;-4.6;28.1;-1.3;1.8;6.3;6.5;-4.9;-0.5;65.5;-0.9;-2.1
