BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
881.3;0.0;878.6;0.0;0.0;0.0;0.0;0.0;0.0;56.8;55.8;0.0;61.3;63.0;61.3;1288.4;1187.2;0.0;0.0;2.3;2.8;1.5;0.0;0.0;0.0;0.0;0.0;0.0
881.0;0.0;878.5;0.0;0.0;0.0;0.0;0.0;0.0;56.7;55.5;0.0;60.9;62.6;60.4;1293.5;1179.3;0.0;0.0;2.5;2.2;1.6;0.0;0.0;0.0;0.0;0.0;0.0
884.0;0.0;883.1;0.0;0.0;0.0;0.0;0.0;0.0;55.4;54.2;0.0;59.8;61.2;59.2;1292.2;1256.7;0.0;0.0;2.3;2.1;1.1;0.0;0.0;0.0;0.0;0.0;0.0
883.3;0.0;882.8;0.0;0.0;0.0;0.0;0.0;0.0;56.5;55.5;0.0;61.3;62.5;60.4;1294.2;1254.1;0.0;0.0;2.3;2.1;1.1;0.0;0.0;0.0;0.0;0.0;0.0
883.9;0.0;882.6;0.0;0.0;0.0;0.0;0.0;0.0;56.7;55.8;0.0;61.2;62.7;60.6;1293.6;1290.3;0.0;0.0;2.3;2.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
882.2;0.0;879.3;0.0;0.0;0.0;0.0;0.0;0.0;56.7;55.7;0.0;61.0;62.5;60.3;1294.5;1150.6;0.0;0.0;2.3;2.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
880.9;0.0;878.7;0.0;0.0;0.0;0.0;0.0;0.0;56.6;55.6;0.0;61.0;62.6;60.6;1294.8;1189.1;0.0;0.0;2.2;1.7;0.8;0.0;0.0;0.0;0.0;0.0;0.0
883.1;0.0;882.4;0.0;0.0;0.0;0.0;0.0;0.0;57.4;56.2;0.0;61.7;63.2;61.1;1296.4;1194.8;0.0;0.0;2.2;1.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0
882.9;0.0;882.6;0.0;0.0;0.0;0.0;0.0;0.0;58.2;57.1;0.0;62.7;64.1;62.0;1298.1;1209.8;0.0;0.0;2.5;1.6;0.8;0.0;0.0;0.0;0.0;0.0;0.0
883.9;0.0;885.5;0.0;0.0;0.0;0.0;0.0;0.0;57.7;56.0;0.0;62.0;62.8;61.4;1299.3;1197.7;0.0;0.0;2.3;1.6;0.8;0.0;0.0;0.0;0.0;0.0;0.0
886.2;0.0;880.2;0.0;0.0;0.0;0.0;0.0;0.0;57.6;55.7;0.0;61.9;62.5;61.3;1297.9;1216.5;0.0;0.0;2.5;1.7;0.9;0.1;0.1;0.0;0.0;0.0;0.0
879.2;0.0;879.1;0.0;0.0;0.0;0.0;0.1;0.1;58.1;56.4;0.0;62.6;63.4;62.0;1297.8;1196.2;0.0;0.0;2.5;1.6;0.9;0.2;0.2;0.0;0.0;0.0;0.0
883.3;0.0;883.9;0.0;0.0;0.0;0.0;0.2;0.2;57.4;55.7;0.0;61.3;62.4;61.5;1297.0;1208.7;0.0;0.0;2.5;1.7;0.8;0.4;0.4;0.0;0.0;0.0;0.0
885.4;0.0;884.4;0.0;0.0;0.0;0.0;0.3;0.3;57.5;56.8;0.0;62.4;63.7;62.2;819.3;1211.2;0.0;0.0;2.5;1.7;0.9;0.7;0.7;0.0;0.0;0.0;0.0
883.5;0.0;883.0;0.0;0.0;0.0;0.0;0.4;0.4;57.0;56.4;0.0;61.9;63.2;61.4;720.4;1102.8;0.0;0.0;2.5;1.7;0.8;1.0;1.0;0.0;0.0;0.0;0.0
889.3;0.0;887.3;0.0;0.0;0.0;0.0;0.5;0.5;57.4;56.6;0.0;62.3;62.6;62.0;1029.2;1046.6;0.0;0.0;2.5;1.8;0.9;1.3;1.3;0.0;0.0;0.0;-65.4
881.0;0.0;879.8;0.0;0.0;0.0;0.0;0.7;0.7;57.1;56.4;0.0;62.2;62.6;61.7;1246.2;1067.8;0.0;0.0;2.3;1.8;0.9;1.5;1.5;0.0;0.0;0.0;-64.7
883.9;0.0;883.9;0.0;0.0;0.0;0.0;0.7;0.7;55.6;54.9;0.0;60.6;61.0;60.5;1250.8;1032.6;0.0;0.0;2.5;1.7;0.9;1.7;1.7;0.0;0.0;0.0;-64.5
880.0;0.0;875.5;0.0;0.0;0.0;0.0;0.8;0.8;55.5;54.8;0.0;60.3;60.9;59.8;1283.2;1067.0;0.0;0.0;2.5;1.6;0.9;2.0;2.0;0.0;0.0;0.0;-32.2
