AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;BXNE53G1;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA
-1.0;-1.0;-0.9;-0.9;0.2;0.2;0.2;0.2;-0.9;-12.5;-7.3;13.0;8.6;21.5;1.5;-2.4;-2.4;0.0;-1.9;-1.9;-3.0;0.2;0.6;0.2;-1.6;-1.6;0.2;0.2;1.2;-2.8;-2.8;-2.8;-1.1;-1.1;-0.9;0.0;0.0;-2.3;0.2;0.2;-2.0;0.8;0.8;-2.7;-2.8;0.0;-0.0;-0.0;1.1;-1.7;-1.7;-0.2;-0.2;0.1;0.1;0.1;-1.9;-1.9;-0.7;-0.7;0.6;0.0;-0.2;-0.2;-0.3;-0.3;-1.3;-1.3;-0.5;-0.5;-0.9;-0.9;20.0;20.0;0.3;0.3;-1.4;-1.4;0.0;0.0;0.0;0.0;0.0;-0.9;-0.6;-9.2;1.0;1.0;1.2;1.2;-1.2;-1.2;0.2;0.2;26.3;26.3;0.0;-0.1;-0.1;-9.1;-9.1;-9.1;0.5;0.5;-6.2;0.0;-84.7;-5.5;-21.2;-25.8;0.1;-142.7;-140.5;-10.1;0.1;-20.4;4.8;0.0;12.7;4.9;6.2;4.1;-18.5;43.5;0.0;0.0;0.0;-6.8;-1.6;-6.8;-1.2;-3.5;-7.0;-2.4;-2.8;-16.5;0.8;0.8;0.4;-29.4;-29.4;-29.2;-29.2;0.2;-2.2;-1.6;0.0;-23.9;-24.1;3.8;-33.4;-33.4;-29.3;12.2;-1.7;0.0;-5.0;-2.9;-0.1;-96.4;0.0;0.0;25.5;-0.3;-15.5;28.4;-5.9;-6.1;-95.9;-0.0;2.8;12.6;-31.2;66.6;68.4;0.0;-9.2;-10.2;-9.2;-11.8;2.7;2.7;68.3;-79.7;-79.7;-19.4;-11.5;-8.9;-1.2;-0.0;-1.2;-14.4;-8.5;-17.0;-17.0;-3.6;-3.6;-3.6;0.5;0.0;-2.3;-1.5;15.6;-0.7;-0.0;-0.5;-0.7;1.7;1.9;-5.4;0.0;69.0;-0.2;-0.5
-0.8;-0.8;-1.0;-1.0;0.2;0.2;0.2;0.2;-0.6;-13.7;-8.0;13.0;8.6;16.0;-1.8;-2.5;-2.5;0.0;-1.9;-1.9;-2.8;0.7;2.2;0.9;-1.6;-1.6;0.4;0.4;0.9;-2.5;-2.5;-2.5;-1.7;-1.7;-0.6;0.0;0.0;-1.5;0.5;0.5;-2.2;1.3;1.3;-2.6;-2.2;0.0;-0.1;-0.1;0.8;-1.5;-1.5;-0.4;-0.4;0.7;0.7;0.7;-1.9;-1.9;-0.7;-0.7;0.6;0.0;-0.4;-0.4;-0.2;-0.2;-1.2;-1.2;-0.8;-0.8;-1.2;-1.2;20.0;20.0;0.2;0.2;-1.4;-1.4;0.0;0.0;0.0;0.0;0.0;-0.2;-0.1;-8.9;1.0;1.0;1.0;1.0;-1.2;-1.2;0.3;0.3;26.5;26.5;0.0;-0.2;-0.2;-11.5;-11.5;-11.5;0.2;0.2;-5.5;0.0;-83.2;-5.9;-21.2;-15.7;0.1;-137.7;-135.6;-10.3;0.1;-20.1;4.1;0.0;12.1;3.8;6.2;4.1;-18.6;45.7;0.0;0.0;0.0;-6.6;-1.9;-6.9;-1.6;-3.7;-6.9;-2.5;-2.8;1.5;0.9;0.9;0.1;-24.7;-24.7;-24.5;-24.6;-0.1;-2.7;-2.0;-0.1;-24.1;-24.2;1.3;-29.3;0.0;-29.6;9.8;-1.7;0.0;-5.5;-2.5;-16.5;-102.5;0.0;0.0;26.8;-0.2;-15.1;6.5;-6.6;-6.9;-108.2;-0.0;3.1;15.9;-31.6;66.6;68.4;0.0;-9.4;-10.4;-8.8;-16.9;3.5;3.5;68.3;-89.3;-89.3;-13.3;-14.0;-10.5;-2.1;-0.0;-2.1;-14.8;-8.8;-17.6;-17.5;-3.9;-3.9;-4.0;0.8;-0.0;-2.4;-1.5;19.6;-0.7;6.1;-0.8;-0.7;1.6;1.9;-5.4;0.0;69.1;-0.3;-1.0
-0.8;-0.8;-1.1;-1.1;0.1;0.1;0.1;0.1;-0.9;-13.2;-7.7;13.0;8.7;16.0;1.6;-2.6;-2.6;0.0;-2.0;-2.0;-2.5;0.1;0.4;0.2;-1.7;-1.7;0.2;0.2;1.1;-3.1;-3.1;-3.1;-1.5;-1.5;-0.4;0.0;0.0;-2.5;-1.1;-1.1;8.9;2.1;2.1;-2.8;-2.6;0.0;-0.1;-0.1;0.8;-1.1;-1.1;-0.4;-0.4;-3.0;-3.0;-3.0;-2.0;-2.0;-0.9;-0.9;1.0;0.0;-0.1;-0.1;-0.2;-0.2;-1.3;-1.3;0.9;0.9;-1.2;-1.2;20.0;20.0;0.2;0.2;-1.5;-1.5;0.0;0.0;0.0;0.0;0.0;-0.4;-0.3;-9.6;0.9;0.9;1.0;1.0;-1.1;-1.1;0.3;0.3;26.6;26.6;0.0;-0.0;-0.0;-9.6;-9.6;-9.6;0.4;0.4;-4.9;0.0;-81.1;-5.7;-21.7;-17.6;0.1;-131.5;-129.6;-10.0;0.4;-19.3;2.8;0.0;12.0;3.2;6.0;3.9;-18.6;47.1;0.0;0.0;0.0;-6.8;-2.0;-6.9;-1.6;-3.7;-7.0;-2.6;-2.8;2.8;0.7;0.7;0.2;-23.5;-23.4;-23.3;-23.3;0.0;-3.0;-2.4;0.1;-23.9;-24.1;1.1;-29.2;0.0;-29.0;7.6;-1.7;0.0;-5.1;-2.7;-21.1;-105.0;0.0;0.0;31.8;-0.1;-16.0;0.9;-12.4;-3.3;-111.2;-0.0;3.4;11.8;-31.3;66.7;68.5;0.0;-9.8;-10.7;-8.7;-17.1;2.6;2.6;68.3;-89.1;-89.1;-13.1;-13.8;-10.6;-1.8;-0.0;-1.8;-15.8;-9.2;-19.1;-18.3;-4.4;-4.4;-4.5;0.7;-0.4;-2.3;-1.5;19.5;-0.7;6.6;-1.5;-0.2;1.9;2.1;-5.4;0.0;69.1;-0.1;-1.8
-0.8;-0.8;-1.1;-1.1;0.3;0.3;0.3;0.3;-0.8;-14.5;-8.5;13.0;8.9;16.0;1.7;-3.0;-3.0;0.0;-1.8;-1.8;-3.2;0.5;1.8;0.7;-1.5;-1.5;0.4;0.4;0.9;-3.0;-3.0;-3.0;-2.1;-2.1;-0.6;0.0;0.0;-2.1;-1.0;-1.0;9.5;1.6;1.6;-2.6;-2.1;0.0;-0.1;-0.1;2.5;-1.7;-1.7;-0.4;-0.4;-4.8;-4.8;-4.8;-2.4;-2.4;-0.8;-0.8;1.4;0.0;0.1;0.1;-0.7;-0.7;-1.2;-1.2;0.7;0.7;-1.2;-1.2;20.0;20.0;0.2;0.2;-1.6;-1.6;0.0;0.0;0.0;0.0;0.0;-0.4;-0.3;-9.5;0.3;0.3;0.9;0.9;-1.0;-1.0;-0.2;-0.2;26.3;26.3;0.0;0.0;0.0;-9.3;-9.3;-9.3;0.9;0.9;-5.0;0.0;-83.0;-5.1;-21.6;-23.5;0.1;-126.4;-124.6;-10.5;0.7;-18.7;2.3;0.0;12.5;1.9;5.8;3.7;-18.8;47.0;0.0;0.0;0.0;-6.7;-2.0;-7.1;-1.6;-3.6;-7.1;-2.5;-2.8;10.8;0.7;0.7;-0.0;-13.1;-13.1;-13.1;-13.1;-0.1;-3.6;-2.8;-0.1;-19.1;-19.3;-0.3;-29.8;0.0;-28.8;10.5;-1.7;0.0;-4.6;-2.8;-18.2;-106.6;0.0;0.0;50.7;0.0;-14.6;6.3;-12.6;-3.5;-112.3;-0.0;3.4;15.2;-30.8;66.7;68.4;0.0;-9.7;-10.6;-8.9;-17.2;2.6;2.6;68.2;-91.9;-91.9;-13.5;-14.2;-11.6;-1.6;-0.0;-1.6;-15.5;-9.2;-18.7;-18.2;-4.5;-4.6;-4.6;0.7;-0.4;-1.4;-1.5;21.6;-0.7;8.7;-1.4;-0.4;2.0;2.2;-5.3;0.0;69.0;-0.2;-1.8
-0.9;-0.9;-1.2;-1.2;0.2;0.2;0.2;0.2;-1.0;-13.8;-8.1;13.0;8.7;16.0;1.7;-2.2;-2.2;0.0;-2.0;-2.0;-2.8;0.5;1.5;0.5;-1.5;-1.5;0.6;0.6;0.7;-3.2;-3.2;-3.2;-2.1;-2.1;-0.4;0.0;0.0;-2.0;-1.3;-1.3;5.0;2.5;2.5;-2.6;-1.6;0.0;-0.0;-0.0;2.2;-1.7;-1.7;-0.4;-0.4;-2.4;-2.4;-2.4;-1.7;-1.7;-0.9;-0.9;1.5;0.0;0.1;0.1;-0.5;-0.5;-1.2;-1.2;0.7;0.7;-1.4;-1.4;20.0;20.0;0.2;0.2;-1.4;-1.4;0.0;0.0;0.0;0.0;0.0;-0.4;-0.3;-10.7;0.6;0.6;1.3;1.3;-1.1;-1.1;0.1;0.1;26.0;26.0;0.0;-0.2;-0.2;-9.3;-9.3;-9.3;0.3;0.3;-6.4;0.0;-84.8;-5.7;-20.9;-35.4;0.1;-135.3;-133.2;-10.6;1.4;-18.7;2.3;0.0;11.2;1.4;5.9;3.8;-18.9;47.3;0.0;0.0;0.0;-6.7;-1.9;-7.3;-1.6;-3.5;-7.3;-2.4;-2.8;9.2;1.0;1.0;0.1;-15.8;-15.7;-15.7;-15.7;-0.0;-3.7;-2.8;-0.4;-14.9;-15.2;-2.7;-34.9;0.0;-28.1;9.6;-1.8;0.0;-5.2;-2.6;-26.9;-110.8;0.0;0.0;48.8;-0.2;-14.7;4.1;-12.6;-3.5;-115.5;-0.0;3.1;15.3;-29.9;66.7;68.2;0.0;-10.0;-10.9;-8.9;-17.3;2.6;2.6;68.1;-101.0;-101.0;-13.6;-14.3;-12.8;-1.9;-0.0;-1.9;-15.6;-9.2;-18.8;-18.1;-4.5;-4.5;-4.6;0.6;-0.0;-2.4;-1.5;21.9;-0.7;8.2;-0.4;-0.4;2.0;2.2;-5.4;0.0;68.9;-0.5;-0.6
-0.6;-0.6;-1.2;-1.2;0.1;0.1;0.1;0.1;-0.8;-15.3;-8.9;13.0;8.6;16.0;-1.8;-3.1;-3.1;0.0;-2.0;-2.0;-2.7;0.7;2.6;1.0;-1.3;-1.3;0.3;0.3;1.2;-2.6;-2.6;-2.6;-1.3;-1.3;-0.5;0.0;0.0;-1.5;0.0;0.0;-3.3;0.8;0.8;-2.9;-2.7;0.0;0.0;0.0;0.9;-1.6;-1.6;-0.4;-0.4;0.0;0.0;0.0;-1.8;-1.8;-0.7;-0.7;1.6;0.0;-0.1;-0.1;-0.3;-0.3;-1.5;-1.5;-1.5;-1.5;0.0;0.0;20.0;20.0;0.2;0.2;-1.5;-1.5;0.0;0.0;0.0;0.0;0.0;-0.4;-0.3;-9.1;0.4;0.4;0.9;0.9;-1.3;-1.3;0.1;0.1;26.3;26.3;0.0;0.0;0.0;-11.7;-11.7;-11.7;1.1;1.1;-4.1;0.0;-83.1;-5.0;-21.8;-40.4;0.1;-127.9;-126.1;-10.4;1.2;-19.5;2.5;0.0;11.8;2.4;6.1;4.0;-18.8;47.1;0.0;0.0;0.0;-6.8;-2.0;-7.0;-1.6;-3.6;-7.1;-2.4;-2.8;15.9;0.7;0.7;0.1;-13.2;-13.2;-13.1;-13.2;-0.1;-3.6;-2.8;-0.7;-13.6;-13.8;-3.0;-29.7;0.0;-30.1;5.3;-1.8;0.0;-4.5;-2.2;-23.7;-112.6;0.0;0.0;48.4;-0.3;-14.2;13.2;-9.4;-9.7;-111.4;-0.0;3.4;15.8;-32.1;67.0;68.4;0.0;-9.9;-10.8;-9.0;-17.2;2.6;2.6;68.2;-95.4;-95.4;-13.4;-14.1;-12.5;-1.5;-0.0;-1.5;-16.2;-9.2;-19.8;-18.3;-4.7;-4.7;-4.8;0.7;-0.3;-1.8;-1.5;23.8;-0.7;10.4;-1.1;-0.5;1.9;2.1;-5.5;0.0;69.1;-0.8;-1.4
-0.3;-0.3;-1.4;-1.4;0.1;0.1;0.1;0.1;-1.2;-14.9;-8.3;13.0;8.8;16.0;-1.4;-2.6;-2.6;0.0;-2.0;-2.0;-4.0;1.0;3.1;1.2;-1.8;-1.8;0.4;0.4;0.9;-2.6;-2.6;-2.6;-2.0;-2.0;-0.1;0.0;0.0;-1.5;0.0;0.0;-1.7;1.4;1.4;-2.6;-2.3;0.0;-0.2;-0.2;1.3;-1.5;-1.5;-0.5;-0.5;0.0;0.0;0.0;-1.8;-1.8;-0.7;-0.7;1.7;0.0;-0.3;-0.3;-0.5;-0.5;-1.5;-1.5;-1.4;-1.4;0.0;0.0;20.0;20.0;0.2;0.2;-1.5;-1.5;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;-9.4;0.5;0.5;0.6;0.6;-1.5;-1.5;0.3;0.3;26.1;26.1;0.0;-0.2;-0.2;-11.9;-11.9;-11.9;0.3;0.3;-5.3;0.0;-80.4;-5.7;-21.0;-43.9;0.1;-129.4;-127.5;-10.7;1.3;-19.4;2.8;0.0;12.0;1.6;5.8;3.7;-19.4;48.0;0.0;0.0;0.0;-7.0;-2.0;-7.1;-1.6;-3.6;-7.2;-2.4;-2.8;18.2;0.9;0.9;-0.0;-12.1;-12.0;-12.0;-12.0;-0.2;-3.8;-3.2;-0.8;-12.0;-12.2;-3.5;-30.8;0.0;-31.0;2.9;-1.8;0.0;-5.2;-2.7;-33.3;-111.9;0.0;0.0;46.3;0.2;-15.6;5.4;-9.6;-9.8;-106.9;-0.0;3.4;15.6;-33.0;66.8;68.2;0.0;-9.8;-10.7;-8.9;-17.2;2.9;2.9;68.0;-83.9;-83.9;-13.5;-14.2;-12.3;-1.9;-0.0;-1.9;-16.0;-9.4;-19.4;-18.4;-4.6;-4.6;-4.7;0.6;0.1;-2.6;-1.5;25.4;-0.7;13.0;-0.4;-0.3;2.0;2.2;-5.5;0.0;68.9;-0.9;-0.5
-0.5;-0.5;-1.1;-1.1;0.2;0.2;0.2;0.2;-1.1;-14.3;-8.0;13.0;8.6;16.0;2.1;-2.9;-2.9;0.0;-1.9;-1.9;-3.3;0.9;2.7;1.1;-1.7;-1.7;0.3;0.3;1.3;-2.8;-2.8;-2.8;-1.8;-1.8;-0.6;0.0;0.0;-1.8;-0.9;-0.9;8.1;0.6;0.6;-2.7;-2.3;0.0;-0.1;-0.1;1.6;-1.5;-1.5;-0.4;-0.4;-2.7;-2.7;-2.7;-2.2;-2.2;-0.8;-0.8;0.6;0.0;-0.2;-0.2;-0.5;-0.5;-1.7;-1.7;0.2;0.2;-1.2;-1.2;20.0;20.0;0.2;0.2;-1.5;-1.5;0.0;0.0;0.0;0.0;0.0;0.1;0.1;-7.8;0.5;0.5;0.7;0.7;-1.3;-1.3;0.2;0.2;26.4;26.4;0.0;-0.1;-0.1;-11.8;-11.8;-11.8;0.8;0.8;-4.2;0.0;-85.5;-5.5;-21.5;-43.2;0.1;-124.1;-122.4;-10.7;-0.7;-18.4;2.7;0.0;13.8;2.1;6.1;3.9;-18.9;45.8;0.0;0.0;0.0;-7.1;-2.0;-6.8;-2.0;-3.6;-7.1;-2.4;-2.8;19.2;0.6;0.6;0.0;-11.6;-11.5;-11.5;-11.5;-0.1;-3.5;-2.8;-0.7;-14.0;-14.2;0.0;-25.6;0.0;-29.7;4.6;-1.7;0.0;-5.0;-2.6;-32.3;-109.6;0.0;0.0;41.9;-0.3;-17.4;3.2;-9.5;-9.7;-103.4;-0.0;3.4;15.5;-31.7;66.9;68.3;0.0;-9.5;-10.5;-9.5;-12.1;2.2;2.2;68.1;-80.6;-80.6;-13.3;-14.0;-7.4;-1.9;-0.0;-1.9;-15.7;-9.3;-19.1;-18.3;-4.4;-4.4;-4.5;0.5;-0.2;-1.9;-1.5;23.4;-0.7;11.3;-1.1;-0.5;1.7;1.9;-5.5;0.0;69.0;-0.8;-1.3
-0.8;-0.8;-0.9;-0.9;0.2;0.2;0.2;0.2;-0.7;-14.7;-8.6;13.0;7.2;16.0;0.3;-2.4;-2.4;0.0;-1.9;-1.9;-1.5;0.7;1.7;0.7;-1.8;-1.8;0.6;0.6;1.0;-3.1;-3.1;-3.1;-1.8;-1.8;-0.7;0.0;0.0;3.5;0.1;0.1;0.2;0.1;0.1;-2.6;-2.6;0.0;-0.1;-0.1;0.9;-1.7;-1.7;-0.4;-0.4;-0.1;-0.1;-0.1;-2.1;-2.1;-0.7;-0.7;1.0;0.0;0.1;0.1;-0.3;-0.3;-1.4;-1.4;-0.9;-0.9;-1.4;-1.4;20.0;20.0;0.2;0.2;-1.4;-1.4;0.0;0.0;0.0;0.0;0.0;0.2;0.2;-6.1;0.4;0.4;1.0;1.0;-1.1;-1.1;-0.2;-0.2;25.9;25.9;0.0;-0.2;-0.2;-11.8;-11.8;-11.8;0.4;0.4;-2.8;0.0;-83.5;-5.5;-21.0;-35.3;0.1;-120.8;-119.2;-10.7;0.0;-20.7;3.9;0.0;15.3;3.2;6.0;3.9;-19.1;46.3;0.0;0.0;0.0;-7.1;-2.0;-6.7;-1.6;-3.6;-7.0;-2.5;-2.8;19.1;0.9;0.9;0.1;-7.8;-7.8;-7.8;-7.8;-0.1;-3.5;-2.8;-0.6;-13.8;-14.1;-0.1;-23.0;0.0;-30.0;5.2;-1.8;0.0;-5.0;-2.6;-31.4;-109.4;0.0;0.0;43.6;-0.5;-17.6;-1.7;-8.9;-9.1;-104.4;-0.0;3.7;16.4;-31.9;66.7;68.2;0.0;-9.6;-10.5;-8.4;-16.3;3.1;3.1;68.0;-86.4;-86.4;-13.5;-14.2;-10.6;-2.0;-0.0;-2.0;-15.8;-9.4;-19.2;-18.5;-4.4;-4.5;-4.6;0.5;-0.5;-1.9;-1.5;22.8;-0.7;11.0;-1.8;-0.3;1.8;2.0;-5.4;0.0;68.9;-0.7;-2.3
-0.8;-0.8;-1.1;-1.1;0.2;0.2;0.2;0.2;-1.0;-14.5;-8.5;13.0;7.9;16.0;1.0;-2.5;-2.5;0.0;-2.0;-2.0;-2.4;0.4;1.2;0.4;-1.5;-1.5;0.2;0.2;0.7;-3.2;-3.2;-3.2;-1.6;-1.6;-0.4;0.0;0.0;-0.9;-0.4;-0.4;7.8;-0.0;-0.0;-2.8;-2.6;0.0;-0.1;-0.1;1.0;-1.5;-1.5;-0.4;-0.4;-2.5;-2.5;-2.5;-2.0;-2.0;-0.8;-0.8;0.7;0.0;0.3;0.3;-0.2;-0.2;-1.3;-1.3;0.1;0.1;-1.4;-1.4;20.0;20.0;0.3;0.3;-1.3;-1.3;0.0;0.0;0.0;0.0;0.0;-0.4;-0.4;-6.7;1.0;1.0;1.1;1.1;-1.3;-1.3;-0.4;-0.4;26.3;26.3;0.0;-0.1;-0.1;-11.7;-11.7;-11.7;0.4;0.4;-5.0;0.0;-85.3;-5.0;-21.5;-32.3;0.1;-122.4;-120.7;-10.7;-3.0;-21.9;3.5;0.0;22.1;3.9;5.7;3.5;-19.0;46.2;0.0;0.0;0.0;-6.9;-2.0;-6.5;-2.0;-3.6;-6.8;-2.4;-2.7;10.4;0.9;0.9;0.3;-6.9;-6.9;-6.9;-6.9;0.1;-3.7;-2.8;-0.5;-20.1;-20.3;2.0;-21.5;0.0;-29.4;8.0;-1.9;0.0;-4.5;-1.6;-28.9;-108.5;0.0;0.0;43.5;-0.4;-19.0;2.1;-8.6;-8.8;-96.9;-0.0;3.7;15.4;-31.2;66.8;68.5;0.0;-9.6;-10.5;-8.8;-16.7;3.1;3.1;68.3;-82.0;-82.0;-13.6;-14.3;-9.6;-1.5;-0.0;-1.5;-16.0;-9.6;-19.5;-18.9;-4.0;-4.1;-4.1;0.7;-0.1;-2.4;-1.5;21.4;-0.7;9.2;-1.2;-0.7;1.5;1.8;-5.5;0.0;69.2;-0.4;-1.6
