BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
23.9;23.7;23.9;23.7;65.9;65.9;65.9;63.0;63.0;15.0;15.0;15.0;15.0;14.3;15.0;19.8;19.9;29.2;33.0;64.9;64.9;64.9;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.9;24.0;23.9;65.8;65.8;65.8;63.0;63.0;15.0;15.0;15.0;15.0;14.3;15.0;19.8;19.9;29.1;33.0;64.9;64.9;64.9;63.0;63.0;10.0;10.0;10.0;10.0
23.8;23.9;23.9;23.8;65.3;65.3;65.3;63.0;63.0;15.0;14.9;15.0;15.0;14.2;15.0;19.8;19.9;28.9;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.4;24.4;24.3;65.5;65.5;65.5;63.0;63.0;15.0;15.0;15.0;15.0;14.3;15.0;20.0;20.1;28.8;33.0;64.3;64.3;64.3;63.0;63.0;10.0;10.0;10.0;10.5
23.8;24.4;24.5;24.4;65.6;65.6;65.6;63.0;63.0;15.0;15.6;15.0;15.0;14.4;15.0;19.9;20.1;28.8;33.0;64.2;64.2;64.2;63.0;63.0;10.0;10.0;10.0;10.5
23.9;24.4;24.4;24.4;65.5;65.5;65.5;63.0;63.0;15.0;15.0;15.0;15.0;14.3;15.0;20.0;20.1;28.8;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.5
23.9;24.4;24.5;24.4;65.5;65.5;65.5;63.0;63.0;15.0;15.0;15.0;15.0;14.3;15.0;19.7;19.8;28.8;33.0;64.3;64.3;64.3;63.0;63.0;10.0;10.0;10.0;10.5
23.9;24.6;24.6;24.6;65.7;65.7;65.7;63.0;63.0;15.0;15.0;15.0;15.0;14.4;15.0;19.6;19.8;28.9;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.6
23.9;24.7;24.7;24.6;65.5;65.5;65.5;63.0;63.0;15.0;15.5;15.0;15.0;14.3;15.0;19.7;19.8;28.9;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.5;24.5;24.5;65.1;65.1;65.1;63.0;63.0;15.0;14.9;15.0;15.0;14.3;15.0;19.6;19.8;28.7;33.0;64.3;64.3;64.3;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.7;24.7;24.7;65.1;65.1;65.1;63.0;63.0;15.0;14.9;15.0;15.0;14.4;15.0;19.7;19.8;29.0;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.5;24.6;24.5;65.2;65.2;65.2;63.0;63.0;15.0;14.9;15.0;15.0;14.4;15.0;19.6;19.8;29.1;33.0;65.2;65.2;65.2;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.4;24.5;24.4;65.0;65.0;65.0;63.0;63.0;15.0;15.0;15.0;15.0;14.4;15.0;19.5;19.6;29.0;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.5;24.5;24.5;64.0;64.0;64.0;63.0;63.0;15.6;14.9;15.0;14.9;14.3;15.0;19.5;19.6;28.8;33.0;64.7;64.7;64.7;63.0;63.0;9.5;9.5;10.0;10.0
23.9;24.5;24.5;24.5;64.4;64.4;64.4;63.0;63.0;15.6;14.9;15.0;14.9;14.3;15.0;19.6;19.7;28.9;33.0;65.0;65.0;65.0;63.0;63.0;9.5;9.5;10.0;10.0
23.9;24.5;24.5;24.4;64.0;64.0;64.0;64.0;64.0;15.6;15.0;15.0;14.9;14.5;15.0;19.5;19.7;28.7;33.0;65.1;65.1;65.1;65.1;65.1;9.5;9.5;9.8;10.0
23.9;24.5;24.5;24.5;63.8;63.8;63.8;63.8;63.8;15.6;15.0;15.0;14.9;14.5;15.0;19.6;19.6;28.8;33.0;64.6;64.6;64.6;64.6;64.6;9.5;9.5;10.3;10.0
23.9;24.7;24.7;24.6;63.7;63.7;63.7;63.7;63.7;15.6;15.2;15.0;15.1;14.6;15.0;19.6;19.7;28.8;33.0;64.7;64.7;64.7;64.7;64.7;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;63.5;63.5;63.5;63.5;63.5;15.6;15.2;15.0;15.1;14.6;15.0;19.6;19.8;28.9;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
23.9;24.6;24.6;24.6;63.2;63.2;63.2;63.2;63.2;15.6;15.1;15.0;15.1;14.6;15.0;19.6;19.7;28.8;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.0
23.9;24.7;24.6;24.6;63.4;63.4;63.4;63.4;63.4;15.6;15.3;15.0;15.3;14.7;15.0;19.6;19.7;28.8;33.0;64.6;64.6;64.6;64.6;64.6;10.5;10.0;10.0;10.0
23.9;24.9;24.9;24.9;63.7;63.7;63.7;63.7;63.7;15.6;15.9;15.0;15.9;15.3;15.0;19.6;19.7;28.8;33.0;64.7;64.7;64.7;64.7;64.7;10.0;10.0;10.0;10.0
23.9;25.0;25.0;25.0;63.6;63.6;63.6;63.6;63.6;15.6;15.9;15.0;15.9;15.3;15.0;19.6;19.7;28.7;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
23.9;24.9;24.9;24.9;64.0;64.0;64.0;64.0;64.0;15.6;15.9;15.0;15.8;15.2;15.0;19.6;19.7;28.8;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
23.9;25.0;24.9;24.9;64.2;64.2;64.2;64.2;64.2;15.6;16.0;15.0;15.9;15.4;15.0;19.6;19.8;28.8;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
23.9;25.0;25.0;25.0;64.0;64.0;64.0;64.0;64.0;15.6;15.9;15.0;15.9;15.3;15.0;19.6;19.7;28.7;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
23.9;25.1;25.1;25.0;64.0;64.0;64.0;64.0;64.0;15.6;15.6;15.0;15.6;15.1;15.0;19.6;19.8;28.7;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
23.9;25.0;25.0;25.0;63.8;63.8;63.8;63.8;63.8;15.6;15.3;15.0;15.3;14.7;15.0;19.6;19.8;28.7;33.0;64.3;64.3;64.3;64.3;64.3;10.0;10.0;10.0;10.0
23.9;25.0;25.0;25.0;64.2;64.2;64.2;64.2;64.2;15.6;15.2;15.0;15.2;14.7;15.0;19.6;19.8;28.8;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
23.9;25.0;24.9;24.9;64.1;64.1;64.1;64.1;64.1;15.6;15.4;15.0;15.4;14.9;15.0;19.6;19.7;28.8;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
23.9;25.0;25.0;25.0;64.8;64.8;64.8;64.8;64.8;15.6;15.1;15.0;15.1;14.6;15.0;19.6;19.8;29.0;33.0;64.9;64.9;64.9;64.9;64.9;10.1;10.0;10.0;10.0
23.9;24.9;24.9;24.9;64.8;64.8;64.8;64.8;64.8;15.6;15.2;15.0;15.1;14.6;15.0;19.6;19.7;29.0;33.0;64.9;64.9;64.9;64.9;64.9;9.8;9.8;10.0;10.0
23.9;24.8;24.8;24.8;65.0;65.0;65.0;63.0;63.0;15.6;15.3;15.0;15.2;14.7;15.0;19.6;19.7;29.1;33.0;65.2;65.2;65.2;63.0;63.0;9.9;9.9;10.1;10.0
23.9;24.9;24.8;24.8;64.6;64.6;64.6;63.0;63.0;15.6;15.5;15.0;15.5;14.8;15.0;19.6;19.7;29.1;33.0;65.1;65.1;65.1;63.0;63.0;10.2;10.2;10.3;10.0
23.9;24.8;24.8;24.8;64.5;64.5;64.5;63.0;63.0;15.6;15.6;15.0;15.6;14.9;15.0;19.6;19.7;29.1;33.0;65.0;65.0;65.0;63.0;63.0;10.5;10.5;10.5;10.0
23.9;24.6;24.7;24.6;64.8;64.8;64.8;63.0;63.0;15.6;15.4;15.0;15.3;14.7;15.0;19.6;19.7;29.1;33.0;65.2;65.2;65.2;63.0;63.0;10.0;10.0;10.2;10.0
23.9;24.6;24.6;24.5;64.8;64.8;64.8;63.0;63.0;15.6;15.4;15.0;15.4;14.8;15.0;19.6;19.8;29.1;33.0;64.9;64.9;64.9;63.0;63.0;10.1;10.1;10.3;10.0
23.9;24.5;24.5;24.4;64.9;64.9;64.9;63.0;63.0;15.6;15.5;15.0;15.5;14.8;15.0;19.6;19.7;29.1;33.0;65.1;65.1;65.1;63.0;63.0;10.2;10.2;10.3;10.0
23.9;24.4;24.4;24.3;65.0;65.0;65.0;63.0;63.0;15.6;15.2;15.0;15.2;14.6;15.0;19.6;19.8;29.2;33.0;65.2;65.2;65.2;63.0;63.0;9.8;9.8;10.0;10.0
