AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA;BXNE53G1
4.0;4.0;-1.6;-1.6;0.3;0.3;0.3;0.3;0.3;-12.2;-7.1;13.0;13.0;16.0;16.0;-3.1;-3.1;-2.0;-2.0;-2.9;-0.2;-0.8;-0.4;0.5;0.5;0.1;0.1;0.0;-2.7;-2.7;-2.7;-5.0;-5.0;2.1;0.0;-1.9;0.0;0.4;0.4;17.0;-3.5;-3.5;-3.0;0.0;-2.3;-0.2;-0.2;-0.4;-0.1;-0.1;0.0;0.0;0.4;0.4;0.4;-3.4;-3.4;-1.1;-1.1;-0.7;0.0;-0.1;-0.1;0.3;0.3;-0.1;-0.1;-1.5;-1.5;-1.6;-1.6;20.0;20.0;0.0;0.5;-1.9;-1.9;-3.1;-3.1;-3.1;-3.1;-0.8;0.0;0.0;0.1;-5.9;-5.9;-1.8;-1.8;-0.8;-0.8;0.0;0.0;-5.7;-5.7;0.0;-2.1;-2.1;-5.2;-5.2;-5.2;0.3;0.3;-6.8;-50.5;-50.6;-3.7;-21.6;-122.9;-0.0;-77.9;-77.4;-10.1;-15.4;-10.2;-19.7;-15.5;36.7;-8.8;-2.9;5.5;-4.3;40.4;33.9;-9.5;0.0;-4.6;-1.1;-7.6;-1.2;-3.5;-7.9;-2.4;-3.0;-40.4;-0.1;-0.1;-0.2;-64.1;-22.3;-22.1;-63.4;-0.1;-1.8;-1.6;-1.2;-12.9;1.0;-2.1;15.5;-20.0;-11.8;19.0;-1.9;0.0;-3.9;-4.2;15.0;-84.7;0.0;3.3;-4.0;-0.9;-12.6;38.9;-5.9;-6.1;-95.1;0.3;-2.3;-7.6;-13.9;67.9;67.0;0.0;-12.7;-13.6;-8.5;-19.1;1.3;1.3;67.0;-35.1;-43.6;-5.1;-15.6;-8.8;-3.7;-0.0;-3.7;-12.8;-8.0;-7.3;-14.1;-4.5;-4.5;-4.7;-4.2;-3.5;-3.1;-1.5;52.4;-6.6;0.0;-2.7;1.5;7.0;6.8;-4.9;-0.5;67.5;-1.6;-3.9;0.0
3.9;3.9;-1.7;-1.7;0.4;0.4;0.4;0.4;0.5;-11.6;-6.6;13.0;13.0;16.0;16.0;-3.1;-3.1;-1.9;-1.9;-5.2;0.0;0.0;0.0;0.4;0.4;-0.2;-0.2;1.5;-3.2;-3.2;-3.2;-4.6;-4.6;2.1;0.0;-1.9;0.0;0.9;0.9;25.0;-4.1;-4.1;-2.8;0.0;-2.4;-0.2;-0.2;0.4;0.1;0.1;0.0;0.0;0.5;0.5;0.5;-3.9;-3.9;-1.0;-1.0;-0.7;0.0;-0.5;-0.5;0.2;0.2;-0.3;-0.3;-2.0;-2.0;-1.9;-1.9;20.0;20.0;0.0;0.5;-2.0;-2.0;-4.8;-4.8;-4.8;-3.4;-0.8;0.0;0.0;0.1;-8.0;-8.0;-1.8;-1.8;-0.9;-0.9;0.4;0.4;-6.3;-6.3;0.0;-3.3;-3.3;-5.3;-5.3;-5.3;0.3;0.3;-5.1;-51.1;-51.1;-4.1;-21.7;-118.0;-0.0;-76.9;-76.4;-9.8;-16.1;-9.7;-19.5;-16.1;38.2;-8.7;-2.6;5.9;-4.0;38.4;32.1;-9.6;0.0;-4.1;-0.9;-7.4;-0.8;-3.4;-7.9;-2.3;-3.0;-34.4;-0.1;-0.1;-0.1;-49.0;-29.6;-29.3;-48.5;-0.1;-2.0;-1.6;-1.4;-7.2;-0.9;-1.1;16.1;-22.4;-12.8;17.5;-2.0;0.0;-4.2;-4.0;5.0;-82.5;0.0;1.9;-1.5;-0.6;-11.7;34.6;-5.7;-6.0;-94.2;0.3;-2.3;-7.2;-14.9;68.0;67.1;0.0;-12.6;-13.6;-8.4;-19.0;1.4;1.4;67.1;-39.5;-47.2;-4.8;-15.4;-8.7;-4.2;-0.0;-4.2;-12.5;-7.1;-7.0;-12.2;-4.6;-4.6;-4.8;-4.3;-3.2;-4.8;-1.5;54.3;-7.2;0.0;-2.9;1.9;7.7;7.3;-5.5;-0.5;67.4;-1.9;-4.1;-0.2
4.2;4.2;-1.6;-1.6;0.4;0.4;0.4;0.4;0.7;-11.2;-6.7;13.0;13.0;16.0;16.0;-3.2;-3.2;-2.0;-2.0;-3.8;-0.3;-0.7;-0.4;0.4;0.4;0.2;0.2;1.5;-3.0;-3.0;-3.0;-5.3;-5.3;2.3;0.0;-1.7;0.0;0.4;0.4;25.0;-3.8;-3.8;-2.6;0.0;-2.2;-0.3;-0.3;0.8;0.0;0.0;0.0;0.0;0.6;0.6;0.6;-3.8;-3.8;-1.0;-1.0;-0.5;0.0;-0.2;-0.2;-0.0;-0.0;-0.4;-0.4;-1.6;-1.6;-2.0;-2.0;20.0;20.0;0.0;0.5;-1.9;-1.9;-4.9;-4.9;-4.9;-4.2;-1.0;0.0;0.0;0.0;-7.5;-7.5;-2.0;-2.0;-0.9;-0.9;0.1;0.1;-6.3;-6.3;0.0;-3.3;-3.3;-5.3;-5.3;-5.3;0.2;0.2;-6.7;-55.9;-55.9;-5.2;-22.2;-139.4;-0.0;-72.5;-72.1;-10.0;-15.4;-7.6;-20.9;-15.5;35.3;-8.8;-2.3;6.1;-4.5;38.9;30.4;-9.4;0.0;-5.3;-0.8;-7.6;-0.8;-3.3;-8.1;-2.3;-3.1;-35.6;-0.0;-0.0;-0.1;-43.4;-26.3;-26.1;-43.0;-0.1;-1.8;-1.2;-1.5;5.3;10.7;-2.0;17.8;-21.8;-11.1;18.7;-2.0;0.0;-5.3;-4.8;-4.1;-75.2;0.0;7.3;4.3;-0.6;-10.3;33.1;-5.3;-5.5;-97.4;0.3;-2.8;-7.9;-12.8;67.3;66.2;0.0;-12.4;-13.4;-8.3;-18.8;1.4;1.4;66.2;-36.2;-38.8;-4.4;-14.8;-10.6;-3.6;-0.0;-3.6;-13.1;-6.9;-7.1;-12.4;-4.6;-4.6;-4.8;-4.9;-3.5;-4.9;-1.5;61.5;-7.0;0.0;-2.8;2.7;8.3;8.0;-5.4;-0.5;66.2;-2.0;-4.0;-0.2
3.9;3.9;-1.5;-1.5;0.3;0.3;0.3;0.3;0.5;-11.7;-6.6;13.0;13.0;16.0;16.0;-3.0;-3.0;-2.1;-2.1;-4.4;0.2;0.6;0.3;0.6;0.6;0.2;0.2;0.2;-3.1;-3.1;-3.1;-5.0;-5.0;2.1;0.0;-1.8;0.0;-0.9;-0.9;9.6;-3.6;-3.6;-2.3;0.0;-2.2;-0.2;-0.2;-0.1;-0.2;-0.2;0.0;0.0;0.5;0.5;0.5;-2.6;-2.6;-1.1;-1.1;0.1;0.0;-0.2;-0.2;0.3;0.3;-0.2;-0.2;-0.2;-0.2;-1.7;-1.7;20.0;20.0;0.0;0.5;-1.9;-1.9;-1.9;-1.9;-1.9;-3.8;-1.0;0.0;0.0;0.2;-4.3;-4.3;-1.7;-1.7;-0.7;-0.7;0.1;0.1;-5.9;-5.9;0.0;-1.5;-1.5;-5.2;-5.2;-5.2;0.2;0.2;-6.2;-60.6;-60.6;-5.4;-21.7;-126.4;-0.0;-49.0;-49.2;-10.4;-1.7;-10.0;-28.6;-1.8;29.7;-9.9;-2.4;6.1;-5.0;29.0;25.9;-9.4;0.0;-5.0;-0.8;-7.3;-0.8;-3.3;-7.9;-2.3;-3.0;-21.6;-0.2;-0.2;-0.3;-6.3;-39.7;-39.3;-6.3;-0.2;-1.6;-1.6;-1.8;25.8;14.2;6.0;42.3;-3.4;-14.8;19.1;-1.8;0.0;-5.4;-4.7;-23.8;-73.6;0.0;33.7;39.6;-1.1;-11.7;14.4;-5.8;-6.0;-95.3;0.3;-2.6;-5.3;-16.6;67.2;66.5;0.0;-12.8;-13.7;-8.2;-18.7;1.4;1.4;66.5;-37.4;-35.4;-4.5;-14.9;-7.7;-3.4;-0.0;-3.4;-13.6;-8.0;-7.6;-14.7;-4.8;-4.8;-5.0;-4.4;-3.4;-1.9;-1.5;68.5;-7.3;0.0;-2.9;2.4;7.5;7.2;-5.5;-0.4;65.8;-2.2;-4.1;0.4
3.9;3.9;-1.7;-1.7;0.3;0.3;0.3;0.3;0.5;-11.1;-6.8;13.0;13.0;16.0;16.0;-3.0;-3.0;-2.1;-2.1;-4.3;0.2;0.6;0.4;0.6;0.6;0.1;0.1;0.4;-3.3;-3.3;-3.3;-5.1;-5.1;2.1;0.0;-1.9;0.0;-0.6;-0.6;12.6;-4.1;-4.1;-2.7;0.0;-2.7;-0.1;-0.1;0.0;0.1;0.1;0.0;0.0;0.5;0.5;0.5;-2.8;-2.8;-0.8;-0.8;0.0;0.0;-0.7;-0.7;0.2;0.2;-0.3;-0.3;-0.5;-0.5;-1.8;-1.8;20.0;20.0;0.0;0.5;-2.0;-2.0;-2.3;-2.3;-2.3;-3.3;-0.8;0.0;0.0;0.2;-4.8;-4.8;-1.8;-1.8;-0.9;-0.9;0.7;0.7;-5.7;-5.7;0.0;-1.8;-1.8;-5.2;-5.2;-5.2;0.2;0.2;-5.9;-53.4;-53.4;-5.7;-20.8;-127.8;-0.0;-48.6;-48.9;-7.2;-2.6;-11.3;-28.5;-2.8;28.2;-9.8;3.6;2.3;-6.0;28.1;26.0;-9.5;0.0;-5.2;-1.1;-7.3;-1.2;-3.4;-8.1;-2.4;-3.0;-18.4;-0.1;-0.1;-0.2;6.0;-36.1;-35.8;5.8;-0.1;-1.4;-1.2;-1.9;39.7;25.1;3.7;53.1;5.1;-11.8;19.1;-1.9;0.0;-5.7;-5.1;-39.0;-75.6;0.0;33.1;40.6;-1.3;-12.1;-2.3;-6.1;-6.3;-95.9;0.3;-2.8;-6.7;-13.6;67.5;66.4;0.0;-13.1;-14.0;-8.5;-19.0;1.3;1.4;66.4;-42.2;-37.0;-4.1;-14.6;-6.8;-3.3;-0.0;-3.3;-13.7;-7.7;-8.0;-14.4;-4.8;-4.8;-5.0;-4.4;-3.5;-2.4;-1.5;73.9;-6.9;0.0;-2.9;2.3;7.3;7.0;-5.5;-0.4;65.7;-2.3;-4.0;0.3
4.1;4.1;-1.6;-1.6;0.4;0.4;0.4;0.4;0.5;-12.0;-7.0;13.0;13.0;16.0;16.0;-3.0;-3.0;-2.1;-2.1;-4.6;0.0;0.0;0.0;0.7;0.7;0.1;0.1;0.2;-2.7;-2.7;-2.7;-5.2;-5.2;2.3;0.0;-2.0;0.0;0.1;0.1;25.0;-4.2;-4.2;-3.0;0.0;-2.7;-0.1;-0.1;-0.1;-0.1;-0.1;0.0;0.0;0.6;0.6;0.6;-3.6;-3.6;-0.9;-0.9;0.3;0.0;0.1;0.1;0.2;0.2;-0.3;-0.3;-1.4;-1.4;-2.1;-2.1;20.0;20.0;0.0;0.5;-2.0;-2.0;-4.1;-4.1;-4.1;-3.5;-0.9;0.0;0.0;-0.1;-7.0;-7.0;-1.8;-1.8;-0.8;-0.8;-0.2;-0.2;-6.0;-6.0;0.0;-2.8;-2.8;-5.3;-5.3;-5.3;0.2;0.2;-5.1;-50.4;-50.4;-5.5;-21.1;-114.8;-0.0;-58.3;-58.3;-7.4;-1.2;-8.8;-28.9;-1.3;28.0;-13.0;-2.3;6.3;-6.1;28.6;25.7;-9.8;0.0;-4.8;-1.1;-7.0;-1.2;-3.3;-7.8;-2.3;-3.1;-20.9;-0.1;-0.1;-0.2;-6.4;-41.7;-41.3;-6.5;-0.1;-1.7;-1.6;-1.6;43.6;31.2;-0.9;44.1;-6.2;-12.2;5.3;-2.0;0.0;-5.5;-4.5;-37.5;-79.7;0.0;13.7;19.9;-1.2;-10.6;9.9;-6.1;-6.3;-97.1;0.3;-2.8;-6.4;-14.1;67.7;66.7;0.0;-12.7;-13.7;-8.2;-18.7;1.3;1.4;66.6;-45.8;-41.2;-3.2;-13.6;-8.1;-4.1;-0.0;-4.1;-13.0;-7.3;-7.3;-13.2;-4.6;-4.6;-4.8;-4.3;-3.4;-4.1;-1.5;73.1;-7.3;0.0;-3.0;2.6;7.5;7.2;-5.6;-0.5;66.0;-2.1;-4.0;-0.1
3.6;3.6;-1.8;-1.8;0.4;0.4;0.4;0.4;0.6;-12.5;-7.3;13.0;13.0;16.0;16.0;-3.2;-3.2;-2.2;-2.2;-5.8;0.4;1.3;0.7;0.4;0.4;0.2;0.2;0.9;-3.3;-3.3;-3.3;-5.3;-5.3;2.2;0.0;-1.8;0.0;1.5;1.5;25.0;-3.5;-3.5;-2.8;0.0;-2.0;-0.1;-0.1;-0.1;-0.2;-0.2;0.0;0.0;0.5;0.5;0.5;-3.9;-3.9;-1.0;-1.0;0.5;0.0;0.0;0.0;0.3;0.3;-0.1;-0.1;-2.7;-2.7;-1.9;-1.9;20.0;20.0;0.0;0.6;-2.0;-2.0;-5.7;-5.7;-5.7;-3.6;-0.9;0.0;0.0;0.2;-8.8;-8.8;-1.5;-1.5;-0.9;-0.9;0.0;0.0;-4.9;-4.9;0.0;-3.9;-3.9;-5.3;-5.3;-5.3;0.3;0.3;-6.2;-49.2;-49.2;-5.5;-21.7;-118.3;-0.0;-81.9;-81.3;-7.7;-1.3;-8.4;-29.4;-1.4;27.2;-13.3;3.9;2.5;-6.3;27.8;24.9;-9.5;0.0;-5.0;-1.2;-7.3;-0.8;-3.5;-7.7;-2.4;-3.1;-25.7;-0.2;-0.2;-0.3;-2.4;-43.0;-42.6;-2.5;-0.2;-1.9;-1.6;-1.2;48.6;34.3;-1.7;34.7;-12.2;-11.9;1.7;-2.1;0.0;-5.5;-4.8;-35.5;-85.4;0.0;10.2;17.3;-0.8;-9.3;-13.3;-5.9;-6.1;-95.4;0.3;-2.6;-6.4;-13.8;67.7;66.5;0.0;-12.6;-13.6;-8.1;-18.6;1.4;1.4;66.4;-48.4;-42.9;-3.0;-13.4;-9.7;-4.1;-0.0;-4.1;-14.4;-7.8;-9.1;-14.7;-4.8;-4.8;-5.0;-4.3;-3.3;-5.7;-1.5;76.2;-7.1;0.0;-3.2;2.6;7.1;6.8;-4.9;-0.4;65.7;-1.7;-4.2;-0.4
3.8;3.8;-1.6;-1.6;0.3;0.3;0.3;0.3;0.2;-12.1;-7.6;13.0;13.0;16.0;16.0;-3.1;-3.1;-2.1;-2.1;-5.0;0.5;2.1;1.2;1.0;1.0;0.1;0.1;1.0;-3.3;-3.3;-3.3;-5.3;-5.3;1.9;0.0;-2.0;0.0;0.2;0.2;17.6;-3.0;-3.0;-2.3;0.0;-2.7;0.0;0.0;-0.2;-0.0;-0.0;0.0;0.0;0.6;0.6;0.6;-2.8;-2.8;-0.9;-0.9;-0.2;0.0;-0.7;-0.7;0.3;0.3;-0.4;-0.4;-1.2;-1.2;-1.8;-1.8;20.0;20.0;0.0;0.5;-1.9;-1.9;-3.1;-3.1;-3.1;-3.1;-0.8;0.0;0.0;0.2;-5.6;-5.6;-1.7;-1.7;-0.9;-0.9;0.9;0.9;-5.0;-5.0;0.0;-2.0;-2.0;-5.1;-5.1;-5.1;0.3;0.3;-5.2;-48.6;-48.6;-5.7;-21.7;-130.5;-0.0;-87.7;-86.9;-7.6;-1.4;-8.2;-29.1;-1.6;28.6;-12.7;4.4;3.0;-6.0;24.6;22.7;-9.2;0.0;-5.0;-1.1;-7.2;-0.8;-3.3;-7.9;-2.3;-3.0;-29.3;-0.1;-0.1;-0.2;24.5;-39.6;-39.3;24.0;-0.1;-1.5;-1.6;-1.1;57.2;34.8;-0.7;41.5;-4.3;-12.7;6.6;-2.0;0.0;-5.7;-5.6;-39.9;-86.6;0.0;22.9;34.2;-1.3;-11.8;-31.2;-5.1;-5.3;-83.2;0.3;-2.8;-5.0;-14.7;67.8;66.6;0.0;-8.4;-9.4;-7.4;-17.8;1.4;1.4;66.4;-48.7;-42.3;-1.9;-12.3;-8.5;-3.5;-0.0;-3.5;-16.4;-7.7;-3.8;-14.6;-4.4;-4.5;-4.6;-4.2;-3.5;-3.1;-1.5;76.9;-7.2;0.0;-3.0;2.4;6.6;6.4;-5.0;-0.5;66.2;-1.7;-4.1;-0.1
3.8;3.8;-1.4;-1.4;0.2;0.2;0.2;0.2;-0.0;-12.7;-7.9;13.0;13.0;16.0;16.0;-2.9;-2.9;-1.9;-1.9;-5.3;0.4;1.8;1.0;0.6;0.6;0.3;0.3;1.1;-3.5;-3.5;-3.5;-5.4;-5.4;1.8;0.0;-2.0;0.0;0.6;0.6;5.6;-3.4;-3.4;-1.6;0.0;-2.3;-0.2;-0.2;1.4;-0.1;-0.1;0.0;0.0;0.4;0.4;0.4;-2.3;-2.3;-0.6;-0.6;0.3;0.0;0.1;0.1;-0.2;-0.2;-0.6;-0.6;-1.7;-1.7;-1.4;-1.4;20.0;20.0;0.0;0.4;-1.9;-1.9;-1.4;-1.4;-1.4;-3.5;-1.0;0.0;0.0;0.0;-3.6;-3.6;-1.5;-1.5;-0.7;-0.7;-0.2;-0.2;-5.3;-5.3;0.0;-0.9;-0.9;-5.4;-5.4;-5.4;0.3;0.3;-6.5;-52.0;-52.0;-5.7;-21.3;-116.5;-0.0;-78.0;-77.4;-9.9;-1.3;-6.3;-29.0;-1.5;28.7;-11.3;4.9;3.6;-3.8;22.2;19.5;-9.1;0.0;-4.9;-1.1;-6.6;-0.8;-3.4;-7.4;-2.3;-3.0;-24.5;0.0;0.0;-0.0;26.9;-43.2;-42.8;26.4;0.0;-1.7;-1.6;-0.4;61.6;37.3;-4.5;46.7;-3.2;-12.6;0.6;-2.1;0.0;-5.6;-5.7;-40.2;-84.2;0.0;6.2;18.5;-1.2;-12.4;-21.6;-4.4;-4.7;-77.0;0.3;-2.8;-4.4;-14.4;67.7;66.6;0.0;-9.3;-10.3;-7.2;-17.6;1.5;1.5;66.5;-47.2;-40.7;-1.1;-11.5;-8.5;-3.6;-0.0;-3.6;-16.5;-7.7;-4.5;-14.1;-4.1;-4.1;-4.3;-4.1;-3.4;-1.4;-1.5;81.5;-7.5;0.0;-2.7;3.0;7.1;6.9;-5.6;-0.5;66.2;-1.1;-4.0;-0.0
3.2;3.2;-1.3;-1.3;0.4;0.4;0.4;0.4;1.1;-13.9;-8.1;13.0;13.0;16.0;16.0;-2.6;-2.6;-2.1;-2.1;-4.5;0.1;0.5;0.3;1.7;1.7;0.0;0.0;1.6;-3.0;-3.0;-3.0;-4.8;-4.8;1.5;0.0;-1.8;0.0;0.3;0.3;19.9;-2.5;-2.5;-1.4;0.0;-2.7;-0.0;-0.0;0.1;-0.0;-0.0;0.0;0.0;0.3;0.3;0.3;-2.9;-2.9;-0.6;-0.6;0.4;0.0;0.2;0.2;0.1;0.1;-0.9;-0.9;-1.0;-1.0;-1.1;-1.1;20.0;20.0;0.0;0.6;-1.9;-1.9;-3.0;-3.0;-3.0;-3.7;-0.7;0.0;0.0;0.2;-4.5;-4.5;-1.2;-1.2;-0.6;-0.6;-0.2;-0.2;-5.8;-5.8;0.1;-2.2;-2.2;-5.2;-5.2;-5.2;0.3;0.3;-6.5;-61.3;-61.3;-5.4;-21.6;-114.9;-0.0;-71.4;-71.1;-4.7;-2.0;-5.7;-26.7;-2.1;26.2;-9.3;-1.6;6.8;-4.1;19.2;17.8;-8.7;0.0;-4.4;-1.1;-6.5;0.0;-3.3;-7.2;-2.3;-2.8;-20.3;0.3;0.3;0.2;14.6;-36.0;-35.7;14.3;0.2;-1.7;-1.2;-0.2;52.1;34.4;-4.4;48.8;2.7;-12.4;-5.8;-1.9;0.0;-5.4;-5.0;-40.2;-79.6;0.0;-9.6;-0.8;-0.9;-13.9;-38.2;-3.2;-3.5;-71.3;0.3;-3.1;-2.5;-14.4;67.1;66.2;0.0;-7.8;-8.8;-6.3;-16.6;1.7;1.7;66.0;-44.8;-38.4;-0.8;-11.1;-5.9;-2.8;-0.0;-2.8;-15.7;-3.4;-2.9;-15.9;-3.0;-3.0;-3.1;-3.4;-3.3;-3.0;-1.5;70.2;-6.9;0.0;-2.9;2.8;7.2;6.8;-5.1;-0.4;66.0;-0.8;-4.1;0.2
