BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
931.2;936.5;826.2;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.7;0.0;0.0;60.9;0.0;1221.0;559.2;39.3;0.0;5.6;6.3;7.2;0.0;0.0;0.0;0.0;0.0;0.0
934.2;935.4;836.4;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.2;0.0;0.0;60.3;0.0;1237.2;558.3;38.8;0.0;5.0;6.4;3.5;0.0;0.0;0.0;0.0;0.0;0.0
930.1;934.5;838.0;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.6;0.0;0.0;60.9;0.0;1246.1;559.0;39.0;0.0;5.2;5.6;6.7;0.0;0.0;0.0;0.0;0.0;0.0
932.4;934.0;846.6;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.3;0.0;0.0;60.9;0.0;1259.6;559.2;39.4;0.0;4.2;5.5;4.1;0.0;0.0;0.0;0.0;0.0;-67.9
932.4;935.1;836.5;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;60.7;0.0;1242.1;559.1;39.1;0.0;5.6;5.5;2.4;0.0;0.0;0.0;0.0;0.0;-67.1
934.3;933.9;843.6;918.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.4;0.0;1250.5;556.6;39.3;0.0;4.7;5.0;4.3;0.0;0.0;0.0;0.0;0.0;-67.2
931.3;933.4;832.0;912.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.6;0.0;1229.8;555.4;39.0;0.0;4.2;4.3;3.3;0.0;0.0;0.0;0.0;0.0;-67.1
931.5;934.0;840.9;903.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.8;0.0;1247.1;557.2;39.1;0.0;5.0;3.9;4.7;0.0;0.0;0.0;0.0;0.0;-1.1
934.2;935.0;835.1;904.1;0.0;0.0;0.0;0.0;0.0;0.0;54.8;0.0;0.0;60.1;0.0;1235.3;556.4;38.6;0.0;5.5;4.9;5.0;0.0;0.0;0.0;0.0;0.0;0.0
934.5;932.6;851.1;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.7;0.0;0.0;60.7;0.0;1264.1;555.4;39.4;0.0;3.4;4.4;5.4;0.0;0.0;0.0;0.0;0.0;0.0
936.3;934.4;841.8;918.1;0.0;0.0;0.0;0.0;0.0;0.0;54.6;0.0;0.0;59.8;0.0;1234.3;551.0;40.2;0.0;5.5;4.0;4.7;0.0;0.0;0.0;0.0;0.0;0.0
940.8;938.3;847.6;918.1;0.0;0.0;0.0;0.0;0.0;0.0;53.8;0.0;60.2;60.8;0.0;1247.1;555.1;40.1;0.0;7.4;6.4;8.1;0.0;0.0;0.0;0.0;0.0;0.0
937.4;899.6;879.4;918.1;0.0;0.0;0.0;0.0;0.0;0.0;53.9;0.0;60.3;60.3;0.0;1301.8;555.2;40.4;0.0;6.7;5.7;8.2;0.0;0.0;45.3;45.8;0.0;0.0
934.9;900.1;884.1;918.1;0.0;0.0;0.0;0.0;0.0;61.9;56.4;0.0;61.4;62.4;0.0;1313.5;553.6;39.8;0.0;4.9;5.1;8.3;0.0;0.0;53.6;54.2;0.0;0.0
934.5;896.9;878.7;918.1;0.0;0.0;0.0;0.0;0.0;59.7;54.1;0.0;59.2;61.8;0.0;1294.9;556.1;39.8;0.0;5.1;5.1;12.4;0.0;0.0;45.5;45.4;45.9;0.0
937.7;898.4;898.7;918.1;0.0;0.0;0.0;0.0;0.0;60.8;55.3;0.0;60.3;61.9;0.0;1317.8;553.7;40.1;0.0;6.8;5.5;11.3;0.0;0.0;45.6;45.6;45.6;0.0
938.1;897.8;900.2;918.1;0.0;0.0;0.0;0.0;0.0;62.1;57.9;0.0;61.6;62.8;0.0;1320.5;556.4;40.7;0.0;4.4;4.5;2.9;0.0;0.0;47.0;47.4;-0.2;0.0
940.8;897.1;901.1;918.1;0.0;0.0;0.0;0.0;0.0;61.2;56.0;0.0;60.4;61.6;0.0;1323.5;554.9;40.4;0.0;3.1;2.9;1.9;0.1;0.1;45.4;30.1;0.0;0.0
935.4;899.0;897.7;918.1;0.0;0.0;0.0;0.1;0.1;60.1;54.8;0.0;59.1;60.9;0.0;1323.1;567.9;40.1;0.0;3.1;3.0;2.4;0.2;0.2;44.5;0.0;0.0;0.0
938.7;896.4;902.0;918.1;0.0;0.0;0.0;0.1;0.1;61.0;56.0;0.0;60.4;62.2;0.0;1322.4;567.2;40.7;0.0;3.3;4.2;4.6;0.2;0.2;54.4;0.0;0.0;0.0
936.2;903.8;896.5;918.1;0.0;0.0;0.0;0.1;0.1;60.6;55.2;0.0;59.6;61.1;0.0;1319.1;564.2;40.7;0.0;3.7;4.1;4.2;0.3;0.3;31.3;0.0;0.0;0.0
937.5;924.6;899.7;918.1;0.0;0.0;0.0;0.1;0.1;60.7;55.4;0.0;60.3;61.5;0.0;1324.6;565.3;40.2;0.0;3.7;4.9;6.5;0.4;0.4;0.0;0.0;0.0;0.0
935.2;923.5;897.2;918.1;0.0;0.0;0.0;0.2;0.2;60.1;54.6;0.0;59.2;61.3;0.0;1322.8;567.2;40.2;0.0;3.9;5.8;8.4;0.6;0.6;0.0;0.0;0.0;0.0
934.9;924.7;896.2;918.1;0.0;0.0;0.0;0.2;0.2;62.1;60.1;0.0;65.9;68.4;0.0;1321.2;565.7;40.1;0.0;5.0;6.8;7.6;0.6;0.6;0.0;0.0;0.0;0.0
935.2;923.6;895.6;918.1;0.0;0.0;0.0;0.1;0.1;61.2;54.7;0.0;60.5;62.2;0.0;1326.6;570.0;40.6;0.0;3.4;4.5;4.7;0.4;0.4;0.0;0.0;0.0;0.0
936.9;925.0;898.1;918.1;0.0;0.0;0.0;0.2;0.2;61.3;54.8;0.0;60.5;62.4;0.0;1324.4;569.2;40.3;0.0;3.3;4.6;6.5;0.5;0.5;0.0;0.0;0.0;0.0
934.3;926.1;896.6;918.1;0.0;0.0;0.0;0.2;0.2;61.2;54.2;0.0;60.1;61.5;0.0;1324.0;568.4;39.6;0.0;3.2;3.2;6.3;0.5;0.5;0.0;0.0;0.0;0.0
941.1;934.6;899.4;918.1;0.0;0.0;0.0;0.2;0.2;61.5;55.2;0.0;61.0;62.0;0.0;1325.2;569.7;40.1;0.0;4.2;3.0;3.4;0.4;0.4;0.0;0.0;0.0;0.0
940.2;926.2;908.4;918.1;0.0;0.0;0.0;0.1;0.1;60.4;53.8;0.0;59.7;61.9;0.0;1330.2;570.5;40.1;0.0;3.4;4.0;2.6;0.4;0.4;0.0;0.0;0.0;0.0
935.8;927.7;895.4;918.1;0.0;0.0;0.0;0.1;0.1;60.4;54.4;0.0;59.6;61.3;0.0;1333.0;585.6;40.2;0.0;3.9;4.4;3.1;0.2;0.2;0.0;0.0;0.0;0.0
933.1;927.2;893.5;918.1;0.0;0.0;0.0;0.0;0.0;60.0;53.3;0.0;58.7;60.2;0.0;1330.1;590.2;39.8;0.0;4.6;5.1;6.7;0.1;0.1;44.5;0.0;0.0;0.0
935.6;925.5;852.4;918.1;0.0;0.0;0.0;0.0;0.0;60.3;54.2;0.0;59.5;61.9;0.0;1329.9;604.0;39.8;0.0;5.1;5.4;9.0;0.1;0.1;45.9;46.0;0.0;0.0
935.4;929.4;836.9;918.1;0.0;0.0;0.0;0.0;0.0;59.6;58.9;0.0;64.1;67.1;0.0;1332.8;616.1;39.9;0.0;4.5;9.1;8.6;0.0;0.0;41.4;41.6;42.2;0.0
938.3;927.4;868.1;918.1;0.0;0.0;0.0;0.0;0.0;60.1;59.5;0.0;64.4;66.4;0.0;1333.4;633.4;39.6;0.0;4.5;8.4;7.4;0.0;0.0;44.4;44.8;44.8;0.0
939.1;928.4;846.9;918.1;0.0;0.0;0.0;0.0;0.0;59.9;59.3;0.0;64.2;66.5;0.0;1332.3;645.2;40.1;0.0;5.9;6.9;8.8;0.0;0.0;45.1;45.7;45.2;0.0
937.4;928.8;838.3;918.1;0.0;0.0;0.0;0.0;0.0;60.3;60.3;0.0;64.5;66.7;0.0;1332.6;662.6;39.9;0.0;4.5;6.2;5.2;0.0;0.0;38.3;38.2;37.9;0.0
936.9;928.0;906.5;918.1;0.0;0.0;0.0;0.0;0.0;59.7;60.1;0.0;64.0;66.3;0.0;1335.6;678.0;40.6;0.0;9.3;8.0;7.6;0.0;0.0;46.1;46.2;46.3;0.0
936.7;928.7;904.5;918.1;0.0;0.0;0.0;0.0;0.0;59.9;59.9;0.0;64.1;66.5;0.0;1343.9;698.8;39.8;0.0;6.1;9.6;8.9;0.0;0.0;44.6;44.9;44.8;0.0
935.0;925.8;899.6;918.1;0.0;0.0;0.0;0.0;0.0;60.1;60.6;0.0;64.5;66.8;0.0;1340.2;715.9;40.6;0.0;7.7;9.1;7.1;0.0;0.0;41.8;42.3;42.0;0.0
934.8;929.4;907.7;918.1;0.0;0.0;0.0;0.0;0.0;59.6;59.4;0.0;63.9;66.5;0.0;1338.0;718.8;40.2;0.0;8.0;9.8;7.1;0.0;0.0;44.8;0.0;0.0;0.0
935.0;930.5;908.2;918.1;0.0;0.0;0.0;0.0;0.0;60.7;59.7;0.0;64.8;66.9;0.0;1344.1;716.1;40.1;0.0;5.5;7.5;9.1;0.0;0.0;37.1;0.0;0.0;0.0
934.2;931.4;908.6;918.1;0.0;0.0;0.0;0.0;0.0;61.0;60.5;0.0;64.8;67.0;0.0;1338.9;731.8;40.6;0.0;5.1;7.4;8.5;0.0;0.0;0.0;0.0;0.0;0.0
937.4;931.4;910.4;918.1;0.0;0.0;0.0;0.0;0.0;60.6;60.0;0.0;65.0;66.7;0.0;1343.1;744.8;40.4;0.0;3.9;5.3;9.2;0.0;0.0;0.0;0.0;0.0;0.0
938.3;936.0;913.3;918.1;0.0;0.0;0.0;0.0;0.0;60.5;59.5;0.0;65.0;67.0;0.0;1345.3;764.0;40.7;0.0;2.7;3.8;4.5;0.0;0.0;0.0;0.0;0.0;0.0
932.4;932.8;905.7;918.1;0.0;0.0;0.0;0.0;0.0;60.3;59.8;0.0;64.7;66.1;0.0;1337.8;778.0;40.6;0.0;4.0;2.9;2.5;0.0;0.0;0.0;0.0;0.0;0.0
937.0;933.5;908.3;918.1;0.0;0.0;0.0;0.0;0.0;60.9;60.1;0.0;65.4;66.4;0.0;1339.5;800.9;39.9;0.0;4.0;3.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0
935.0;931.3;908.0;918.1;0.0;0.0;0.0;0.0;0.0;60.6;54.8;0.0;60.7;65.2;0.0;1340.4;823.3;40.7;0.0;4.3;4.9;7.5;0.0;0.0;0.0;0.0;0.0;0.0
934.8;934.4;905.4;918.1;0.0;0.0;0.0;0.0;0.0;60.5;54.0;0.0;60.2;61.6;0.0;1338.8;838.5;40.3;0.0;3.9;4.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0
