AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA;BXNE53G1
1.3;1.3;4.1;4.1;-0.2;-0.2;-0.2;-0.2;8.4;0.0;0.9;31.0;31.0;38.0;36.1;0.0;0.0;4.9;4.9;0.9;7.5;6.5;7.5;7.7;7.7;-0.1;-0.1;-0.4;10.5;10.5;10.5;-1.1;-1.1;1.4;0.0;2.0;0.0;1.1;1.1;9.9;13.4;13.4;8.2;0.0;-1.4;-0.3;-0.3;-1.0;4.5;4.5;0.0;7.3;1.3;1.3;1.3;1.8;1.8;7.6;7.6;0.0;-0.2;0.0;0.0;0.4;0.4;8.9;8.9;8.7;0.2;5.6;5.6;46.0;46.5;0.0;0.4;4.4;4.4;1.2;1.2;1.2;0.4;0.4;0.0;0.0;-0.6;13.4;13.4;-1.3;-1.3;5.1;5.1;-0.1;-0.1;48.3;48.3;0.1;0.8;0.8;1.3;1.3;1.3;0.0;0.0;-5.6;215.7;215.8;-2.1;49.3;945.4;-2.4;-104.8;-102.2;50.8;-21.9;-13.1;-18.5;-21.8;17.7;50.0;21.3;21.2;46.4;-85.6;-43.0;5.9;0.0;13.4;8.9;-12.9;13.8;11.7;-11.9;7.6;8.2;-333.5;10.1;10.2;9.9;465.6;465.2;459.2;459.7;9.4;14.8;13.8;11.7;-476.9;-472.3;83.6;-280.1;-279.3;-37.8;985.3;10.3;0.0;9.1;4.8;-103.6;-21.2;-22.9;774.3;774.6;-0.3;-271.1;-905.6;34.9;34.9;155.4;0.0;2.8;48.1;-33.4;0.1;0.0;0.0;24.6;24.3;30.4;30.7;7.5;7.5;-0.0;513.5;513.4;11.0;11.7;67.3;13.7;0.0;13.7;-90.7;-89.4;-143.3;-153.0;28.5;28.2;30.1;0.1;9.3;1.2;0.0;-256.9;2.4;0.0;14.9;-8.7;-11.0;-10.9;-2.4;0.0;0.0;11.3;12.6;-0.4
1.6;1.6;4.5;4.5;-0.1;-0.1;-0.1;-0.1;9.1;0.0;2.2;31.0;31.0;38.0;36.1;0.0;0.0;5.0;5.0;2.1;8.0;7.0;7.0;7.2;7.2;-0.1;-0.1;0.1;10.1;10.1;10.1;-0.1;-0.1;1.1;0.0;2.2;0.0;1.2;1.2;8.1;12.8;12.8;7.7;0.0;-1.3;0.0;0.0;0.4;4.5;4.5;0.0;8.2;0.3;0.3;0.3;1.6;1.6;7.5;7.5;0.0;-0.6;0.0;0.0;0.0;0.0;9.4;9.4;8.8;0.3;6.0;6.0;46.0;47.4;0.0;0.5;4.6;4.6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-0.5;13.6;13.6;-1.5;-1.5;5.2;5.2;0.0;0.0;48.0;48.0;0.0;0.6;0.6;2.2;2.2;2.2;0.2;0.2;-4.5;201.1;201.3;-2.6;47.1;932.4;-2.3;-112.4;-109.5;50.4;-24.7;-14.7;-18.4;-24.6;21.8;49.5;22.2;21.6;45.6;-83.2;-39.5;5.9;0.0;13.2;8.8;-13.1;13.8;11.6;-12.2;7.5;8.5;-346.1;10.4;10.4;10.2;470.9;470.5;464.5;465.0;9.7;15.9;14.6;12.7;-467.9;-463.4;69.6;-262.6;-261.9;-60.3;1001.3;10.5;0.0;9.0;4.8;-120.4;-19.4;-20.7;774.8;775.0;-1.2;-275.8;-956.7;36.1;36.2;133.4;0.9;2.8;46.6;-55.9;0.1;0.0;0.0;22.5;22.2;29.4;29.8;7.4;7.4;-0.0;502.3;502.2;12.5;13.3;68.9;12.9;0.0;12.9;-90.6;-88.7;-143.2;-153.0;28.8;28.5;30.4;0.3;9.5;1.0;0.0;-257.7;1.9;0.0;13.9;-8.7;-11.1;-11.0;-0.9;0.0;0.0;12.2;11.7;-0.4
1.3;1.3;4.6;4.6;0.0;0.0;0.0;0.0;9.3;0.0;3.8;31.0;31.0;38.0;36.9;0.0;0.0;5.2;5.2;1.6;8.4;7.4;7.9;7.1;7.1;0.1;0.1;-0.2;10.7;10.7;10.7;-0.2;-0.2;1.3;0.0;2.4;0.0;0.6;0.6;9.7;12.3;12.3;8.6;0.0;-1.7;0.0;0.0;-1.1;4.7;4.7;0.0;9.0;0.5;0.5;0.5;1.4;1.4;8.4;8.4;0.0;0.0;0.0;0.0;0.4;0.4;9.5;9.5;9.3;-0.1;6.4;6.4;46.0;48.2;0.0;0.4;4.9;4.9;1.1;1.1;1.1;0.5;0.5;0.0;0.0;-0.3;14.4;14.4;-1.2;-1.2;5.2;5.2;-0.1;-0.1;47.8;47.8;0.1;0.6;0.6;1.1;1.1;1.1;0.0;0.0;-4.3;207.3;207.4;-2.3;48.6;970.3;-2.4;-177.3;-172.7;50.6;-30.7;-8.2;-22.3;-30.6;25.5;50.6;21.1;21.0;45.0;-77.1;-40.3;5.7;0.0;13.3;9.5;-12.4;13.8;12.7;-11.6;8.2;8.8;-399.0;10.5;10.6;10.3;460.9;460.5;454.6;455.1;9.8;15.9;14.6;12.6;-512.8;-507.8;69.6;-337.5;-336.6;-61.6;1033.3;10.7;0.0;8.8;4.8;-63.7;-3.3;-1.9;796.4;796.6;-1.1;-272.3;-930.2;36.2;36.2;188.3;0.9;2.3;49.2;-57.2;0.1;0.0;0.0;25.4;25.6;30.2;31.1;7.5;7.5;-0.0;578.2;578.1;12.3;13.1;63.6;14.2;0.0;14.2;-92.5;-88.9;-146.2;-153.4;30.1;29.7;31.8;0.2;9.7;1.1;0.0;-277.1;2.5;0.0;14.6;-8.9;-11.5;-11.4;0.8;0.0;0.0;12.1;12.3;0.0
1.6;1.6;4.8;4.8;-0.1;-0.1;-0.1;-0.1;9.2;-0.1;-0.1;31.0;31.0;38.0;39.1;0.0;0.0;5.0;5.0;2.9;7.4;6.5;7.4;7.6;7.6;-0.1;-0.1;-0.1;10.1;10.1;10.1;-0.6;-0.6;1.0;0.0;2.6;0.0;0.2;0.2;8.9;13.7;13.7;8.5;0.0;-0.9;0.2;0.2;-0.8;4.6;4.6;0.0;8.7;0.4;0.4;0.4;1.6;1.6;8.3;8.3;0.0;-0.1;0.0;0.0;0.3;0.3;8.8;8.8;9.7;-0.2;6.5;6.5;46.0;46.2;0.0;0.5;4.4;4.4;0.9;0.9;0.9;0.0;0.0;0.0;0.0;-0.5;14.0;14.0;-1.4;-1.4;5.3;5.3;1.1;1.1;48.2;48.2;0.0;0.4;0.4;0.9;0.9;0.9;0.3;0.3;-5.6;212.3;212.4;-1.6;47.3;986.6;-2.4;-190.9;-186.0;50.6;-33.4;-12.0;-15.2;-33.2;27.9;51.5;20.9;20.8;43.9;-77.9;-39.4;5.7;2.3;13.1;9.1;-12.7;13.8;12.0;-11.8;7.8;8.2;-409.0;10.5;10.5;10.2;451.4;451.0;445.2;445.7;9.8;15.0;13.8;12.4;-507.8;-502.8;48.4;-358.0;-357.0;-49.2;1005.7;10.8;0.0;9.2;4.8;-32.2;-8.3;-7.8;774.4;774.7;-1.8;-271.5;-885.7;35.5;35.5;239.8;0.0;1.7;45.9;-45.0;0.1;-0.0;0.0;22.4;22.2;28.2;29.0;7.1;7.1;-0.0;611.0;610.9;11.3;12.1;63.6;13.6;0.0;13.6;-93.5;-90.3;-147.9;-155.8;28.0;27.7;29.6;-1.1;9.4;0.9;0.0;-286.4;2.4;0.0;14.6;3.3;0.1;0.2;-0.3;0.0;0.0;12.0;12.3;-0.1
1.3;1.3;4.4;4.4;-0.0;-0.0;-0.0;-0.0;8.3;0.1;4.4;31.0;31.0;38.0;35.1;0.0;0.0;4.9;4.9;0.7;8.0;6.5;8.0;6.9;6.9;-0.1;-0.1;-0.7;9.8;9.8;9.8;-0.2;-0.2;1.6;0.0;2.3;0.0;0.8;0.8;9.4;12.5;12.5;8.7;0.0;-0.7;-0.4;-0.4;-1.5;4.7;4.7;0.0;7.7;0.4;0.4;0.4;1.4;1.4;8.6;8.6;0.0;0.0;0.0;0.0;0.7;0.7;8.8;8.8;9.2;0.5;5.8;5.8;46.0;48.6;0.0;0.4;4.1;4.1;0.8;0.8;0.8;0.3;0.3;0.0;0.0;-0.5;13.2;13.2;-1.3;-1.3;4.9;4.9;-0.2;-0.2;48.2;48.2;0.0;0.4;0.4;2.0;2.0;2.0;0.2;0.2;-4.9;200.5;200.6;-2.1;47.8;924.7;-2.4;-186.6;-181.8;49.6;-29.7;-20.0;-5.1;-29.6;25.3;52.9;21.0;20.4;45.1;-84.8;-36.5;6.2;0.0;12.1;8.8;-13.0;13.0;11.6;-12.1;7.5;8.0;-397.4;10.3;10.3;10.0;485.1;484.7;478.5;479.0;9.6;14.9;13.8;12.6;-442.6;-438.3;54.9;-238.0;-237.4;-53.2;974.7;10.1;0.0;8.3;4.8;-85.5;-18.3;-19.4;754.5;754.8;-0.4;-276.0;-961.5;35.1;35.2;162.8;0.0;4.0;47.4;-49.1;0.1;-0.0;0.0;21.0;20.8;27.3;28.1;7.1;7.1;0.0;544.4;544.3;12.2;13.0;71.5;12.9;0.0;12.9;-92.9;-90.8;-146.9;-156.7;28.4;28.1;30.0;-1.6;9.2;0.8;0.0;-270.4;1.6;0.0;14.0;2.9;-0.1;-0.1;-3.3;0.0;-0.0;12.1;11.7;-0.3
2.0;2.0;4.1;4.1;-0.1;-0.1;-0.1;-0.1;8.0;0.0;0.7;31.0;31.0;38.0;34.8;0.0;0.0;4.6;4.6;1.3;7.4;6.4;6.9;7.5;7.5;0.2;0.2;0.0;8.7;8.7;8.7;-0.4;-0.4;1.0;0.0;2.9;0.0;0.8;0.8;9.3;11.9;11.9;7.8;0.0;-1.2;-0.2;-0.2;2.5;4.5;4.5;0.0;7.5;0.4;0.4;0.4;1.5;1.5;8.2;8.2;0.0;0.1;0.0;0.0;0.0;0.0;8.7;8.7;9.0;0.2;5.9;5.9;46.0;46.6;0.0;0.5;4.0;4.0;0.9;0.9;0.9;-0.3;-0.3;0.0;0.0;-0.4;12.5;12.5;-1.4;-1.4;4.7;4.7;-0.2;-0.2;47.6;47.6;0.0;0.5;0.5;1.4;1.4;1.4;0.2;0.2;-3.6;195.2;195.4;-2.0;44.7;955.7;-2.4;-158.7;-154.6;48.3;-33.2;-15.0;-10.8;-33.1;29.8;48.1;20.2;19.6;42.3;-73.9;-33.7;5.9;0.0;12.2;8.4;-12.9;12.2;11.1;-12.0;7.2;7.7;-428.0;10.2;10.3;10.0;459.5;459.1;453.2;453.7;9.6;14.9;13.8;12.3;-481.7;-477.0;81.5;-254.3;-253.6;-67.1;1020.8;9.3;0.0;8.1;4.8;-79.5;-16.8;-17.7;797.5;797.8;-1.4;-279.2;-956.6;35.3;35.3;159.2;0.0;3.4;48.6;-63.0;0.1;0.0;0.0;21.0;20.7;26.8;27.6;7.0;7.0;0.0;551.4;551.3;12.8;13.7;64.0;11.7;0.0;11.7;-96.1;-92.3;-152.0;-159.3;27.7;27.4;29.2;-1.8;9.1;0.9;0.0;-270.7;1.1;0.0;12.4;2.7;-0.1;-0.2;-3.7;0.0;-0.0;11.8;10.4;-0.2
1.2;1.2;3.8;3.8;-0.1;-0.1;-0.1;-0.1;8.7;0.0;0.2;31.0;31.0;38.0;35.9;0.0;0.0;4.5;4.5;2.7;7.8;6.2;7.2;7.9;7.9;0.0;0.0;-1.3;10.3;10.3;10.3;-0.6;-0.6;1.6;0.0;2.9;0.0;0.0;0.0;10.6;11.5;11.5;8.1;0.0;-0.7;0.1;0.1;-1.1;4.6;4.6;0.0;6.9;0.4;0.4;0.4;1.1;1.1;7.6;7.6;0.0;-0.2;0.0;0.0;0.4;0.4;8.5;8.5;9.1;0.4;5.9;5.9;46.0;46.4;0.0;1.8;3.6;3.6;0.9;0.9;0.9;0.1;0.1;0.0;0.0;-0.3;11.7;11.7;-1.2;-1.2;4.6;4.6;0.3;0.3;47.8;47.8;0.0;0.5;0.5;1.7;1.7;1.7;0.2;0.2;-4.2;195.4;195.5;-1.9;44.4;946.5;-2.4;-184.3;-179.6;47.0;-33.8;-15.3;-10.6;-33.7;31.0;48.3;20.8;20.2;42.8;-73.8;-33.3;6.0;0.0;12.1;8.0;-13.4;12.2;10.6;-12.4;6.9;7.7;-455.1;10.0;10.0;9.7;460.1;459.7;453.9;454.3;9.3;15.0;13.9;13.0;-487.8;-483.1;79.5;-259.9;-259.2;-66.5;1018.2;9.1;0.0;7.9;5.5;-65.1;-13.3;-13.6;800.3;800.5;-1.2;-277.5;-954.3;35.2;35.3;170.9;0.0;2.8;49.5;-62.6;0.1;0.0;0.0;20.8;20.5;27.3;28.1;7.1;7.1;-0.0;571.3;571.2;14.1;14.7;64.5;12.0;0.0;12.0;-95.7;-90.9;-151.3;-156.9;27.7;27.5;29.3;-2.3;8.9;0.9;0.0;-275.6;1.4;0.0;12.0;2.6;-0.1;-0.1;-4.0;0.0;-0.0;12.5;10.1;-0.3
1.3;1.3;4.0;4.0;-0.2;-0.2;-0.2;-0.2;8.4;0.0;2.1;31.0;31.0;38.0;35.5;0.0;0.0;4.7;4.7;2.1;8.1;5.7;6.7;8.0;8.0;-0.2;-0.2;-0.2;10.4;10.4;10.4;-0.1;-0.1;1.3;0.0;1.9;0.0;0.6;0.6;10.5;11.4;11.4;8.7;0.0;-1.6;0.4;0.4;0.0;4.6;4.6;0.0;7.6;0.5;0.5;0.5;1.1;1.1;7.7;7.7;0.0;-0.2;0.0;0.0;0.4;0.4;8.3;8.3;9.1;-0.4;5.7;5.7;46.0;47.3;0.0;0.6;3.5;3.5;0.9;0.9;0.9;0.4;0.4;0.0;0.0;-0.5;12.3;12.3;-1.2;-1.2;5.1;5.1;-0.1;-0.1;47.9;47.9;0.0;0.6;0.6;1.1;1.1;1.1;0.1;0.1;-6.3;191.1;191.2;-1.7;43.8;921.3;-2.4;-185.2;-180.5;47.1;-33.5;-18.1;-7.2;-33.4;31.8;49.8;21.3;21.3;43.4;-79.1;-33.9;6.9;0.0;12.3;8.0;-13.4;13.0;10.5;-12.4;6.8;7.4;-452.5;10.5;10.5;10.2;476.0;475.6;469.5;470.0;9.8;14.8;13.8;13.0;-469.2;-464.7;81.4;-226.8;-226.2;-67.7;995.5;8.9;0.0;7.7;5.5;-83.3;-14.2;-14.6;784.2;784.5;-1.0;-280.6;-979.8;35.1;35.2;152.7;0.0;2.8;50.3;-63.9;0.1;0.0;0.0;21.2;21.0;27.1;27.9;7.0;7.0;0.0;554.6;554.5;14.7;15.3;68.0;12.2;0.0;12.2;-95.9;-91.1;-151.7;-157.2;27.9;27.6;29.4;-1.7;8.6;0.9;0.0;-266.0;0.7;0.0;12.0;3.1;0.5;0.9;-4.0;0.0;-0.0;12.5;10.1;-0.3
1.6;1.6;4.1;4.1;0.0;0.0;0.0;0.0;8.1;-0.1;-0.1;31.0;31.0;38.0;35.2;0.0;0.0;4.5;4.5;2.6;7.6;6.2;7.6;8.3;8.3;0.0;0.0;-0.6;10.2;10.2;10.2;-2.4;-2.4;0.9;0.0;1.9;0.0;0.8;0.8;7.6;13.0;13.0;9.2;0.0;-1.1;-0.3;-0.3;-0.7;5.4;5.4;0.0;8.3;0.8;0.8;0.8;1.0;1.0;8.3;8.3;0.0;-0.4;0.0;0.0;0.2;0.2;7.8;7.8;9.3;1.5;5.9;5.9;46.0;46.2;0.0;0.3;3.7;3.7;0.8;0.8;0.8;1.5;0.0;0.0;0.0;-0.5;12.9;12.9;-1.4;-1.4;5.0;5.0;0.1;0.1;48.1;48.1;0.0;0.4;0.4;1.9;1.9;1.9;0.1;0.1;-3.3;188.2;188.4;-1.9;45.1;904.7;-2.4;-139.5;-135.9;49.7;-36.1;-13.9;-2.8;-36.0;30.9;52.3;21.0;21.0;45.1;-86.1;-42.3;7.3;0.0;13.3;7.9;-12.8;13.0;10.5;-11.9;6.8;7.7;-404.4;10.7;10.8;10.5;460.4;460.0;454.1;454.6;10.0;14.9;13.9;13.8;-477.7;-473.1;93.9;-190.3;-189.8;-44.3;965.9;8.5;0.0;7.4;5.5;-109.6;-13.0;-13.3;780.0;780.3;-1.1;-276.4;-998.1;37.9;38.0;152.2;0.0;2.8;53.2;-40.3;0.1;-0.0;0.0;21.7;21.4;28.1;28.9;7.2;7.2;-0.0;516.3;516.2;18.7;19.5;66.9;13.3;0.0;13.3;-95.2;-91.1;-150.6;-157.3;28.9;28.6;30.5;-1.1;8.6;0.8;0.0;-252.0;1.4;0.0;12.0;2.7;-0.0;0.1;-4.1;0.0;0.0;13.2;10.2;-0.2
1.8;1.8;3.9;3.9;-0.1;-0.1;-0.1;-0.1;8.9;-0.6;-0.6;31.0;31.0;38.0;37.0;0.0;0.0;4.7;4.7;3.4;7.8;6.0;7.4;8.7;8.7;0.0;0.0;-0.9;10.9;10.9;10.9;-0.3;-0.3;2.5;0.0;2.4;0.0;0.4;0.4;9.3;13.1;13.1;10.2;0.0;-1.0;-0.3;-0.3;-1.6;5.4;5.4;0.0;8.2;0.6;0.6;0.6;1.6;1.6;8.3;8.3;0.0;-0.2;0.0;0.0;0.4;0.4;7.8;7.8;10.2;6.3;6.7;6.7;46.0;45.6;0.0;0.5;3.9;3.9;1.2;1.2;1.2;0.3;0.3;0.0;0.0;-0.5;13.4;13.4;-1.6;-1.6;5.1;5.1;0.1;0.1;45.9;45.9;0.7;0.6;0.6;2.4;2.4;2.4;0.1;0.1;-6.7;257.5;257.7;-1.4;41.3;931.9;-2.4;-68.4;-66.7;51.9;-37.2;1.1;-7.4;-37.0;24.2;54.0;23.2;23.1;46.7;-95.9;-58.4;7.9;0.0;14.2;8.0;-11.9;13.8;10.6;-11.1;6.8;7.7;-333.1;11.0;11.0;10.8;407.7;407.4;402.2;402.6;10.3;14.9;13.8;16.2;-503.9;-499.0;92.1;-135.0;-134.6;-43.8;928.0;8.9;0.0;7.6;5.5;-163.0;-7.3;-6.5;768.1;768.4;-0.9;-268.5;-1042.7;38.3;38.4;191.6;0.0;2.8;54.5;-39.6;0.1;0.0;0.0;25.2;24.9;30.7;31.7;7.6;7.6;-0.0;459.4;459.3;19.8;20.6;63.2;13.8;0.0;13.8;-95.7;-92.3;-151.3;-158.0;29.8;29.5;31.5;0.7;8.9;1.2;0.0;-232.3;1.7;0.0;12.6;3.6;0.7;0.7;-4.0;0.0;0.0;15.5;10.7;-0.1
