BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
24.6;24.6;24.6;24.5;63.3;63.3;63.3;63.3;63.3;15.5;15.0;15.0;15.5;14.9;15.0;19.8;20.0;33.0;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
24.6;24.7;24.7;24.6;63.4;63.4;63.4;63.4;63.4;15.5;15.0;15.0;15.6;15.1;15.0;20.0;20.0;33.0;33.0;64.3;64.3;64.3;64.3;64.3;10.0;10.0;10.0;10.0
24.6;24.7;24.8;24.7;63.2;63.2;63.2;63.2;63.2;15.0;15.0;15.0;15.8;15.3;15.0;19.8;20.0;33.0;33.0;64.3;64.3;64.3;64.3;64.3;10.0;10.0;10.0;10.0
24.6;24.7;24.7;24.6;64.5;64.5;64.5;64.5;64.5;15.0;15.0;15.0;15.8;15.4;15.0;19.8;20.0;33.0;33.0;64.7;64.7;64.7;64.7;64.7;10.0;10.0;10.0;10.0
24.6;24.7;24.7;24.6;64.5;64.5;64.5;64.5;64.5;15.0;15.0;15.0;15.8;15.3;15.0;20.0;20.0;33.0;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.0
24.6;24.6;24.7;24.7;64.6;64.6;64.6;64.6;64.6;15.0;15.0;15.0;15.7;15.0;15.0;20.0;20.0;33.0;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.0
24.6;24.6;24.6;24.7;64.6;64.6;64.6;64.6;64.6;15.0;15.0;15.0;15.7;15.0;15.0;19.8;20.0;33.0;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.0
24.6;24.5;24.6;24.6;64.3;64.3;64.3;64.3;64.3;15.0;15.0;15.0;15.6;15.0;15.0;19.6;20.0;33.0;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
24.6;24.8;24.9;24.9;64.5;64.5;64.5;64.5;64.5;15.0;15.0;15.0;15.0;15.0;15.0;19.6;20.0;33.0;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
24.7;25.0;25.0;25.1;65.2;65.2;65.2;65.2;65.2;15.0;15.0;15.0;15.0;15.3;15.0;19.6;20.0;33.0;33.0;64.7;64.7;64.7;64.7;64.7;10.0;10.0;10.0;10.0
24.7;24.8;24.9;24.9;64.6;64.6;64.6;64.6;64.6;15.5;15.0;15.0;15.0;15.0;15.0;19.6;20.0;33.0;33.0;64.2;64.2;64.2;64.2;64.2;10.0;10.0;10.0;10.0
24.7;24.9;24.9;25.0;65.0;65.0;65.0;65.0;65.0;15.5;15.4;15.0;15.2;15.0;15.0;19.6;20.0;33.0;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
24.6;24.8;24.9;24.9;65.0;65.0;65.0;65.0;65.0;15.5;15.0;15.0;14.9;14.5;15.0;19.5;20.0;33.0;33.0;64.4;64.4;64.4;64.4;64.4;10.0;10.0;10.0;10.0
24.6;25.0;25.0;25.0;65.0;65.0;65.0;65.0;65.0;15.5;14.9;15.0;15.0;14.4;15.0;19.5;20.0;33.0;33.0;64.5;64.5;64.5;64.5;64.5;10.0;10.0;10.0;10.0
24.7;25.0;25.0;25.0;65.4;65.4;65.4;65.4;65.4;15.5;14.9;15.0;15.0;14.3;15.0;19.5;20.0;33.0;33.0;64.3;64.3;64.3;64.3;64.3;10.0;10.0;10.0;10.0
24.6;24.8;24.8;24.9;64.8;64.8;64.8;63.0;63.0;15.5;14.9;15.0;14.9;14.3;15.0;19.6;20.0;33.0;33.0;63.9;63.9;63.9;63.0;63.0;10.0;10.0;10.0;10.0
24.7;25.0;25.1;25.1;65.2;65.2;65.2;63.0;63.0;15.5;15.2;15.0;15.2;14.7;15.0;19.5;20.0;33.0;33.0;64.2;64.2;64.2;63.0;63.0;10.0;10.1;10.1;10.1
24.7;25.1;25.1;25.1;64.7;64.7;64.7;63.0;63.0;15.5;15.1;15.0;15.1;14.6;15.0;19.6;20.0;33.0;33.0;64.3;64.3;64.3;63.0;63.0;10.0;10.0;9.9;9.9
24.7;25.1;25.2;25.2;65.3;65.3;65.3;63.0;63.0;15.5;15.1;15.0;15.0;14.5;15.0;19.5;20.0;33.0;33.0;64.4;64.4;64.4;63.0;63.0;10.0;9.9;9.9;9.9
24.7;25.0;25.0;25.1;65.4;65.4;65.4;63.0;63.0;15.5;14.9;15.0;14.9;14.3;15.0;19.5;20.0;33.0;33.0;64.4;64.4;64.4;63.0;63.0;10.0;9.9;9.9;9.9
24.7;24.9;24.9;25.0;66.2;66.2;66.2;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;19.6;20.0;33.0;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.5;10.4;10.4
24.6;24.8;24.8;24.9;65.8;65.8;65.8;63.0;63.0;15.5;14.9;15.0;14.9;14.3;15.0;19.6;20.0;33.0;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
24.7;24.9;25.0;25.0;66.3;66.3;66.3;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;19.6;20.0;33.0;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
24.7;24.8;24.9;24.9;66.1;66.1;66.1;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;19.6;20.0;33.0;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.0
24.7;24.8;24.9;24.9;66.0;66.0;66.0;63.0;63.0;15.5;14.9;15.0;14.9;14.3;15.0;19.6;20.0;33.0;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.0
24.6;24.7;24.7;24.7;66.4;66.4;66.4;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;19.6;20.0;33.0;33.0;64.5;64.5;64.5;63.0;63.0;10.0;10.0;10.0;10.0
24.6;24.6;24.7;24.7;66.8;66.8;66.8;63.0;63.0;15.5;14.9;15.0;14.9;14.4;15.0;19.6;20.0;33.0;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
24.6;24.7;24.8;24.8;67.4;67.4;67.4;63.0;63.0;15.5;14.9;15.0;15.0;15.0;15.0;19.6;20.0;33.0;33.0;64.9;64.9;64.9;63.0;63.0;10.0;10.0;10.0;10.0
24.6;24.3;24.4;24.4;67.1;67.1;67.1;63.0;63.0;15.5;14.9;15.0;15.0;15.0;15.0;19.6;20.0;33.0;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
