AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA;BXNE53G1
3.3;3.3;5.9;5.9;-0.1;-0.1;-0.1;-0.1;13.5;0.3;5.3;31.0;31.0;38.0;38.0;0.0;0.0;5.8;5.8;4.8;10.8;7.4;9.8;10.2;10.2;0.0;0.0;-0.5;12.3;12.3;12.3;0.2;0.2;0.0;0.0;0.0;18.0;0.6;0.6;11.6;10.9;10.9;8.8;0.0;-2.2;0.1;0.1;-0.2;6.7;6.7;0.0;0.0;0.2;0.2;0.2;2.1;2.1;9.4;9.4;-0.4;0.0;1.8;1.8;0.4;0.4;8.7;8.7;10.8;2.1;7.3;7.3;46.0;46.0;0.0;1.1;5.2;5.2;1.0;1.0;1.0;1.2;0.9;0.0;0.0;0.1;15.7;15.7;-1.8;-1.8;5.6;5.6;-1.9;-1.9;54.1;54.1;0.0;0.4;0.4;0.8;0.8;0.8;0.3;0.3;-6.2;189.5;189.7;23.1;27.5;1175.0;-3.9;136.5;133.0;50.2;-4.8;-3.5;-23.0;-4.7;5.1;49.0;25.1;24.4;45.6;-117.9;-61.2;8.3;2.8;20.8;8.7;-1.1;14.6;11.6;-1.8;7.5;11.1;-174.8;8.0;8.0;7.8;346.9;617.3;609.4;342.6;7.8;18.2;17.0;-0.8;-702.9;-607.9;106.8;-490.0;-164.9;107.9;947.8;11.5;0.0;21.8;45.7;-13.2;13.4;17.8;887.2;840.8;-0.9;-229.3;-647.0;37.6;37.7;429.2;0.0;-0.0;1.3;114.5;0.0;0.0;0.0;33.1;32.7;35.6;37.6;8.5;8.5;-0.0;666.0;826.9;5.0;4.8;82.8;14.9;0.0;14.9;-106.4;-74.3;-126.8;-173.6;27.7;28.0;29.3;13.2;9.2;1.0;0.0;-260.3;10.5;-773.6;12.7;-12.3;-19.6;-19.7;-13.1;0.0;0.0;-1.1;10.7;-0.4
1.9;1.9;6.1;6.1;0.0;0.0;0.0;0.0;13.0;0.4;6.7;31.0;31.0;38.0;38.0;0.1;0.1;6.0;6.0;4.0;11.8;7.9;11.3;10.1;10.1;-0.1;-0.1;0.1;12.1;12.1;12.1;0.3;0.3;0.0;0.0;0.0;4.0;1.2;1.2;9.8;10.8;10.8;9.2;0.0;-2.4;0.6;0.6;0.8;7.1;7.1;0.0;0.0;0.4;0.4;0.4;1.8;1.8;9.7;9.7;-0.5;0.0;1.0;1.0;-0.1;-0.1;8.7;8.7;10.3;0.2;7.0;7.0;46.0;46.0;0.0;1.1;5.2;5.2;1.0;1.0;1.0;0.6;0.0;0.0;0.0;0.0;16.1;16.1;-1.6;-1.6;5.5;5.5;-0.5;-0.5;54.4;54.4;0.0;0.5;0.5;1.7;1.7;1.7;0.0;0.0;-4.9;183.1;183.3;22.5;29.0;1104.0;-3.9;185.2;180.4;50.7;-3.9;-7.3;-19.8;-3.8;8.8;50.7;24.2;24.1;47.3;-123.8;-62.1;7.8;0.0;20.7;8.8;-1.4;15.4;11.6;-1.9;7.5;11.1;-141.7;8.2;8.2;8.0;371.2;642.5;634.3;366.5;8.1;18.3;17.1;-1.3;-666.8;-571.8;106.7;-426.3;-110.2;99.5;918.8;11.5;0.0;21.2;44.4;-55.1;4.8;7.7;871.8;825.1;-1.1;-262.5;-694.8;36.6;36.7;401.2;0.0;-2.3;1.8;106.3;0.0;0.0;0.0;29.9;29.6;34.0;35.9;8.2;8.2;0.0;613.1;770.0;5.5;5.7;89.4;14.9;-0.0;14.9;-106.5;-75.4;-128.2;-174.2;28.0;28.3;29.6;14.1;9.1;1.0;0.0;-247.1;-3.9;-742.4;12.7;0.0;0.0;0.0;-14.4;0.0;0.0;-1.5;10.7;-0.3
1.5;1.5;6.3;6.3;-0.0;-0.0;-0.0;-0.0;13.6;0.3;6.0;31.0;31.0;38.0;38.0;0.2;0.2;6.3;6.3;0.5;12.1;7.7;10.6;10.1;10.1;0.0;0.0;-0.1;13.3;13.3;13.3;-0.2;-0.2;0.0;0.0;0.0;1.4;1.2;1.2;12.6;11.9;11.9;8.8;0.0;-0.2;2.1;2.1;-0.7;7.8;7.8;0.0;0.0;0.8;0.8;0.8;2.5;2.5;10.0;10.0;-0.4;0.0;1.1;1.1;0.5;0.5;9.1;9.1;10.3;0.4;7.1;7.1;46.0;46.0;0.0;0.4;5.5;5.5;1.1;1.1;1.1;0.5;0.5;0.0;0.0;0.1;16.8;16.8;-1.3;-1.3;5.7;5.7;-0.8;-0.8;54.5;54.5;0.0;0.6;0.6;2.6;2.6;2.6;0.4;0.4;-3.1;192.4;192.5;22.0;30.9;1027.2;-3.9;216.8;211.3;50.8;1.3;-10.9;-12.4;1.3;4.6;51.9;26.0;25.3;48.9;-137.8;-66.9;8.2;0.0;20.8;9.0;-0.6;16.2;12.0;-1.3;7.8;11.6;-120.0;8.3;8.4;8.2;412.3;681.8;673.1;407.1;8.2;18.1;17.0;-0.3;-604.8;-511.0;113.2;-365.0;-41.8;112.4;874.9;11.9;0.0;20.8;42.9;-93.3;5.2;8.2;810.8;764.1;-1.5;-261.5;-785.8;39.9;40.8;383.7;0.0;-3.4;2.7;119.1;0.0;0.0;0.0;32.3;32.6;34.5;36.5;8.3;8.3;0.0;572.3;732.7;6.7;7.4;97.1;16.0;-0.0;16.0;-106.3;-74.4;-126.9;-173.7;30.4;30.6;32.1;13.9;8.9;1.1;0.0;-237.5;-2.8;-712.7;13.1;0.0;0.0;0.0;-14.3;0.0;0.0;-0.4;11.0;2.0
2.8;2.8;6.4;6.4;0.1;0.1;0.1;0.1;13.3;0.3;5.9;31.0;31.0;38.0;38.0;2.2;2.2;6.4;6.4;3.5;11.4;8.0;10.4;10.6;10.6;-0.2;-0.2;0.7;12.7;12.7;12.7;-0.4;-0.4;0.0;0.0;0.0;9.9;0.8;0.8;10.8;12.3;12.3;9.3;0.0;20.0;-0.4;-0.4;0.4;7.6;7.6;0.0;0.0;0.3;0.3;0.3;1.7;1.7;10.3;10.3;0.6;0.0;1.1;1.1;0.1;0.1;9.2;9.2;10.3;-0.2;7.8;7.8;46.0;46.0;0.0;0.9;5.6;5.6;1.3;1.3;1.3;0.7;0.7;0.0;0.0;0.0;17.2;17.2;-1.5;-1.5;5.7;5.7;-1.0;-1.0;55.1;55.1;0.1;0.4;0.4;2.7;2.7;2.7;0.0;0.0;-2.1;190.0;190.1;21.2;30.4;991.8;-4.0;236.9;230.8;54.0;5.0;2.6;-17.1;4.9;-0.9;52.6;26.1;25.5;52.2;-152.8;-75.4;8.4;0.0;20.2;9.3;-3.2;16.2;12.5;-3.6;8.1;11.9;-100.4;8.7;8.7;8.5;430.4;705.7;696.7;425.0;8.6;20.4;19.5;0.5;-578.2;-482.8;107.4;-354.8;-33.0;107.5;848.3;11.8;0.0;20.0;42.3;-97.7;6.0;9.1;774.8;726.9;0.2;-264.1;-804.6;39.1;39.9;372.9;0.0;-2.8;1.2;113.5;-0.0;0.0;0.0;32.7;33.0;35.7;37.7;8.7;8.7;-0.0;562.8;722.2;7.8;8.6;104.1;15.6;0.0;15.6;-110.2;-76.2;-133.5;-176.3;29.9;30.2;31.6;13.1;8.7;1.3;0.0;-232.1;-3.1;-706.0;12.8;0.0;0.3;0.0;-14.0;0.0;0.0;0.3;10.7;-0.1
3.3;3.3;6.5;6.5;0.0;0.0;0.0;0.0;13.3;0.1;2.2;31.0;31.0;38.0;38.0;0.3;0.3;6.4;6.4;1.6;12.5;8.2;12.0;10.8;10.8;0.8;0.8;0.3;13.0;13.0;13.0;-0.3;-0.3;0.0;0.0;0.0;51.2;-0.3;-0.3;13.2;12.5;12.5;8.5;0.0;-2.2;-0.2;-0.2;-1.1;7.6;7.6;0.0;0.0;0.8;0.8;0.8;2.1;2.1;10.9;10.9;-0.4;0.0;1.8;1.8;1.0;1.0;9.1;9.1;11.7;0.3;8.1;8.1;46.0;46.0;0.0;1.0;5.7;5.7;1.2;1.2;1.2;0.1;0.1;0.0;0.0;0.0;17.6;17.6;-2.2;-2.2;5.8;5.8;-1.1;-1.1;54.9;54.9;0.0;0.5;0.5;2.6;2.6;2.6;0.2;0.2;-3.0;201.9;202.0;22.7;30.1;1024.1;-4.0;212.6;207.2;53.9;6.5;11.7;-27.8;6.5;-2.1;49.5;26.7;26.1;50.0;-150.9;-84.7;9.5;0.0;20.9;9.8;-1.5;17.0;13.1;-2.1;8.4;12.2;-109.6;8.8;8.8;8.6;380.0;647.6;639.3;375.2;8.6;19.3;17.9;0.2;-606.9;-513.7;88.7;-396.6;-99.8;106.8;837.0;11.7;0.0;21.4;44.9;-55.9;14.0;18.5;753.2;706.5;-0.7;-251.3;-658.4;39.2;40.0;442.0;0.0;-3.4;1.3;112.9;0.0;0.0;0.0;33.6;33.2;36.1;38.1;8.5;8.5;-0.0;598.6;746.3;7.0;7.4;94.5;16.3;-0.0;16.3;-102.4;-72.0;-124.2;-165.8;31.7;32.0;33.5;13.8;8.2;1.2;0.0;-228.2;-3.6;-692.8;12.7;0.0;1.0;0.0;-14.0;0.0;-0.0;-0.0;10.6;0.0
3.4;3.4;6.5;6.5;-0.1;-0.1;-0.1;-0.1;13.6;0.0;2.5;31.0;31.0;38.0;38.0;2.0;2.0;6.7;6.7;4.0;11.5;7.8;11.5;10.8;10.8;-0.1;-0.1;-0.1;15.3;15.3;15.3;-2.2;-2.2;1.3;0.0;0.0;47.1;0.4;0.4;12.5;11.6;11.6;9.2;0.0;20.4;-0.4;-0.4;-2.1;7.6;7.6;0.0;0.0;0.6;0.6;0.6;2.4;2.4;10.9;10.9;0.0;0.0;1.2;1.2;0.5;0.5;9.3;9.3;11.6;0.6;7.9;7.9;46.0;46.0;0.0;0.6;5.6;5.6;1.3;1.3;1.3;-0.5;-0.5;0.0;0.0;0.0;18.0;18.0;-2.3;-2.3;5.8;5.8;-0.4;-0.4;54.4;54.4;0.4;0.7;0.7;3.1;3.1;3.1;0.6;0.6;-4.2;207.0;207.1;23.5;31.9;987.3;-4.0;209.5;204.1;58.5;10.8;19.2;-33.5;10.8;-10.1;48.5;25.7;25.7;51.7;-155.5;-96.2;9.7;0.0;20.8;10.2;0.2;17.9;13.6;-0.6;8.8;12.5;-100.6;8.8;8.9;8.6;356.0;616.1;608.2;351.5;8.6;21.4;19.5;-0.0;-619.1;-528.4;74.2;-439.4;-169.7;100.8;804.1;11.6;0.0;22.0;45.8;6.8;19.3;24.6;726.0;680.5;-0.2;-236.2;-515.6;39.9;40.7;486.7;0.0;-4.0;-0.1;106.8;-0.0;0.0;0.0;32.7;32.4;35.5;37.5;8.5;8.5;-0.0;635.1;769.6;7.5;7.8;87.3;15.5;0.0;15.5;-103.9;-73.6;-131.2;-163.6;30.4;30.7;32.1;15.6;8.3;1.3;0.0;-213.9;-3.2;-660.9;12.7;0.0;1.1;0.0;-13.5;0.0;0.0;-0.2;10.7;0.0
2.5;2.5;6.7;6.7;-0.3;-0.3;-0.3;-0.3;14.8;0.0;0.1;31.0;31.0;38.0;38.0;2.1;2.1;6.7;6.7;3.3;12.7;8.8;13.2;11.8;11.8;-0.3;-0.3;-1.2;14.5;14.5;14.5;-0.2;-0.2;3.2;0.0;0.0;33.9;1.1;1.1;13.3;13.3;13.3;9.3;0.0;22.1;-0.5;-0.5;-0.8;7.7;7.7;0.0;0.0;0.8;0.8;0.8;3.3;3.3;10.8;10.8;3.7;0.0;1.4;1.4;1.3;1.3;10.0;10.0;9.2;3.9;7.6;7.6;46.0;46.0;0.0;0.5;5.8;5.8;1.3;1.3;1.3;0.0;0.0;0.0;0.0;0.1;19.0;19.0;-2.1;-2.1;5.6;5.6;-1.3;-1.3;54.6;54.6;0.8;0.9;0.9;2.3;2.3;2.3;0.3;0.3;-4.1;198.5;198.6;21.1;30.5;894.5;-3.9;247.3;241.0;59.1;20.3;10.4;-32.1;20.2;-10.9;48.5;26.7;26.6;52.3;-168.8;-107.9;9.6;2.3;20.7;10.4;0.2;17.9;14.1;-0.6;9.1;12.8;-69.8;9.7;9.8;9.5;362.8;633.2;625.1;358.2;9.1;19.3;17.9;0.1;-565.2;-471.5;73.7;-412.5;-166.8;96.4;742.5;12.0;0.0;19.9;44.2;-1.0;33.4;41.0;655.0;607.8;2.0;-212.0;-467.2;39.7;40.5;465.0;0.0;-4.5;1.1;102.5;0.0;0.0;0.0;35.0;34.6;39.0;41.2;9.1;9.1;0.0;572.1;694.6;6.0;6.6;84.6;16.9;0.0;16.9;-76.4;-44.9;-88.6;-114.0;33.9;34.2;35.9;15.2;8.0;1.3;0.0;-216.7;-3.0;-618.7;13.5;0.0;0.4;0.0;-13.9;0.0;0.0;-0.1;11.3;0.8
3.0;3.0;6.9;6.9;-0.2;-0.2;-0.2;-0.2;14.7;-0.7;-0.7;31.0;31.0;38.0;38.0;1.8;1.8;7.0;7.0;3.7;13.0;9.2;13.5;11.7;11.7;0.2;0.2;0.5;15.2;15.2;15.2;-2.9;-2.9;0.0;0.0;0.0;44.7;1.1;1.1;15.3;12.6;12.6;8.8;0.0;-1.1;0.0;0.0;0.7;6.8;6.8;0.0;0.0;1.1;1.1;1.1;2.9;2.9;10.7;10.7;-0.7;0.0;0.8;0.8;1.7;1.7;10.6;10.6;10.4;5.1;7.7;7.7;46.0;46.0;0.0;0.3;6.0;6.0;1.5;1.5;1.5;-0.2;-0.2;0.0;0.0;0.0;19.8;19.8;-2.2;-2.2;5.5;5.5;-0.9;-0.9;54.3;54.3;0.1;0.8;0.8;4.3;4.3;4.2;0.0;0.0;-1.9;189.5;189.6;19.3;30.7;838.9;-4.0;270.1;263.2;59.6;26.2;10.0;-39.3;26.1;-8.7;45.8;27.6;27.0;53.6;-174.2;-105.6;10.6;1.7;20.0;10.9;0.2;19.5;14.8;-0.6;9.6;13.1;-50.6;9.7;9.8;9.5;394.0;652.0;643.6;389.0;9.1;20.3;20.3;0.2;-541.0;-451.6;85.6;-420.3;-172.0;91.7;722.0;12.0;0.0;18.3;42.0;19.4;39.5;48.1;645.7;600.6;-1.1;-218.3;-465.4;41.5;42.3;410.6;0.0;-4.5;0.6;97.9;-0.0;0.0;0.0;36.8;36.4;39.0;41.2;9.1;9.1;0.0;566.3;690.1;7.1;7.8;95.1;16.8;-0.0;16.8;-88.1;-56.0;-107.6;-132.7;32.5;32.8;34.4;14.7;8.1;1.5;0.0;-209.3;-2.7;-621.8;13.5;0.0;0.0;0.0;-8.8;0.0;0.0;-0.0;11.3;0.2
1.9;1.9;7.3;7.3;0.1;0.1;0.1;0.1;14.7;-0.5;-0.5;31.0;31.0;38.0;38.0;1.4;1.4;6.8;6.8;1.1;12.6;8.9;14.0;11.7;11.7;-0.2;-0.2;2.8;14.3;14.3;14.3;-2.4;-2.4;0.0;0.0;0.0;17.3;1.3;1.3;14.2;12.8;12.8;9.2;0.0;13.6;-0.3;-0.3;0.2;6.9;6.9;0.0;0.0;0.3;0.3;0.3;2.3;2.3;11.1;11.1;-0.2;0.0;0.5;0.5;0.0;0.0;11.1;11.1;12.0;2.1;8.3;8.3;46.0;46.0;0.0;0.2;6.1;6.1;1.4;1.4;1.4;-0.1;-0.1;0.0;0.0;0.0;20.4;20.4;-1.6;-1.6;5.4;5.4;-0.5;-0.5;54.4;54.4;0.0;0.5;0.5;2.7;2.7;2.5;0.1;0.1;-3.0;192.0;192.2;21.5;30.6;857.9;-4.0;288.8;281.5;60.3;31.0;25.7;-43.9;30.9;-32.7;44.1;28.4;27.7;52.9;-171.4;-111.9;8.8;0.0;21.3;11.5;0.3;19.5;15.6;-0.3;10.1;13.1;-28.4;10.0;10.0;9.8;367.1;633.0;624.9;362.5;9.3;22.3;21.9;0.1;-552.5;-460.3;79.4;-414.5;-184.7;91.1;721.6;12.4;0.0;20.2;44.4;30.8;34.6;42.5;636.0;589.6;-1.2;-208.1;-426.1;41.2;42.1;459.7;0.0;-4.5;1.2;97.4;0.0;0.0;0.0;33.3;32.9;38.2;39.6;9.0;8.9;0.0;587.7;702.2;8.7;9.2;89.4;17.2;0.0;17.2;-92.9;-66.5;-118.2;-147.2;32.9;33.2;34.8;15.9;7.8;1.4;0.0;-193.4;-3.0;-591.5;12.9;0.0;1.6;0.1;-12.2;0.0;0.0;-0.1;10.1;1.0
2.6;2.6;7.0;7.0;0.3;0.3;0.3;0.3;14.8;0.0;0.3;31.0;31.0;38.0;38.0;0.1;0.1;7.1;7.1;3.0;13.4;9.4;15.9;11.7;11.7;-0.1;-0.1;-0.4;15.5;15.5;15.5;1.3;1.3;0.0;0.0;0.0;15.1;0.6;0.6;13.6;13.3;13.3;9.3;0.0;12.4;-0.1;-0.1;-2.5;6.7;6.7;0.0;0.0;0.3;0.3;0.3;2.6;2.6;11.4;11.4;-0.6;0.0;0.0;0.0;0.8;0.8;10.8;10.8;12.1;0.8;8.7;8.7;46.0;46.0;0.0;0.3;6.1;6.1;1.1;1.1;1.1;0.1;0.1;0.0;0.0;0.1;20.6;20.6;-2.3;-2.3;5.5;5.5;0.0;0.0;54.4;54.4;0.1;0.5;0.5;2.7;2.7;2.4;0.2;0.2;-2.5;198.5;198.7;23.5;31.0;901.4;-4.0;209.5;204.1;61.5;44.5;6.9;-18.9;44.3;-60.0;50.6;28.5;27.9;57.3;-185.2;-113.2;7.6;0.0;21.7;12.5;2.7;20.3;17.0;1.5;11.0;13.1;-70.6;10.0;10.0;9.7;321.8;584.5;577.0;317.8;9.3;21.5;20.3;5.0;-437.3;-347.3;39.9;-609.7;-370.4;89.1;713.2;12.8;0.0;22.3;46.5;131.8;53.3;64.4;641.1;595.0;-1.3;-212.2;-281.5;44.1;45.0;487.3;0.0;-3.4;-1.3;95.0;0.0;0.0;0.0;31.6;31.3;37.6;38.9;8.8;8.8;-0.0;698.5;818.2;12.7;13.3;99.8;18.2;0.0;18.2;-99.4;-72.3;-127.7;-158.8;33.7;33.9;35.6;16.8;8.3;1.1;0.0;-238.5;-2.6;-702.5;12.2;0.0;0.6;0.4;-5.2;0.0;0.0;4.5;9.8;-0.2
1.7;1.7;7.2;7.2;-0.2;-0.2;-0.2;-0.2;14.0;0.0;0.9;31.0;31.0;38.0;38.0;0.8;0.8;6.9;6.9;3.9;13.8;9.7;15.3;11.3;11.3;-0.3;-0.3;-0.4;14.9;14.9;14.9;0.0;0.0;0.0;0.0;0.0;41.3;2.4;2.4;12.2;14.9;14.9;9.7;0.0;19.4;-0.1;-0.1;-0.2;6.9;6.9;0.0;0.0;0.4;0.4;0.4;3.4;3.4;11.6;11.6;0.7;0.0;0.5;0.5;0.4;0.4;10.6;10.6;11.2;-0.6;8.2;8.2;46.0;46.0;0.0;0.5;6.0;6.0;1.0;1.0;1.0;0.6;0.6;0.0;0.0;0.2;20.5;20.5;-1.7;-1.7;5.3;5.3;-0.6;-0.6;54.3;54.3;0.0;0.5;0.5;3.8;3.8;3.4;0.0;0.0;0.8;207.5;207.6;22.3;31.2;1014.1;-4.0;166.9;162.6;61.9;46.0;19.4;-25.8;45.8;-75.6;51.6;27.7;27.7;56.9;-178.8;-117.8;7.9;0.0;21.9;12.5;3.7;19.5;17.0;2.6;11.0;13.1;-109.3;10.0;10.1;9.8;280.8;543.0;536.1;277.3;9.3;19.1;18.7;4.2;-478.5;-388.5;31.4;-676.3;-412.8;88.1;769.1;13.0;0.0;21.0;47.6;145.6;74.9;89.6;699.5;653.6;-0.8;-209.1;-273.7;44.9;45.8;493.8;0.0;-2.8;0.3;94.3;0.0;-0.0;0.0;33.8;33.4;37.9;39.2;8.8;8.8;-0.0;734.0;866.3;13.6;14.2;93.6;18.8;0.0;18.8;-109.8;-78.4;-141.6;-170.8;35.2;35.4;37.2;17.6;8.3;1.0;0.0;-256.0;2.8;-751.0;10.6;0.0;0.0;0.0;-6.0;0.0;0.0;3.7;8.3;4.2
3.2;3.2;7.5;7.5;-0.0;-0.0;-0.0;-0.0;15.1;-0.7;-0.7;31.0;31.0;38.0;38.0;1.8;1.8;6.6;6.6;3.1;13.8;9.7;16.3;11.4;11.4;0.1;0.1;-0.6;15.8;15.8;15.8;-1.7;-1.7;0.0;0.0;0.0;34.5;0.7;0.7;10.5;12.8;12.8;9.7;0.0;0.5;-0.3;-0.3;0.5;7.2;7.2;0.0;0.0;0.3;0.3;0.3;3.2;3.2;11.2;11.2;3.5;0.0;1.0;1.0;0.3;0.3;10.9;10.9;11.7;1.1;8.8;8.8;46.0;46.0;0.0;0.6;6.2;6.2;0.9;0.9;0.9;-0.2;-0.2;0.0;0.0;0.0;21.6;21.6;-1.9;-1.9;5.2;5.2;-1.0;-1.0;53.9;53.9;1.0;0.2;0.2;3.7;3.7;3.2;0.8;0.8;-0.5;201.8;201.9;22.8;31.1;1098.5;-4.0;178.3;173.7;64.6;47.8;22.4;-29.5;47.6;-71.1;49.9;27.9;27.8;57.5;-187.4;-120.3;7.5;1.7;22.6;12.8;-1.0;21.1;17.5;-1.7;11.3;13.4;-104.0;10.1;10.1;9.9;276.4;540.3;533.4;273.0;9.3;21.8;19.5;5.1;-511.3;-420.4;15.3;-670.8;-406.4;79.0;800.1;12.7;0.0;21.4;46.6;131.4;52.9;63.9;726.3;680.1;-0.8;-222.4;-314.3;46.5;47.4;471.3;0.0;-2.3;-2.7;85.5;0.0;-0.0;0.0;35.4;35.0;39.8;42.0;9.2;9.2;0.0;723.1;855.9;14.3;15.0;99.2;18.4;0.0;18.4;-109.6;-80.4;-141.3;-174.0;36.8;36.4;38.1;16.0;9.1;0.9;0.0;-257.3;-3.2;-767.5;11.4;0.0;0.1;0.0;-1.6;0.0;0.0;4.5;9.0;-0.2
3.1;3.1;8.3;8.3;0.1;0.1;0.1;0.1;16.1;0.0;0.8;31.0;31.0;38.0;38.0;1.6;1.6;7.6;7.6;4.8;14.3;10.3;17.2;12.1;12.1;-0.1;-0.1;-0.6;16.9;16.9;16.9;-2.4;-2.4;0.0;0.0;0.0;24.4;0.6;0.6;13.9;14.8;14.8;10.3;0.0;16.4;0.0;0.0;-0.5;6.9;6.9;0.0;0.0;0.6;0.6;0.6;2.8;2.8;12.2;12.2;-0.5;0.0;1.0;1.0;0.2;0.2;11.3;11.3;12.4;0.9;8.5;8.5;46.0;46.0;0.0;0.4;6.8;6.8;1.0;1.0;1.0;-0.5;-0.5;0.0;0.0;0.0;22.6;22.6;-2.8;-2.8;5.6;5.6;-0.8;-0.8;54.4;54.4;0.0;0.3;0.3;2.8;2.8;2.3;0.4;0.4;-1.1;214.7;214.9;22.7;34.1;1118.0;-4.0;204.6;199.4;66.2;48.9;16.4;-31.6;48.7;-58.9;53.3;29.2;28.5;60.1;-200.7;-129.8;6.2;2.8;23.7;13.8;5.4;21.9;19.0;4.0;12.3;14.2;-76.0;10.4;10.4;10.1;280.3;549.7;542.7;276.7;9.6;21.5;19.5;7.8;-518.3;-425.5;7.1;-648.4;-388.7;83.9;799.3;13.5;0.0;21.3;48.3;103.9;51.5;62.3;677.5;630.5;-1.1;-221.8;-356.6;51.5;52.5;504.4;0.0;-2.3;-1.8;91.0;-0.0;0.0;0.0;37.3;36.9;39.8;42.0;9.2;9.2;-0.0;711.9;842.6;18.2;19.1;101.7;19.0;0.0;19.0;-108.9;-81.2;-139.8;-174.6;37.8;37.4;40.0;19.4;9.2;1.0;0.0;-255.2;-1.8;-765.2;12.3;0.0;1.4;0.1;-5.4;0.0;0.0;7.0;9.9;0.0
