BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
24.7;24.7;24.8;24.9;65.5;65.5;65.5;63.0;63.0;15.0;15.0;15.0;15.9;15.0;15.3;21.0;21.0;28.5;33.0;63.8;63.8;63.8;63.0;63.0;10.0;10.0;10.0;10.5
24.5;24.5;24.6;24.7;65.5;65.5;65.5;63.0;63.0;15.0;15.0;15.0;15.9;15.0;15.4;20.8;20.8;28.4;33.0;64.3;64.3;64.3;63.0;63.0;10.0;10.0;10.0;10.5
24.6;24.6;24.7;24.8;65.6;65.6;65.6;63.0;63.0;15.0;15.7;15.0;15.7;15.3;15.3;20.7;20.7;28.6;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
24.3;24.3;24.4;24.5;65.3;65.3;65.3;63.0;63.0;15.5;15.2;15.0;15.2;14.7;15.0;20.7;20.7;28.5;33.0;64.4;64.4;64.4;63.0;63.0;10.0;10.0;10.0;10.0
24.2;24.2;24.3;24.4;65.5;65.5;65.5;63.0;63.0;15.5;15.2;15.0;15.1;14.7;15.0;20.5;20.5;28.5;33.0;64.5;64.5;64.5;63.0;63.0;10.0;10.0;10.0;10.0
24.2;24.2;24.3;24.4;65.5;65.5;65.5;65.5;65.5;15.5;14.9;15.0;14.9;14.4;15.0;20.2;20.2;28.6;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
24.3;24.3;24.3;24.4;65.6;65.6;65.6;65.6;65.6;15.0;15.0;15.0;15.0;14.5;14.5;20.0;20.1;28.9;33.0;65.7;65.7;65.7;65.7;65.7;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.3;65.3;65.3;65.3;65.3;65.3;15.0;14.9;15.0;14.9;14.4;14.4;19.8;19.8;28.8;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
24.2;24.2;24.3;24.4;65.6;65.6;65.6;65.6;65.6;15.0;14.9;15.0;15.0;14.4;14.4;19.9;19.9;28.9;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
24.0;24.0;24.0;24.2;65.3;65.3;65.3;65.3;65.3;15.0;14.9;15.0;14.9;14.4;14.4;20.3;20.3;28.7;33.0;64.8;64.8;64.8;64.8;64.8;10.4;10.0;10.0;10.0
23.9;24.0;24.0;24.1;64.5;64.5;64.5;64.5;64.5;15.0;15.6;15.0;15.0;15.0;14.5;20.4;20.4;28.5;33.0;64.9;64.9;64.9;64.9;64.9;10.0;10.0;10.0;10.5
24.1;24.1;24.1;24.3;64.8;64.8;64.8;64.8;64.8;15.0;15.0;15.0;15.0;15.0;14.5;20.6;20.6;28.3;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.5
24.3;24.3;24.4;24.5;65.1;65.1;65.1;65.1;65.1;15.0;15.0;15.0;15.1;15.0;14.6;20.8;20.8;28.4;33.0;64.3;64.3;64.3;64.3;64.3;10.0;10.0;10.0;10.4
24.4;24.4;24.5;24.6;65.8;65.8;65.8;65.8;65.8;15.0;15.0;15.0;15.1;15.0;14.6;20.6;20.6;28.6;33.0;65.0;65.0;65.0;65.0;65.0;9.9;9.9;10.0;10.0
24.3;24.4;24.4;24.5;65.4;65.4;65.4;65.4;65.4;15.0;15.0;15.0;15.6;15.0;14.7;20.4;20.5;28.8;33.0;65.4;65.4;65.4;65.4;65.4;10.5;10.5;10.0;10.0
24.4;24.4;24.4;24.6;65.6;65.6;65.6;65.6;65.6;15.0;15.0;15.0;15.0;15.0;14.4;20.5;20.5;28.8;33.0;65.2;65.2;65.2;65.2;65.2;10.0;10.0;10.0;10.0
24.4;24.4;24.5;24.6;65.7;65.7;65.7;65.7;65.7;15.0;15.0;15.0;15.0;15.0;14.4;20.3;20.4;28.7;33.0;65.2;65.2;65.2;65.2;65.2;10.0;10.0;10.0;10.5
24.3;24.3;24.4;24.5;65.7;65.7;65.7;65.7;65.7;15.0;15.0;15.0;15.0;15.0;14.9;20.3;20.4;28.6;33.0;64.6;64.6;64.6;64.6;64.6;10.0;10.0;10.0;10.4
24.6;24.6;24.6;24.7;66.1;66.1;66.1;66.1;66.1;15.0;15.0;15.0;15.0;15.0;15.5;20.4;20.4;29.0;33.0;65.3;65.3;65.3;65.3;65.3;10.0;10.0;10.0;10.4
24.5;24.5;24.6;24.7;66.1;66.1;66.1;66.1;66.1;15.0;15.0;15.0;15.0;15.0;15.1;20.2;20.3;28.9;33.0;65.1;65.1;65.1;65.1;65.1;10.0;10.0;10.0;10.4
24.4;24.4;24.5;24.6;66.3;66.3;66.3;66.3;66.3;15.0;15.0;15.0;15.4;15.0;14.7;20.2;20.2;29.1;33.0;65.5;65.5;65.5;65.5;65.5;10.0;10.0;10.0;10.4
24.2;24.2;24.2;24.4;65.8;65.8;65.8;65.8;65.8;15.0;15.0;15.0;15.0;15.0;14.4;20.0;20.0;29.0;33.0;65.4;65.4;65.4;65.4;65.4;10.0;10.0;10.0;10.0
24.2;24.2;24.2;24.4;66.2;66.2;66.2;63.0;63.0;15.0;15.0;15.0;15.0;14.9;14.4;20.0;20.0;29.1;33.0;65.5;65.5;65.5;63.0;63.0;10.0;10.0;10.0;10.0
24.2;24.2;24.2;24.4;66.0;66.0;66.0;63.0;63.0;15.0;15.0;15.0;15.0;14.4;14.4;19.8;19.8;29.2;33.0;65.7;65.7;65.7;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.1;24.3;65.9;65.9;65.9;63.0;63.0;15.5;15.4;15.0;15.0;14.5;14.5;19.9;20.0;29.2;33.0;65.6;65.6;65.6;63.0;63.0;10.0;10.0;10.0;10.0
24.0;24.0;24.0;24.2;65.6;65.6;65.6;63.0;63.0;15.6;15.0;15.0;15.0;14.5;14.5;19.7;19.8;29.2;33.0;65.4;65.4;65.4;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.9;23.9;24.0;65.4;65.4;65.4;63.0;63.0;15.6;14.9;15.0;15.0;14.4;14.4;19.6;19.6;29.1;33.0;65.2;65.2;65.2;63.0;63.0;10.0;10.0;10.0;10.0
23.9;24.0;24.0;24.2;65.8;65.8;65.8;63.0;63.0;15.6;15.0;15.0;15.0;14.5;14.5;19.7;19.8;29.2;33.0;65.5;65.5;65.5;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.9;24.0;24.1;65.7;65.7;65.7;63.0;63.0;15.6;15.0;15.0;15.0;14.4;14.4;19.6;19.6;29.2;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.9;24.0;24.1;65.7;65.7;65.7;63.0;63.0;15.6;14.9;15.0;14.9;14.4;14.4;19.7;19.7;29.2;33.0;65.1;65.1;65.1;63.0;63.0;10.0;10.0;10.0;10.0
24.0;24.0;24.0;24.2;65.7;65.7;65.7;63.0;63.0;15.6;15.0;15.0;15.0;14.5;14.5;19.8;19.9;29.3;33.0;65.2;65.2;65.2;63.0;63.0;10.0;10.0;10.0;10.0
24.0;24.0;24.1;24.2;65.8;65.8;65.8;63.0;63.0;15.6;15.0;15.0;15.0;14.5;14.5;19.8;19.8;29.3;33.0;65.2;65.2;65.2;63.0;63.0;10.0;10.0;10.0;10.0
23.5;23.5;23.8;23.7;65.2;65.2;65.2;63.0;63.0;15.6;15.0;15.0;14.9;14.5;14.4;19.6;19.6;29.0;33.0;64.6;64.6;64.6;63.0;63.0;10.0;10.0;10.0;10.0
24.0;24.0;24.1;24.2;65.6;65.6;65.6;63.0;63.0;15.0;15.2;15.0;15.2;14.7;14.7;19.7;19.7;29.1;33.0;65.4;65.4;65.4;63.0;63.0;10.0;10.0;10.0;10.0
23.8;23.8;23.9;24.0;65.6;65.6;65.6;63.0;63.0;15.0;15.0;15.0;15.0;14.5;14.5;19.6;19.5;29.1;33.0;65.4;65.4;65.4;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.3;65.9;65.9;65.9;63.0;63.0;15.0;15.5;15.0;15.5;15.0;15.0;19.6;19.5;29.2;33.0;65.6;65.6;65.6;63.0;63.0;10.0;10.0;10.0;10.0
23.9;23.9;23.9;24.1;65.6;65.6;65.6;63.0;63.0;15.0;15.4;15.0;15.3;14.8;14.8;19.4;19.5;29.0;33.0;65.3;65.3;65.3;63.0;63.0;10.0;10.0;10.0;10.0
24.5;24.5;24.5;24.7;66.0;66.0;66.0;63.0;63.0;15.0;15.5;15.0;15.5;15.0;14.9;19.5;19.6;29.2;33.0;65.6;65.6;65.6;63.0;63.0;10.0;10.0;10.0;10.0
