BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
927.3;936.1;847.1;232.3;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;60.9;0.0;59.7;1324.8;1314.6;38.2;0.0;24.3;23.9;20.8;0.7;0.7;30.0;31.4;0.0;0.0
928.3;933.1;846.6;214.1;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;59.4;1322.7;1307.7;37.7;0.0;20.7;22.9;21.6;0.7;0.7;0.0;0.0;0.0;0.0
929.0;937.2;848.8;219.3;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;59.8;1327.5;1312.4;38.2;0.0;12.3;19.7;16.0;0.6;0.6;0.0;0.0;0.0;-67.2
931.1;936.8;857.9;219.1;0.6;0.6;0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;59.9;1329.4;1311.3;38.5;0.0;19.8;23.9;21.6;0.5;0.5;0.0;0.0;0.0;-67.5
932.9;937.3;857.6;218.3;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;60.1;1326.7;1311.9;37.7;0.0;22.8;21.4;19.9;0.5;0.5;0.0;0.0;0.0;-66.6
929.2;934.6;867.4;219.2;1.1;1.1;1.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;60.6;1324.7;1305.9;38.2;0.0;15.8;24.5;18.1;0.3;0.3;0.0;0.0;0.0;-66.7
929.7;934.0;854.0;234.3;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;59.8;0.0;59.7;1329.0;1309.9;37.9;0.0;11.3;16.2;15.9;0.1;0.1;0.0;0.0;0.0;-66.9
928.5;939.4;907.3;230.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.7;0.0;59.0;1327.5;1312.8;38.2;0.0;17.9;19.6;15.3;0.1;0.1;0.0;0.0;0.0;0.0
932.2;936.5;910.0;222.7;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.0;58.9;60.1;57.9;1332.6;1317.5;37.5;0.0;13.4;13.6;8.3;0.0;0.0;0.0;0.0;0.0;0.0
927.0;935.9;906.7;214.6;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;59.8;61.0;59.2;1327.4;1312.3;38.2;0.0;16.5;16.2;12.3;0.0;0.0;0.0;0.0;0.0;0.0
929.2;936.4;910.4;215.6;0.0;0.0;0.0;0.0;0.0;7.0;52.7;0.0;60.4;61.0;59.2;1329.0;1314.3;37.7;0.0;17.5;17.8;8.7;0.0;0.0;0.0;0.0;0.0;0.0
929.2;934.0;913.0;213.5;0.0;0.0;0.0;0.0;0.0;60.5;54.2;0.0;59.9;61.9;58.5;1330.7;1311.5;37.7;0.0;14.6;16.8;18.8;0.0;0.0;0.0;0.0;0.0;0.0
930.3;934.3;914.4;214.7;0.0;0.0;0.0;0.0;0.0;61.0;54.7;0.0;60.0;61.8;58.9;1330.0;1314.9;38.2;0.0;17.1;19.3;15.9;0.0;0.0;0.0;0.0;0.0;0.0
927.4;934.3;912.6;214.8;0.0;0.0;0.0;0.0;0.0;61.0;54.9;0.0;60.0;62.0;58.6;1332.8;1303.0;37.9;0.0;14.9;15.2;12.3;0.0;0.0;0.0;0.0;0.0;0.0
928.6;935.4;913.8;216.0;0.0;0.0;0.0;0.0;0.0;61.4;55.3;0.0;60.5;62.1;59.1;1328.3;1313.6;38.2;0.0;21.6;22.9;20.9;0.0;0.0;0.0;0.0;0.0;0.0
926.8;934.6;912.3;213.6;0.2;0.2;0.2;0.0;0.0;61.0;54.7;0.0;59.8;61.7;58.7;1331.4;1312.2;38.0;0.0;24.0;23.7;21.4;0.0;0.0;0.0;0.0;0.0;0.0
930.6;934.3;906.6;215.7;0.1;0.1;0.1;0.0;0.0;61.3;55.1;0.0;60.3;62.1;59.2;1330.8;1312.0;38.0;0.0;21.6;26.6;20.8;0.0;0.0;0.0;0.0;0.0;0.0
930.4;936.1;877.2;215.1;0.1;0.1;0.1;0.0;0.0;60.9;54.9;0.0;60.1;62.1;58.7;1329.6;1310.4;37.9;0.0;24.0;26.2;21.6;0.0;0.0;0.0;0.0;0.0;0.0
932.0;938.3;860.1;216.2;0.0;0.0;0.0;0.0;0.0;60.9;54.3;0.0;59.5;61.6;58.3;1335.2;1313.6;38.5;0.0;23.1;25.3;21.4;0.0;0.0;0.0;0.0;0.0;0.0
934.7;937.4;872.7;217.2;0.0;0.0;0.0;0.0;0.0;0.0;56.1;0.0;61.8;63.1;60.5;1335.4;1312.8;38.5;0.0;20.4;19.9;20.8;0.0;0.0;0.0;0.0;0.0;0.0
928.1;934.2;861.3;247.7;0.0;0.0;0.0;0.0;0.0;0.0;55.4;0.0;61.1;62.4;60.0;1346.8;1314.6;38.2;0.0;17.4;16.4;17.6;0.0;0.0;0.0;0.0;0.0;0.0
933.5;939.7;891.6;250.5;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;60.8;62.1;59.6;1348.8;1315.0;38.3;0.0;15.4;15.9;19.5;0.0;0.0;0.0;0.0;0.0;0.0
930.7;931.8;849.8;246.4;0.0;0.0;0.0;0.0;0.0;0.0;54.9;0.0;60.8;62.2;59.7;1347.2;1319.8;38.2;0.0;11.9;13.6;13.4;0.0;0.0;0.0;0.0;0.0;0.0
926.6;934.6;853.3;222.9;0.0;0.0;0.0;0.0;0.0;0.0;55.1;0.0;60.8;62.2;59.6;1346.6;1314.4;38.0;0.0;12.3;13.7;12.5;0.0;0.0;0.0;0.0;0.0;0.0
