BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
25.0;25.1;25.1;25.0;64.3;64.3;64.3;64.3;64.3;15.0;15.0;15.0;15.2;14.7;14.7;19.6;19.6;29.1;33.0;64.9;64.9;64.9;64.9;64.9;10.0;10.0;10.0;10.0
25.1;25.1;25.1;25.0;64.0;64.0;64.0;64.0;64.0;15.0;15.0;15.0;15.0;14.5;14.5;19.6;19.6;29.0;33.0;64.8;64.8;64.8;64.8;64.8;10.0;10.0;10.0;10.0
25.2;25.1;25.2;25.1;64.3;64.3;64.3;64.3;64.3;15.0;15.4;15.0;15.0;14.4;14.4;19.6;19.6;29.2;33.0;65.1;65.1;65.1;65.1;65.1;10.0;10.0;10.0;10.0
25.1;25.1;25.2;25.0;64.5;64.5;64.5;64.5;64.5;15.0;15.1;15.0;15.0;14.6;14.5;19.6;19.6;29.1;33.0;64.9;64.9;64.9;64.9;64.9;10.0;10.0;10.0;10.0
25.0;25.0;25.1;25.0;64.6;64.6;64.6;63.0;63.0;15.5;15.1;15.0;15.0;14.6;14.5;19.6;19.6;29.2;33.0;65.1;65.1;65.1;63.0;63.0;10.0;10.0;10.0;10.0
24.9;24.9;25.0;24.9;64.7;64.7;64.7;63.0;63.0;15.6;15.1;15.0;15.0;14.6;14.5;19.6;19.6;29.2;33.0;65.3;65.3;65.3;63.0;63.0;10.0;10.0;10.0;10.0
24.8;24.8;24.9;24.8;64.8;64.8;64.8;63.0;63.0;15.6;15.0;15.0;15.0;14.5;14.5;19.6;19.6;29.2;33.0;65.3;65.3;65.3;63.0;63.0;10.0;10.0;10.0;10.0
24.6;24.6;24.7;24.6;64.6;64.6;64.6;63.0;63.0;15.6;15.0;15.0;14.9;14.5;14.5;19.8;19.8;29.2;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
24.7;24.7;24.8;24.6;64.6;64.6;64.6;63.0;63.0;15.6;14.9;15.0;14.9;14.4;14.4;19.9;19.9;29.2;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
24.7;24.7;24.8;24.6;64.8;64.8;64.8;63.0;63.0;15.6;14.9;15.0;14.9;14.4;14.4;19.9;20.0;29.3;33.0;65.2;65.2;65.2;63.0;63.0;10.0;10.0;10.0;10.0
24.2;24.2;24.3;24.2;64.8;64.8;64.8;63.0;63.0;15.6;14.9;15.0;14.9;14.4;14.4;19.9;19.9;29.2;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.1;64.6;64.6;64.6;63.0;63.0;15.0;14.9;15.0;15.0;14.4;14.4;20.1;20.0;29.2;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.0;24.2;24.0;64.6;64.6;64.6;63.0;63.0;15.0;14.9;15.0;15.0;14.4;14.4;20.0;20.0;29.2;33.0;64.9;64.9;64.9;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.1;64.5;64.5;64.5;63.0;63.0;15.0;14.9;15.0;15.0;14.4;14.4;20.1;20.1;29.2;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
24.0;24.0;24.1;24.0;64.3;64.3;64.3;63.0;63.0;15.0;14.9;15.0;14.9;14.4;14.4;20.1;20.1;29.2;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.1;64.3;64.3;64.3;63.0;63.0;15.0;14.9;15.0;15.0;14.4;14.4;20.3;20.3;29.1;33.0;64.8;64.8;64.8;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.1;64.8;64.8;64.8;63.0;63.0;15.0;14.9;15.0;15.0;14.4;14.4;20.4;20.5;29.3;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.0;24.2;24.0;65.1;65.1;65.1;63.0;63.0;15.0;14.9;15.0;15.0;14.4;14.4;20.7;20.7;29.2;33.0;65.1;65.1;65.1;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.0;24.2;24.0;65.1;65.1;65.1;63.0;63.0;15.0;15.6;15.0;15.0;14.4;14.4;20.6;20.6;29.1;33.0;65.0;65.0;65.0;63.0;63.0;10.0;10.0;10.0;10.0
24.1;24.1;24.2;24.0;65.4;65.4;65.4;63.0;63.0;15.0;15.0;15.0;15.0;14.5;14.5;20.4;20.5;29.2;33.0;65.1;65.1;65.1;63.0;63.0;10.0;10.0;10.0;10.0
