BUGEY7G2;BUGEY7G3;BUGEY7G4;BUGEY7G5;BXNE IN1;BXNE IN3;BXNE IN4;BXNE INF;BXNE ING;GEN.P6G1;GEN.P6G2;GEN.P6G3;GEN.P6G4;GEN.P6G5;GEN.P6G6;N.SE17GROUP.1;N.SE27GROUP.2;TAVAU6GROUP.1;TAVAU6GROUP.2;VIELMIN1;VIELMIN2;VIELMIN3;VIELMINF;VIELMING;VOUGL.HG1;VOUGL.HG2;VOUGL.HG3;VOUGL.HG4
909.4;0.0;894.5;0.0;1.3;1.3;1.3;0.0;0.0;56.8;0.0;0.0;50.3;61.9;59.9;1317.8;1310.9;0.0;0.0;8.5;8.1;6.0;0.0;0.0;0.0;0.0;0.0;-65.8
910.9;0.0;897.1;0.0;2.1;2.1;2.1;0.0;0.0;55.8;0.0;0.0;0.0;61.1;59.7;1320.1;1309.8;0.0;0.0;11.7;12.0;6.5;0.0;0.0;0.0;0.0;0.0;-66.7
911.8;0.0;895.6;0.0;2.3;2.3;2.3;0.0;0.0;57.2;0.0;0.0;0.0;62.4;60.6;1318.5;1311.6;0.0;0.0;13.7;13.9;6.1;0.0;0.0;0.0;0.0;0.0;-66.5
910.2;0.0;870.6;0.0;1.5;1.5;1.5;0.0;0.0;56.1;0.0;0.0;0.0;61.6;59.8;1318.0;1311.1;0.0;0.0;9.0;8.6;5.0;0.0;0.0;0.0;0.0;0.0;0.0
911.2;0.0;887.7;0.0;1.5;1.5;1.5;0.0;0.0;56.3;0.0;0.0;0.0;60.7;59.4;1320.0;1313.1;0.0;0.0;7.5;8.4;3.9;0.0;0.0;0.0;0.0;0.0;0.0
913.4;0.0;894.2;0.0;1.7;1.7;1.7;0.0;0.0;58.6;0.0;0.0;0.0;0.0;63.8;1318.0;1145.0;0.0;0.0;8.4;9.6;3.6;0.0;0.0;0.0;0.0;0.0;-65.8
913.5;0.0;897.1;0.0;1.6;1.6;1.6;0.0;0.0;57.8;0.0;0.0;0.0;0.0;62.5;1319.1;1146.0;0.0;0.0;10.5;12.6;6.2;0.0;0.0;0.0;0.0;0.0;-65.6
911.3;0.0;899.7;0.0;2.1;2.1;2.1;0.0;0.0;59.8;0.0;0.0;0.0;0.0;64.4;1316.0;1156.0;0.0;0.0;10.8;12.9;8.2;0.0;0.0;0.0;0.0;0.0;-66.1
915.3;0.0;904.3;0.0;1.2;1.2;1.2;0.0;0.0;55.3;0.0;0.0;0.0;60.6;59.3;1318.0;1196.2;0.0;0.0;12.8;13.2;7.3;0.0;0.0;0.0;0.0;0.0;-65.8
912.8;0.0;900.1;0.0;2.0;2.0;2.0;0.0;0.0;55.5;0.0;0.0;0.0;61.5;59.9;1324.5;1257.8;0.0;0.0;9.4;11.2;6.2;0.0;0.0;0.0;0.0;0.0;0.0
921.6;0.0;908.1;0.0;2.6;2.6;2.6;0.0;0.0;55.5;0.0;0.0;59.9;60.5;58.8;1319.3;1273.0;0.0;0.0;10.2;10.9;5.1;0.0;0.0;0.0;0.0;0.0;0.0
