AISER3SAUX.1;AISER3TSNCF.1;AUXON3TR312;AUXON3TR313;B.ROC3G1;B.ROC3G2;B.ROC3X1;B.ROC3X2;BEON3 TR311;BOCTO7N.SE5-Y71G;BOCTO7N.SE5-Y71H;BUGEY1TS2;BUGEY1TS3;BUGEY1TS4;BUGEY1TS5;BXNE3 TR311;BXNE3 TR313;BXNE53G1;C.FOU3TR311;C.FOU3TR313;C.REG3TR314;C.REG6TR613;C.REG6TR614;C.REG6TR615;C.SAU3TR311;C.SAU3TR312;CHAGN3TSNCF.1;CHAGN3X1;CHAL53G1;CHALO3TR311;CHALO3TR312;CHALO3TR313;CIZE6 T611SNCF;CIZE6 T612SNCF;COLLO3TSNCF.1;COMMU6TR612;COMMU6TR613;COMMU6TSNCF.1;CORGO3SAUX.1;CORGO3TSNCF.1;COUCH3TR312;CPVAN3TR311;CPVAN3TR312;CUISE3TR311;CURTI6TSNCF.1;CURTI6TSNCF.2;FRON53SAUX.1;FRON53TSNCF.1;FTAIN3TSNCF.1;G.CHE3TR311;G.CHE3TR312;GENLI3TR311;GENLI3TR312;GEVRE3G1;GEVRE3X1;GEVRE3X2;KIR3  TR311;KIR3  TR312;LOUHA3TR312;LOUHA3TR313;MACON6TR611;MACON6TR612;MERVA3SAUX.1;MERVA3TSNCF;MEURS3G1;MEURS3SAUX.1;MOLLE3TR311;MOLLE3TR313;MTAGN3TR311;MTAGN3TR313;N.GEO3TR311;N.GEO3TR312;N.SE17TS1;N.SE27TS2;NAVIL3SAUX.1;NAVIL3TSNCF;P.SAO3TR311;P.SAO3TR312;PERRI3G1;PERRI3G2;PERRI3G3;PYMON6TR613.C;PYMON6TR613.F;PYMON6TR614.C;PYMON6TR614.F;RIBAU3TSNCF.1;ROMEL3TR311;ROMEL3TR312;RONCI3SAUX.1;RONCI3TSNCF.1;SAISS3T311;SAISS3T312;SSUSU3SAUX.1;SSUSU3TSNCF;TAVAU6T10.T32;TAVAU6T7.T9.T31;TILLE3TSNCF.1;VELAR3G1;VELAR3G2;VIELM3TR311;VIELM3TR312;VIELM3TR313;VOSNE3SAUX.1;VOSNE3TSNCF.1;VOUGL3T311S.A.;.VERBL61GEN.P;.VERBL62GEN.P;ARBOIL31CPVAN;ARLODL61GEN.P;B.TOLL71GEN.P;BLYE L31SAISS;BOCTOL71MORBR;BOCTOL72MORBR;BOISSL61C.FO6;BOISSL61CUS.P;BOISSL61MEUNI;BOISSL61MEYZI;BOISSL62CUS.P;BOISSL62MIONS;BOISSL63SSV.E;BOISSY631;BOISSY632;BOISSY633;BOISSY761;BOISSY762;BREU5L61H.PAU;BREVAL31CPVAN;C.REGL31COUB6;C.REGL31LAVOI;C.REGL31MARC6;C.REGL31SSAPO;C.REGL32LAVOI;C.REGL32MARC6;C.REGL33LAVOI;C.ROYL31CHALO;CBRY L71M.SEI;CHA.NL31CHALO;CHA.NL32CHALO;CHA.NL33CHALO;CHAFFL71SSV.O;CHAFFL72SSV.O;CHAFFL73SSV.O;CHAFFL74SSV.O;CHALOL31CHAL6;CHALOL31SENNE;CHALOL32VAREN;CHANCL32VOUGL;CHARPL71SSV.O;CHARPL72SSV.O;CHAV6L61GEN.P;CHESNL71M.SEI;CHESNL72M.SEI;CORNIL62GEN.P;CORNIL71GEN.P;CPDIVL32CPVAN;CPNOLL61GEN.P;CPVANL31MESNA;CPVANL31ZBRE6;CRENEL71REVIG;CRENEY766;CRENEY778;CREYSL71G.ILE;CREYSL72G.ILE;CRIMOL31ZCRIM;DARCEL61VIELM;F.FREL71M.SEI;FLEYRY631;FLEYRY632;FRASNL71GEN.P;G.CHEL31SSAM6;G.CHEL31SSAM7;GEN.PL61SERRI;GEN.PL61ZCRUS;GEN.PY711;GROSNY711;GUEUGY631;GUEUGY632;GUEUGY633;H.PAUY634;H.PAUY635;H.PAUY651;H.PAUY652;H.PAUY712;HOUDRL71M.SEI;HOUDRL72M.SEI;IZERNY631;IZERNY633;JOUX L61ZJOUX;L.SAUL31PYMON;L.SAUL32PYMON;L.SAUL33PYMON;M.SEIY741;M.SEIY742;M.SEIY743;M.SEIY744;MACONY631;MACONY632;MACONY633;MAGNYL31TRIEY;MOREZL31SAISS;P.BERL31PERRI;P.BERL31ROMEL;SARRYL61VIELM;SAULIL31VIELM;SEREIL71VIELM;SSCL5L31VOUGL;VENARL31VIELM;VERREL31VIELM;VERREL32VIELM;VIELML31ZE.CR;VIELML31ZPOIS;VIELMY711;VOUGLL31ZS.M5;VOUGLL32ZP.SA
-5.2;-5.2;3.9;3.9;0.8;0.8;0.8;0.8;7.7;0.0;1.7;31.0;25.0;38.0;0.0;0.0;0.0;0.0;4.0;4.0;-17.1;-12.6;0.0;0.0;8.0;8.0;0.1;0.1;0.0;16.0;0.0;16.0;-2.6;-2.6;0.1;0.0;0.0;5.4;1.8;1.8;15.4;28.9;28.9;7.8;0.0;0.2;1.9;1.9;0.3;5.5;5.5;2.0;2.0;0.1;0.1;0.1;3.0;3.0;7.1;7.1;-0.2;0.0;-1.0;-1.0;-0.2;-0.2;5.9;5.9;7.2;4.5;5.1;5.1;46.0;46.0;0.4;0.4;3.7;3.7;0.1;0.1;0.1;0.0;0.0;-0.5;-0.5;-31.9;8.8;8.8;4.5;4.5;4.7;4.7;2.0;2.0;56.2;56.2;0.1;0.0;0.0;8.9;8.9;8.9;1.3;1.3;0.5;0.0;27.7;2.1;0.0;48.4;-1.5;306.7;298.9;25.7;62.6;2.0;-11.0;0.0;-14.4;33.1;25.7;25.7;24.4;-152.0;0.0;16.7;0.0;0.0;7.2;-4.6;16.2;9.3;-4.8;6.0;5.1;-142.6;8.5;8.5;8.7;0.0;439.9;434.2;434.7;8.0;11.3;10.6;12.1;-296.9;-294.0;124.1;-154.6;-154.2;-8.3;214.0;0.0;0.0;1.8;21.2;-21.3;279.8;0.0;0.0;859.6;0.6;-27.7;-109.4;35.4;35.4;548.1;1.1;-1.1;45.1;-5.3;0.1;0.1;0.0;27.3;27.0;26.2;23.4;6.4;6.4;0.2;498.5;498.4;28.5;30.4;31.1;12.3;0.0;12.3;0.0;2.2;35.1;3.8;32.6;0.0;34.5;6.4;4.4;12.4;0.0;-107.4;3.4;-303.9;3.9;-3.5;-9.7;-8.8;2.8;0.0;0.1;11.8;3.8
-5.8;-5.8;3.7;3.7;0.3;0.3;0.3;0.3;7.1;0.5;3.5;31.0;16.8;38.0;0.0;0.0;0.0;0.0;3.6;3.6;-15.6;-12.7;0.0;0.0;8.0;8.0;0.1;0.1;0.7;12.7;0.0;12.7;-1.2;-1.2;0.0;0.0;0.0;6.3;2.2;2.2;14.5;30.1;30.1;7.5;0.0;0.3;0.4;0.4;1.0;6.2;6.2;2.0;2.0;0.0;0.0;0.0;2.6;2.6;6.5;6.5;-0.3;0.0;0.6;0.6;-0.3;-0.3;5.4;5.4;6.5;3.3;4.8;4.8;46.0;46.0;0.4;0.4;3.3;3.3;-0.1;-0.1;-0.1;0.0;0.0;-0.2;-0.2;-33.1;8.3;8.3;4.6;4.6;5.3;5.3;1.5;1.5;56.2;56.2;0.0;-0.6;-0.6;9.2;9.2;9.2;1.2;1.2;0.9;0.0;33.8;3.4;0.0;129.3;-1.4;282.6;275.4;24.4;60.4;-0.8;-11.3;0.0;-9.1;31.8;25.9;25.8;22.7;-143.6;0.0;32.7;0.0;0.0;6.5;-5.5;16.2;8.3;-5.6;5.4;4.5;-166.5;8.6;8.6;8.0;0.0;437.7;432.1;432.6;7.3;11.3;10.6;10.8;-312.3;-309.3;115.7;-174.3;-173.9;-7.5;244.7;0.0;0.0;2.7;21.1;-5.7;262.5;0.0;0.0;872.5;0.0;-37.6;-93.9;33.3;33.4;525.7;1.1;-2.3;41.9;-4.5;0.1;0.1;0.0;26.1;25.8;22.7;20.5;6.1;6.1;0.2;531.7;531.6;22.9;23.9;31.2;11.6;0.0;11.6;0.0;2.9;36.1;5.2;30.8;0.0;32.6;4.5;4.2;11.0;0.0;-108.1;-0.8;-317.8;1.9;-3.7;-10.1;-9.3;1.0;0.0;0.1;10.5;2.1
-3.6;-3.6;3.1;3.1;0.3;0.3;0.3;0.3;6.2;0.0;0.3;31.0;15.3;38.0;0.0;0.0;0.0;0.0;3.4;3.4;-15.7;-13.7;-0.2;-0.2;7.6;7.6;0.1;0.1;0.3;15.1;0.0;15.1;-1.2;-1.2;0.1;0.0;0.0;4.7;1.2;1.2;11.0;28.5;28.5;7.7;0.0;0.5;-0.1;-0.1;-0.8;4.7;4.7;1.7;1.7;0.0;0.0;0.0;2.5;2.5;6.1;6.1;-0.2;0.0;-0.7;-0.7;0.0;0.0;5.4;5.4;7.2;4.4;4.7;4.7;46.0;46.0;0.3;0.3;3.2;3.2;0.0;0.0;0.0;0.0;0.0;-0.3;-0.3;-32.9;8.7;8.7;5.4;5.4;4.4;4.4;1.1;1.1;55.9;55.9;0.1;-0.6;-0.6;7.8;7.8;7.8;0.9;0.9;0.7;0.0;32.9;0.7;0.0;120.7;-1.5;261.3;254.6;24.6;62.7;-1.6;-7.1;0.0;-13.9;32.0;25.6;25.6;23.8;-142.0;0.0;48.1;0.0;0.0;6.4;-4.6;15.4;8.2;-4.9;5.3;4.3;-186.2;8.5;8.6;8.0;0.0;438.7;433.1;433.6;7.3;10.2;9.7;11.6;-312.1;-309.0;134.6;-191.7;-191.2;-7.1;249.0;0.0;0.0;0.6;19.8;16.1;255.3;0.0;0.0;929.7;-1.0;-41.7;-65.6;31.6;31.7;518.0;1.1;-0.0;40.4;-4.7;0.1;0.1;0.0;25.6;25.3;26.1;19.8;5.7;5.7;0.1;558.0;557.9;22.5;23.5;31.9;11.4;0.0;11.4;0.0;-0.5;32.6;-0.8;31.0;0.0;32.7;4.5;4.2;10.4;0.0;-112.4;0.2;-335.1;0.5;-4.2;-9.5;-8.8;-3.1;0.0;0.1;11.3;0.9
-5.2;-5.2;3.0;3.0;0.3;0.3;0.3;0.3;5.9;0.0;1.2;31.0;19.5;38.0;0.0;0.0;0.0;0.0;3.6;3.6;-15.0;-13.2;0.0;0.0;7.8;7.8;0.1;0.1;-0.2;13.5;0.0;13.5;-2.3;-2.3;0.0;0.0;0.0;6.8;2.2;2.2;13.3;30.4;30.4;7.3;0.0;1.0;0.1;0.1;1.1;4.8;4.8;1.4;1.4;0.3;0.3;0.3;2.4;2.4;6.7;6.7;-0.2;0.0;-0.2;-0.2;-0.4;-0.4;5.2;5.2;6.3;2.5;4.3;4.3;46.0;46.0;1.2;1.2;2.9;2.9;0.4;0.4;0.4;0.0;0.0;-0.6;-0.6;-36.7;8.5;8.5;5.8;5.8;4.3;4.3;1.5;1.5;55.9;55.9;0.1;-0.3;-0.3;8.7;8.7;8.7;0.5;0.5;-1.5;0.0;58.4;-0.4;0.0;142.2;-1.5;215.4;209.9;23.4;56.7;-1.8;-12.4;0.0;-8.4;31.8;25.6;25.5;21.9;-135.0;0.0;6.4;0.0;0.0;6.1;-2.3;14.6;7.8;-2.8;5.0;4.3;-235.4;8.6;8.6;7.8;0.0;414.8;409.5;409.9;7.2;11.3;10.6;12.4;-357.6;-354.2;133.9;-262.5;-261.7;6.3;262.0;0.0;0.0;-0.4;17.7;75.2;266.7;0.0;0.0;949.2;0.7;-29.5;37.1;32.4;32.4;602.5;1.1;-0.0;40.1;8.4;0.1;0.1;0.0;23.6;23.3;24.0;19.9;5.8;5.8;0.2;634.1;634.0;21.9;22.9;29.8;11.2;0.0;11.2;0.0;-1.1;30.4;-1.9;30.2;0.0;32.7;5.2;4.6;10.4;0.0;-119.1;1.1;-356.0;4.2;-5.0;-9.3;-8.5;0.0;0.0;0.1;12.0;4.0
-4.9;-4.9;2.6;2.6;0.4;0.4;0.4;0.4;7.1;-1.0;-1.0;31.0;17.3;38.0;0.0;0.0;0.0;0.0;3.2;3.2;-15.9;-14.0;-0.6;-0.6;8.0;8.0;0.1;0.1;0.1;13.7;0.0;13.7;-2.5;-2.5;0.9;0.0;0.0;5.6;1.7;1.7;14.4;29.3;29.3;7.3;0.0;0.1;0.8;0.8;0.2;4.6;4.6;1.3;1.3;-0.0;-0.0;-0.0;2.0;2.0;5.5;5.5;-0.2;0.0;0.7;0.7;-0.2;-0.2;5.5;5.5;6.6;3.8;4.3;4.3;46.0;46.0;-0.5;-0.5;2.7;2.7;-0.0;-0.0;-0.0;0.0;0.0;-0.4;-0.4;-34.0;9.1;9.1;5.4;5.4;4.2;4.2;1.3;1.3;56.0;56.0;0.0;-0.5;-0.5;8.3;8.3;8.3;1.2;1.2;0.9;0.0;68.0;-0.6;0.0;186.4;-1.4;193.3;188.4;23.3;53.0;-0.8;-12.0;0.0;-19.7;32.4;25.6;25.6;22.4;-126.2;0.0;6.1;0.0;0.0;5.7;1.2;14.6;7.2;0.3;4.7;4.0;-254.0;8.6;8.6;7.8;0.0;389.1;384.1;384.5;7.2;10.1;9.7;11.0;-373.3;-369.7;136.4;-302.5;-301.7;9.3;277.1;0.0;0.0;-0.6;17.6;101.4;279.4;0.0;0.0;961.2;0.9;-22.5;73.8;31.4;31.5;645.7;1.1;1.7;40.2;12.1;0.1;0.1;0.0;21.3;21.0;21.9;19.0;5.8;5.8;0.2;686.7;686.6;20.3;21.2;27.9;10.8;0.0;10.8;0.0;-1.6;29.4;-2.6;29.1;0.0;30.7;6.4;4.4;9.3;0.0;-124.1;1.5;-371.5;2.2;-5.1;-8.8;-8.3;3.0;0.0;0.1;10.7;2.4
-5.6;-5.6;2.8;2.8;0.3;0.3;0.3;0.3;6.7;0.0;1.9;31.0;16.9;38.0;0.0;0.0;0.0;0.0;3.2;3.2;-14.5;-13.7;-0.3;-0.3;7.0;7.0;0.2;0.2;0.5;13.2;0.0;13.2;-0.2;-0.2;0.2;0.0;0.0;6.1;3.0;3.0;14.7;27.5;27.5;7.4;0.0;0.4;-0.2;-0.2;0.3;5.0;5.0;1.4;1.4;0.3;0.3;0.3;2.2;2.2;6.1;6.1;0.0;0.0;-0.5;-0.5;-0.2;-0.2;5.1;5.1;5.3;2.4;4.3;4.3;46.0;46.0;0.1;0.1;2.8;2.8;0.3;0.3;0.3;0.0;0.0;-0.4;-0.4;-32.3;8.8;8.8;4.6;4.6;3.9;3.9;0.8;0.8;56.2;56.2;0.0;-0.2;-0.2;7.7;7.7;7.7;1.7;1.7;1.0;0.0;38.0;-2.1;0.0;190.1;-1.4;172.7;168.3;23.2;52.2;-0.8;-12.8;0.0;-17.3;34.1;25.5;25.4;22.7;-129.2;0.0;5.8;0.0;0.0;5.6;1.3;14.6;7.1;0.4;4.6;4.0;-254.5;8.6;8.6;7.8;0.0;387.2;382.3;382.7;7.1;10.2;9.7;10.0;-379.5;-375.8;128.9;-300.2;-299.4;-9.9;287.2;0.0;0.0;-1.7;17.0;70.0;272.8;0.0;0.0;961.2;0.4;-24.6;28.7;29.1;29.2;610.1;1.1;1.7;39.2;-7.6;0.1;0.1;0.0;22.7;22.4;23.8;19.6;5.5;5.5;0.2;660.0;659.9;20.4;21.3;27.8;11.0;0.0;11.0;0.0;0.7;31.0;1.3;28.8;0.0;30.4;7.5;4.9;9.8;0.0;-119.0;-0.2;-361.0;0.8;-4.7;-9.0;-8.1;1.3;0.0;0.1;9.8;1.0
-6.2;-6.2;2.8;2.8;0.3;0.3;0.3;0.3;6.1;-0.1;-0.1;31.0;14.4;38.0;0.0;0.0;0.0;0.0;3.1;3.1;-10.9;-14.0;-0.6;-0.6;7.0;7.0;0.2;0.2;0.3;13.6;0.0;13.6;-0.4;-0.4;-0.2;0.0;0.0;6.0;2.3;2.3;14.8;30.2;30.2;8.0;0.0;0.2;-0.2;-0.2;-1.6;5.3;5.3;1.7;1.7;-0.0;-0.0;-0.0;2.1;2.1;6.7;6.7;0.0;0.0;-0.4;-0.4;0.1;0.1;4.8;4.8;6.3;2.4;4.2;4.2;46.0;46.0;0.2;0.2;2.8;2.8;0.0;0.0;0.0;0.0;0.0;-0.3;-0.3;-36.2;9.1;9.1;5.1;5.1;4.1;4.1;0.4;0.4;55.8;55.8;0.0;-0.5;-0.5;8.3;8.3;8.3;0.7;0.7;-0.2;0.0;37.3;-0.7;0.0;168.4;-1.4;160.6;156.5;23.1;56.2;-1.7;-10.7;0.0;-15.6;35.8;25.2;25.1;22.3;-132.9;0.0;5.9;0.0;0.0;5.7;0.3;14.6;7.3;-0.4;4.7;4.0;-267.5;8.7;8.7;7.8;0.0;405.0;399.8;400.2;7.2;10.0;9.7;10.1;-373.9;-370.3;127.5;-309.9;-309.1;-11.9;284.8;0.0;0.0;-0.6;17.7;80.5;273.2;0.0;0.0;959.8;0.0;-26.3;39.9;29.4;29.4;606.6;1.1;1.2;40.2;-9.4;0.1;0.1;0.0;21.2;21.0;21.3;18.4;5.4;5.4;0.2;677.8;677.7;21.2;22.2;29.5;11.7;-0.0;11.7;0.0;-0.9;26.4;-1.5;29.8;0.0;32.3;7.4;4.9;9.6;0.0;-122.5;-2.5;-370.3;1.6;-4.5;-8.7;-8.1;2.6;0.0;0.1;9.8;1.7
-5.4;-5.4;2.4;2.4;0.3;0.3;0.3;0.3;6.5;-1.6;-1.6;31.0;19.8;38.0;0.0;0.0;0.0;0.0;3.4;3.4;-16.5;-14.1;-0.7;-0.7;7.1;7.1;0.1;0.1;0.0;13.6;0.0;13.6;-1.3;-1.3;1.5;0.0;0.0;7.2;2.0;2.0;15.2;28.0;28.0;9.4;0.0;1.0;-0.1;-0.1;-0.4;5.0;5.0;1.9;1.9;0.7;0.7;0.7;2.1;2.1;6.6;6.6;-0.2;0.0;0.1;0.1;0.0;0.0;4.9;4.9;6.6;-1.6;4.8;4.8;46.0;46.0;1.2;1.2;2.8;2.8;0.0;0.0;0.0;0.0;0.0;-0.1;-0.1;-31.3;9.7;9.7;4.2;4.2;4.3;4.3;0.0;0.0;56.2;56.2;1.5;-0.4;-0.4;8.8;8.8;8.8;1.6;1.6;-0.3;0.0;33.9;1.9;0.0;118.4;-1.4;185.3;180.6;23.9;61.9;3.2;-5.4;0.0;-19.3;36.2;25.4;25.4;22.9;-145.9;0.0;7.7;0.0;0.0;5.9;1.1;16.2;7.5;0.2;4.8;4.0;-257.9;8.6;8.6;8.6;0.0;432.4;426.9;427.3;7.8;11.2;10.6;10.1;-335.7;-332.4;114.0;-260.0;-259.3;-16.6;250.7;0.0;0.0;1.5;19.0;59.9;271.3;0.0;0.0;918.2;1.2;-30.6;-32.9;31.7;31.7;570.3;1.1;-1.1;40.1;-14.4;0.1;0.1;0.0;24.2;23.9;22.2;19.2;5.8;5.8;0.2;647.2;647.1;21.6;22.5;33.4;11.7;0.0;11.7;0.0;-5.5;18.6;-9.3;31.6;0.0;33.4;7.2;4.5;10.1;0.0;-118.1;1.4;-352.7;1.6;-4.2;-8.9;-8.2;0.8;0.0;0.1;9.9;1.9
-5.2;-5.2;2.9;2.9;0.4;0.4;0.4;0.4;6.4;0.0;1.1;31.0;16.4;38.0;0.0;0.0;0.0;0.0;3.3;3.3;-18.2;-14.6;-1.1;-1.1;8.2;8.2;0.3;0.3;0.4;15.3;0.0;15.3;-2.5;-2.5;0.4;0.0;0.0;15.1;1.9;1.9;15.8;27.9;27.9;8.0;0.0;-0.3;0.2;0.2;-1.3;5.5;5.5;1.6;1.6;0.3;0.3;0.3;2.4;2.4;6.7;6.7;-0.3;0.0;-1.4;-1.4;0.3;0.3;4.9;4.9;7.3;0.5;4.8;4.8;46.0;46.0;0.2;0.2;3.1;3.1;-0.1;-0.1;-0.1;0.0;0.0;-0.4;-0.4;-31.1;10.1;10.1;4.0;4.0;4.3;4.3;3.2;3.2;55.4;55.4;0.0;-0.6;-0.6;9.1;9.1;9.1;0.7;0.7;0.4;0.0;51.2;1.1;0.0;76.3;-1.3;217.0;211.5;25.5;72.1;-5.0;0.7;0.0;-8.3;39.0;26.5;26.5;24.2;-159.5;0.0;40.2;2.8;0.0;6.3;3.3;16.2;8.1;2.2;5.3;4.3;-242.7;8.5;8.6;9.2;0.0;505.5;499.1;499.6;8.5;11.2;10.6;11.1;-301.5;-298.6;118.3;-181.4;-180.9;-18.0;236.3;0.0;0.0;0.9;19.1;-18.3;255.9;0.0;0.0;902.7;0.4;-46.6;-122.5;33.4;33.5;471.8;1.1;-1.7;43.4;-15.7;0.1;0.1;0.0;22.0;21.7;22.4;19.4;5.6;5.6;0.1;566.3;566.2;25.9;27.1;38.3;13.2;-0.0;13.2;0.0;-6.4;15.6;-10.9;33.1;0.0;35.0;9.5;4.7;10.1;0.0;-120.1;1.3;-349.3;3.3;-4.0;-8.9;-7.7;1.6;0.0;0.1;10.8;3.3
-5.0;-5.0;3.1;3.1;0.5;0.5;0.5;0.5;6.9;-1.5;-1.5;31.0;18.1;38.0;0.0;0.0;0.0;0.0;3.5;3.5;-16.5;-12.6;0.0;0.0;7.7;7.7;0.2;0.2;0.6;16.2;0.0;16.2;-1.1;-1.1;2.3;0.0;0.0;8.7;2.3;2.3;18.3;29.2;29.2;9.1;0.0;1.1;0.0;0.0;1.1;5.1;5.1;1.6;1.6;0.0;0.0;0.0;2.3;2.3;6.9;6.9;0.0;0.0;-0.6;-0.6;-0.1;-0.1;5.7;5.7;7.2;0.5;5.8;5.8;46.0;46.0;0.5;0.5;3.4;3.4;0.1;0.1;0.1;0.0;0.0;-0.7;-0.7;-32.9;10.6;10.6;4.7;4.7;4.5;4.5;1.4;1.4;56.0;56.0;0.5;-0.2;-0.2;9.8;9.8;9.8;1.2;1.2;0.2;0.0;77.4;1.5;0.0;14.6;-1.3;287.0;279.7;28.5;79.6;2.7;4.7;0.0;-32.0;39.3;27.2;27.2;25.9;-179.9;0.0;49.9;0.0;0.0;6.4;4.5;17.0;8.2;3.3;5.3;4.8;-182.2;9.0;9.0;8.8;0.0;454.4;448.6;449.0;8.1;14.7;13.8;12.5;-226.7;-224.5;98.2;-128.6;-128.2;-21.1;187.5;0.0;0.0;1.4;20.4;-31.6;253.1;0.0;0.0;778.2;0.6;-34.0;-130.3;37.8;37.8;468.4;1.1;-2.3;47.4;-18.5;0.1;0.1;0.0;26.6;26.4;23.0;21.1;6.1;6.1;0.1;539.4;539.3;26.9;28.1;34.5;13.6;0.0;13.6;0.0;-6.6;11.7;-11.3;35.1;0.0;37.1;10.1;3.0;11.1;0.0;-99.1;-0.7;-285.1;3.9;-2.4;-8.5;-7.7;1.6;0.0;0.1;12.1;3.9
